domanda,risposta_gold,risposta,se_corretta
Entro quale termine è possibile presentare un ricorso contro il provvedimento riguardante l'accreditamento dei corsi di studio?,A. 60 giorni dalla pubblicazione del bando,A,True
Qual è la conseguenza penale per chi fornisce dichiarazioni false nel modulo?,D.  È punito ai sensi del codice penale e delle leggi speciali in materia.,D,True
Quale dei seguenti link fornisce informazioni su come iscriversi agli anni successivi al primo anno di laurea in Matematica presso l'Università di Bologna?,A. http://www.unibo.it/it/didattica/iscrizioni-trasferimenti-e-laurea/iscriversi-anni-successivi-al-primo,A,True
Quale tra le seguenti opzioni NON è un argomento trattato nella sezione dedicata alle iscrizioni ai corsi di laurea e laurea magistrale a ciclo unico?,A. Ottenere lo status di studente-atleta,D,False
"Quali sono le due risorse disponibili per gli studenti che desiderano approfondire l'equilibrio tra studio e lavoro, o la possibilità di abbreviare il percorso di studi?",A. Conciliare studio e lavoro e Abbreviazione di carriera,A,True
Quale tra questi aspetti NON è menzionato come parte dell'organizzazione e della qualità del corso di laurea in Matematica?,D. Servizi di orientamento,B,False
Quali sono le conseguenze per gli studenti che non superano l'obbligo formativo aggiuntivo (OFA) entro la scadenza prevista?,B. Saranno iscritti all'anno accademico successivo come ripetenti all'anno di corso e dovranno ripetere la procedura prevista per il superamento dell'OFA.,B,True
"Secondo il regolamento, cosa succede agli studenti che non superano l'Obbligo Formativo Aggiuntivo (OFA) entro la scadenza prevista?",D. Saranno iscritti all'anno accademico successivo come ripetenti e dovranno ripetere la procedura per il superamento dell'OFA.,D,True
"Secondo il regolamento didattico, quali sono i criteri principali per il riconoscimento dei crediti formativi universitari acquisiti in corsi di studio di diversa classe presso università telematiche o estere?",D. Analisi del programma svolto e valutazione della congruità dei settori scientifico disciplinari e dei contenuti delle attività formative con gli obiettivi formativi del corso di studio.,D,True
Quale aspetto viene considerato nella determinazione dei crediti assegnati alle attività formative?,C. Gli obiettivi formativi programmati,C,True
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale 'Servizi Online' dell'Università di Bologna?,A. AlmaEsami,C,False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,C.  Incarichi extraistituzionali,B,False
Quali sono le principali aree di focus per studenti che desiderano ottimizzare la propria esperienza universitaria?,"C. Ridurre i costi, utilizzare i servizi offerti e migliorare la qualità della vita durante gli studi",C,True
Quali sono i tre principali argomenti trattati nei video YouTube?,"D. Ridurre i costi del percorso universitario, utilizzare i servizi offerti e vivere al meglio durante gli studi",D,True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,C. myUniBo,A,False
Quale delle seguenti NON è una competenza associata alla funzione di 'Esperto matematico'?,A. Capacità progettuali e di pianificazione,C,False
Quale giorno della settimana è possibile contattare il servizio di orientamento telefonicamente?,"B. Lunedì, Mercoledì e Venerdì",A,False
In quale orario è possibile contattare il servizio di orientamento per studenti internazionali?,D. Venerdì dalle 10:00 alle 11:00,B,False
In quale orario è possibile contattare il servizio di orientamento per lavoro tramite telefono?,"D. Lunedì, Martedì, Giovedì e Venerdì dalle 10:00 alle 12:00",B,False
"Secondo il corso di laurea in Matematica, quali sono le principali abilità che il laureato dovrebbe possedere per applicare le proprie conoscenze?","C. Padronanza del linguaggio e del ragionamento matematico, capacità di analisi e sintesi, capacità di formalizzare e risolvere problemi matematici semplici.",C,True
Quale abilità NON è specificamente menzionata come obiettivo del corso di laurea in Matematica?,C. Capacità di programmazione in linguaggi informatici,C,True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,C,False
Quale servizio online NON è disponibile per gli studenti dell'Università di Bologna?,D.  IRIS - Archivio produzione scientifica,C,False
Come possono gli studenti conoscere le opinioni degli studenti che frequentano il Corso di Laurea in Matematica a Bologna?,A. Guardando un video su YouTube,A,True
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,A,True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,A. UniboImmagine,C,False
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per il nuovo anno accademico?,C. Dal 25 luglio,C,True
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per l'anno accademico in corso?,B. Dal 25 luglio,B,True
Quale informazione NON è disponibile sul sito web?,B. Note legali,C,False
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale online dell'Università di Bologna?,C. Incarichi extraistituzionali,C,True
Quali sono i codici dei piani didattici disponibili per l'anno accademico 2024/2025?,C. 6061 e 8010,C,True
Quale codice identifica il piano didattico per gli studenti immatricolati nell'anno accademico 2024/25 nel corso di laurea in Matematica?,D. 6061,D,True
Quali opportunità di finanziamento per gli studi sono disponibili per gli studenti presso l'Università di Bologna?,"C. ER.GO: diritto agli studi, incentivi per lo studio, borse di studio per studenti internazionali, prestito fiduciario UniCredit ad Honorem",A,False
Quale tra queste opzioni NON è un'opportunità per i laureati in matematica dell'Università di Bologna?,B. Prepararsi al mondo del lavoro,D,False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,D. AlmaEsami,C,False
Quali sono i codici dei piani didattici disponibili per il corso di laurea in Matematica nell'anno accademico 2024/2025?,A. 6061 e 8010,A,True
"Secondo i dati forniti, quale percentuale di laureati del corso di Matematica lavora attualmente?",C. 6%,C,True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,A,False
Quale dei seguenti servizi NON è elencato come disponibile per gli studenti dell'Università di Bologna?,C. UniboImmagine,C,True
Chi è responsabile della proposta e del sostegno delle istanze degli studenti del Corso?,C. I rappresentanti degli studenti eletti periodicamente,C,True
"Oltre a Instagram, su quale altra piattaforma social l'Università di Bologna è presente?",D. TikTok,D,True
Quale tra i seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,B. AlmaEsami,B,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,C.  Concilium,C,True
Qual è il principale compito della Commissione di Accertamento della Qualità del Corso di studio?,A. Supportare il Coordinatore nel presidio delle procedure di accertamento di qualità e nella diffusione della cultura della qualità.,A,True
Quale tra le seguenti NON è una responsabilità della Commissione di gestione AQ del Corso di studio?,"B. Formulare pareri sull'istituzione, attivazione, modifica e soppressione dell'offerta formativa.",C,False
Quante app sono disponibili per gli studenti dell'Università di Bologna?,B. Quattro,D,False
Quale docente ha pubblicato l'ultimo avviso il 2022-09-22?,B. Elisa Ercolessi,B,True
Quale docente è stato nominato professore ordinario nel 2021?,B. Antonella Grassi,C,False
In quale anno è stato pubblicato l'ultimo avviso?,C. 2010,C,True
Quali sono gli ambiti di specializzazione offerti al terzo anno del corso di laurea per integrare la formazione in relazione agli interessi degli studenti?,"C. statistica, intelligenza artificiale, ricerca operativa, crittografia, logica",C,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,D,False
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. U-Web Reporting - Reportistica Contabile Progetti,A,False
Quali sono le piattaforme social su cui è possibile seguire l'Università di Bologna?,"C. Instagram, TikTok, YouTube, Telegram, LinkedIn, Facebook, Twitter e Spreaker",C,True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,C,False
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,D. UniboImmagine,C,False
Quale tipo di corso NON richiede una corrispondenza specifica con un insegnamento italiano per il riconoscimento dei crediti?,D. Corsi Liberi,D,True
"Per i Corsi Opzionali di ambito matematico, quanti crediti possono essere riconosciuti per un esame superato presso una sede esterna?",C. Un numero di crediti corrispondente a quello dell'insegnamento di ambito matematico presso la sede esterna.,C,True
Entro quale data deve essere comunicata la scelta del tirocinio per un progetto di Dipartimento?,A. 15 ottobre o 15 marzo,A,True
Quando è necessario consegnare la documentazione relativa al tirocinio per l'approvazione da parte della commissione?,"D. Prima di ogni appello di laurea, circa un mese prima della data di laurea.",D,True
"Secondo il corso di laurea in Matematica, quali sono le principali attività che contribuiscono allo sviluppo dell'autonomia di giudizio negli studenti?",A. Le attività di esercitazione e di laboratorio,A,True
Quale delle seguenti affermazioni descrive meglio il modo in cui il corso di laurea in Matematica aiuta gli studenti a sviluppare le loro capacità comunicative?,"D. Gli studenti sviluppano le loro capacità comunicative attraverso un approccio didattico interattivo che include esercitazioni, lavoro di gruppo e presentazioni.",D,True
Quanti crediti formativi (CFU) devono essere scelti obbligatoriamente tra i corsi proposti nel piano didattico?,D. 12,D,True
Quale delle seguenti affermazioni descrive più accuratamente l'obiettivo del corso di studi in matematica riguardo alla formazione professionale degli studenti?,"C. Fornire una solida base matematica e competenze applicabili in settori ad alto contenuto tecnologico, come l'industria, il mondo finanziario e i servizi.",C,True
Chi è responsabile della verifica della formazione in materia di sicurezza per gli studenti in tirocinio presso Soggetti esterni?,B. Le Aziende/Enti ospitanti,B,True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti dell'Università di Bologna?,B. AlmaEsami,B,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. UniboImmagine,A,True
Dove si trovano le informazioni sull'idoneità di lingua inglese per il primo anno del corso di laurea in Matematica?,D. Nella pagina del Centro Linguistico di Ateneo (Cilta),D,True
"Per ottenere il riconoscimento di un titolo equipollente in Lingua e Letteratura Italiana, a quale pagina web bisogna fare riferimento?",B. http://www.cilta.unibo.it/CILTA/Idoneitalinguistica/Certificazioniequipollenti.htm,B,True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,B. AlmaEsami,A,False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. Concilium,A,False
Per quali insegnamenti è necessario contattare il docente via email per fissare un appuntamento per gli esami?,"C. ANALISI FUNZIONALE 1, INTRODUZIONE AL CALCOLO SCIENTIFICO/MATEMATICA COMPUTAZIONALE e TOPOLOGIA ALGEBRICA 1",C,True
Quando è possibile iscriversi all'appello orale di  '02023 CALCOLO NUMERICO SIMONCINI VALERIA'?,A. Dal 5 settembre 2024 al 28 settembre 2024,C,False
In quale aula si terrà l'esame di 'GEOMETRIA 2' con il professore Mongardi Giovanni?,A. Aula Cremona,A,True
Qual è l'importo dell'indennità da pagare se si presenta la domanda di laurea oltre il termine ordinario ma entro la scadenza tardiva con mora?,"C. 100,00 €",C,True
In quale periodo si svolgono le sessioni d'esame autunnale per l'anno accademico 2023/2024?,A. Fino al 13 settembre 2024,A,True
Quale dei seguenti servizi online è specificamente dedicato alla gestione degli esami per gli studenti dell'Università di Bologna?,B. AlmaEsami,B,True
In quale anno accademico è disponibile il piano didattico per il corso di laurea in Matematica con codice 6061?,C. 2024/2025,C,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. Incarichi extraistituzionali,B,True
In quale anno accademico sono disponibili i piani didattici per i corsi di laurea in matematica?,C. 2024/2025,C,True
Quale dei seguenti codici identifica un piano didattico per studenti immatricolati nell'anno accademico 2024/2025?,A. 6061,A,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,C. AlmaEsami,B,False
Quali piani didattici sono disponibili per studenti immatricolati nel corso di laurea in Matematica nell'anno accademico 2024/2025?,B. Codice 6061 e Codice 8010,B,True
Quale insegnamento del primo anno di corso ha un periodo di svolgimento che comprende sia il periodo autunnale che quello primaverile?,D. GEOMETRIA E ALGEBRA LINEARE 1,D,True
"In secondo anno di corso, quale insegnamento ha un arco temporale di lezioni che si estende dal 17 febbraio 2025 al 30 maggio 2025?",B. ANALISI MATEMATICA 2A,B,True
Quale dei seguenti corsi fa parte del percorso Modellistico Applicativo e si concentra sull'approfondimento in probabilità?,B. PROBABILITA' 2,B,True
Quale tra i seguenti insegnamenti è obbligatorio per il percorso teorico?,B. ISTITUZIONI DI ALGEBRA E GEOMETRIA,C,False
Quale corso universitario richiede 2 CFU e appartiene al settore scientifico disciplinare MAT/05?,D. COMPLEMENTI DI ANALISI MATEMATICA,C,False
Quale insegnamento del primo anno di corso ha un periodo di lezione che si estende dall'16/09/2024 al 30/05/2025?,A. ALGEBRA 1 - non attivo per l'anno 2024/2025,A,True
Quale tra i seguenti insegnamenti del terzo anno di corso ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,B. FISICA MATEMATICA 3,E,False
Quale tra i seguenti corsi opzionali ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,A. CURVE E SUPERFICI ALGEBRICHE,A,True
In quale periodo dell'anno accademico 2024 si svolge il corso di 'Probabilità e Statistica Matematica 2'?,A. Dal 11 novembre 2024 al 16 dicembre 2024,A,True
Quale tra questi corsi ha come codice di materia MAT/07?,B. INTRODUZIONE AI SISTEMI COMPLESSI,"A, B, C",False
"Secondo il codice fornito, a quale area disciplinare appartiene il corso di studi?",B. MAT/03,B,True
Quale insegnamento del primo anno di corso ha un periodo di svolgimento che si estende da settembre a maggio?,B. algebra 1,C,False
Quale tra i seguenti insegnamenti del terzo anno di corso ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,B. FISICA MATEMATICA 3,E,False
Quale dei seguenti corsi opzionali del III anno ha un periodo di lezioni che si estende dall'16 settembre 2024 al 30 maggio 2025?,D. CURVE E SUPERFICI ALGEBRICHE,E,False
Quale delle seguenti materie è inclusa nel corso di studi con codice 8010 nell'anno accademico 2024?,C. GEOMETRIA PROIETTIVA,C,True
Quale tra questi corsi ha come codice di materia MAT/07?,C. INTRODUZIONE AI SISTEMI COMPLESSI,C,True
"Secondo il codice fornito, a quale area disciplinare appartiene il corso di studi?",B. MAT/03,B,True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti della Laurea in Matematica all'Università di Bologna?,B. AlmaEsami,B,True
Quale tra questi servizi NON è disponibile tramite il Portale di Ateneo?,D. IRIS - Archivio produzione scientifica,D,True
"In base al testo fornito, quando si tiene la lezione di 'Electromagnetic Propagation for Wireless Systems'?",B. 12 Dicembre 2017 09:00 - 11:30,B,True
In quale periodo si svolge il corso 'Electromagnetic Propagation for Wireless Systems'?,A. September 2017 - 18 December 2017,A,True
Quale informazione NON è disponibile sul sito web dell'Università di Bologna?,D.  Informazioni sul trattamento dei dati personali,A,False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,C,False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna nel testo fornito?,A.  IRIS - Archivio produzione scientifica,C,False
A quale scopo viene utilizzato il modulo 'Giustificativo per il datore di lavoro' disponibile sul sito dipartimento di matematica dell'Università di Bologna?,"B. Per certificare l'assenza lavorativa in caso di partecipazione a lezioni, prove d'esame o sessioni di laurea",B,True
"Secondo le istruzioni fornite, qual è il livello di accesso preferito per la tesi digitale?",D. accesso libero,D,True
"Quanto dura il TOLC-I, il test di ingresso per questo corso di laurea?",A. 1 ora e 50 minuti,A,True
"Secondo il bando di ammissione, quale peso viene attribuito al punteggio della sezione logica del TOLC-I nella graduatoria di merito?","C. 0,5",C,True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,C,False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,D.  Incarichi extraistituzionali,C,False
A chi si può rivolgere per ottenere informazioni sugli sbocchi occupazionali del Corso di Laurea in Matematica?,D. Segreteria Didattica del Corso di Laurea,D,True
"Per ricevere supporto e chiarimenti riguardo al corso di laurea in Matematica, quale indirizzo email è dedicato ai tutor del corso?",B. mat.didattica@unibo.it,C,False
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,B. App Alumni,D,False
Quale delle seguenti NON è una competenza associata alla funzione di 'Esperto matematico'?,D. Capacità progettuali e di pianificazione,B,False
Quale tra le seguenti affermazioni descrive meglio l'obiettivo del corso di 'Complementi di Analisi Matematica'?,"B. Completare la formazione di analisi di base degli studenti del corso di Laurea in Matematica, con particolare attenzione alle serie di Fourier e all'integrazione di forme differenziali su varietà.",B,True
Quale delle seguenti affermazioni descrive più accuratamente l'obiettivo del corso di 'COMPLEMENTI DI ALGEBRA'?,B.  Imparare a calcolare integrali superficiali e a risolvere problemi di equazioni alle derivate parziali in due variabili.,D,False
"Quale delle seguenti affermazioni descrive meglio l'importanza della logica matematica, secondo il testo?",B. La logica matematica è fondamentale per comprendere la struttura delle dimostrazioni matematiche e analizzare la loro validità.,B,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,A. AlmaEsami,D,False
In quale anno accademico è disponibile il piano didattico per gli studenti immatricolati nel corso di laurea in Matematica con codice 8010?,D. 2023-24,D,True
Quale piano didattico è disponibile per gli studenti immatricolati nell'anno accademico 2022-2023 nel corso di laurea in Matematica con codice 8010?,A. [Piano didattico per studenti immatricolati nell'a.a. 2022-23](https://corsi.unibo.it/laurea/matematica/insegnamenti/piano/2024/8010/000/000/2022),A,True
Quale ente è responsabile della progettazione e dello sviluppo del sito web del Corso di Studi dell'Università di Bologna?,C. Settore Portale d'Ateneo – Artec e Settore tecnologie web - Cesia,C,True
Quali sono le aree di specializzazione che il corso di laurea in Matematica intende rafforzare nei suoi studenti?,"B. Capacità di sintesi, astrazione, problem solving, abilità informatiche e computazionali",D,False
In che anno è stato introdotto il corso?,D. 2011,C,False
Quante postazioni informatiche sono disponibili nella sala studio al piano terra della biblioteca del Dipartimento di Matematica?,D. 80,D,True
Quante postazioni sono disponibili nel Laboratorio Studenti?,C. 48,C,True
"In quale delle seguenti situazioni l'Ateneo riconosce la formazione specifica sulla sicurezza (Moduli 2, 3, 4) pregressa svolta presso un altro ente?",C. Nessuna delle precedenti,C,True
Quale delle seguenti università NON è stata proposta come destinazione di studio per gli studenti del Corso di Laurea in Matematica?,A. École Normale Supérieure De Lyon,A,True
Quale università NON è situata in Gran Bretagna?,A. UNIVERSITEIT VAN AMSTERDAM,A,True
Qual è l'indirizzo del sito web menzionato nel testo?,C. https://www.ub.edu/web/portal/ca/,C,True
Quali sono le principali caratteristiche del corso di laurea in Informatica all'Università di Barcellona?,D. Il testo fornito non contiene informazioni specifiche sul corso di laurea in Informatica all'Università di Barcellona.,D,True
Qual è l'argomento principale del corso di laurea in base al link fornito?,B.  Il contesto fornito non contiene informazioni su un corso di laurea.,C,False
Quale università ospita il corso?,D. Università di Barcellona,A,False
Quale delle seguenti affermazioni descrive accuratamente l'argomento principale?,D. Il testo fornisce informazioni sul sito web dell'Università di Barcellona.,C,False
Quale dei seguenti servizi online è specificamente dedicato agli studenti dell'Università di Bologna?,C. AlmaEsami,C,True
Quale servizio online è dedicato alla gestione delle tesi di laurea?,D. Tesi online,D,True
Quale ufficio si occupa della gestione delle pratiche amministrative relative alla carriera degli studenti iscritti al Corso in Matematica?,A. Segreteria studenti,A,True
Quale ufficio dell'università si occupa di fornire supporto agli studenti nell'intraprendere l'attività di tirocinio?,A. Ufficio Tirocini,A,True
