domanda,risposta_gold,risposta,rouge1,rouge2,rougeL,rougeLsum
Come fare per assolvere gli OFA?,L’obbligo formativo nelle competenze logico-matematiche e/o di quelle di lingua italiana si considera assolto quando lo studente abbia superato la relativa prova. Vengono organizzati dei corsi tenuti da Tutor per aiutare nella preparazione della prova. La frequenza non è obbligatoria ma fortemente consigliata.," Per assolvere gli OFA, dovrai attendere dal 28 marzo per presentare la candidatura. Non sono fornite informazioni specifiche su come eseguire il processo di iscrizione. Per maggiori dettagli, consulta la pagina web dell'Università di Bologna.",0.14814814814814814,0.0,0.07407407407407407,0.07407407407407407
Entro quando è possibile assolvere gli OFA?,Per gli studenti iscritti all’anno accademico 22/23 la scadenza per il conseguimento dell’OFA è posticipata al 31 marzo 2024., Entro il secondo anno è possibile assolvere gli OFA.,0.27586206896551724,0.0,0.13793103448275862,0.13793103448275862
Come funziona l’attività di supporto per l’assolvimento degli OFA di matematica?,Sono organizzate attività di tutorato in cui gli studenti avranno la possibilità di sostenere una prova di assolvimento dell’OFA attraverso l’Applicativo AlmaMathematica che sarà organizzata tra fine giugno/inizio luglio e settembre. Durante il periodo di tutorato lo studente ha la possibilità di esercitarsi attraverso l’applicativo AlmaMathematica. E’ fortemente consigliata la frequenza al tutorato.," L'attività di supporto per l'assolvimento degli OFA di matematica si trova nel servizio DSA/Disabilità, che fornisce strumenti di base per l'analisi del comportamento di individui e gruppi nell'arena politica e nella vita sociale organizzata. Non sono fornite informazioni specifiche sull'attività di supporto per l'assolvimento degli OFA di matematica, ma il servizio DSA/Disabilità è disponibile per l'intero percorso di studio.",0.2580645161290322,0.01639344262295082,0.14516129032258063,0.14516129032258063
Quali sono gli ambiti in cui è possibile avere un supporto per gli studenti con disabilità e con DSA?,"- Adattamento delle lezioni: È possibile registrare le lezioni, chiedere i materiali e le slide in anticipo o cambiare, ove possibile, l'aula di lezione se non è accessibile.
- Tutorato per lo studio: Il servizio è gestito tramite tutor alla pari (studenti di Laurea Magistrale) che supportano nella preparazione degli esami. 
- Materiale didattico in formato alternativo: Contattare: abis.testidigitali@unibo.it
- Sostenere esami: È possibile concordare delle agevolazioni per sostenere gli esami di profitto (sono necessari 15 giorni di preavviso rispetto alla data dell’appello).
- Adattamenti idoneità linguistica: CLA : È possibile concordare delle agevolazioni (es. tempo aggiuntivo del 50%, tutor lettore e/o scrittore) con un preavviso di almeno 15 giorni."," Gli studenti con disabilità possono trovare supporto in ambito di servizi DSA/Disabilità, che forniscono assistenza per le esigenze specifiche di apprendimento e di studio. Questo supporto è disponibile per gli studenti che hanno bisogno di DSA (Dispositivi Aiutato Studio) per l'apprendimento.",0.20408163265306123,0.0,0.09523809523809522,0.16326530612244897
Quando si compila il piano di studi?,"Ci sono due finestre annue di apertura per la compilazione, indicativamente tra ottobre-novembre e febbraio-marzo.", Il piano di studi viene pubblicato il 15 gennaio 2024.,0.07407407407407408,0.0,0.07407407407407408,0.07407407407407408
Che cos’è il piano di studi e chi deve presentarlo?,"Il piano di studio è l'insieme di tutti gli esami che devi sostenere per poterti laureare. Alcuni esami sono obbligatori, mentre altri sono a scelta. Va presentato quando il piano didattico prevede un gruppo di scelta, nel caso di SVIC gli studenti del primo anno non lo devono presentare, mentre gli studenti del secondo e terzo anno sì.
Nota bene: La mancata presentazione del piano di studi prevede l’inserimento degli esami a scelta individuati annualmente nel piano di studi statutario. Tali esami possono eventualmente essere sostituiti dallo studente nei tempi indicati dall’amministrazione."," Il ""piano di studio"" è un programma di studi che descrive il contenuto e l'organizzazione dei corsi di laurea in un ateneo italiano. Chi deve presentarlo è il corso di studio in questione.",0.20634920634920634,0.06451612903225806,0.15873015873015872,0.1904761904761905
"Ho già presentato il piano di studi online ma vorrei apportare delle modifiche, posso farlo?","Sì, il piano di studi può essere modificato più volte nel periodo di apertura. Non è possibile modificarlo se è già scaduto il termine previsto. Gli studenti che si iscrivono fuori corso possono modificare il piano di studi solo se intendono laurearsi a partire dal primo appello estivo. Chi ritiene di potersi laureare entro la sessione di marzo dell'anno successivo non può modificare il piano di studi."," Sì, puoi apportare modifiche al tuo piano di studio. Tuttavia, devi seguire le procedure stabilite dall'Università di Bologna. In generale, è possibile apportare modifiche ai corsi di studio solo entro determinati termini, come ad esempio al termine del primo anno per modificare il secondo e viceversa. Per ulteriori informazioni, consulta il sito web dell'Università di Bologna o contatta il personale amministrativo.",0.265625,0.031746031746031744,0.18750000000000003,0.18750000000000003
Chi deve presentare il piano di studi con modulo cartaceo?,"Chi intende sostenere un esame relativo ad un insegnamento non previsto tra quelli individuati dal Consiglio di Corso di Studio deve presentare una richiesta al Consiglio nei termini previsti dall’amministrazione presentando il piano di studi con modulo cartaceo. Il Consiglio valuterà la coerenza della scelta con il percorso formativo dello studente. Vedi domanda 5 e 6. Inoltre deve presentare il modulo cartaceo chi proviene da Trasferimento, Passaggio, Opzione e chi si immatricola in seguito a Decadenza, o a Rinuncia, o come Laurea successiva alla prima e deve convalidare degli esami sostenuti in a.a. precedenti."," Per presentare il piano di studi con modulo cartaceo, è necessario attendere il 28 marzo.",0.16363636363636364,0.12962962962962962,0.16363636363636364,0.16363636363636364
Posso inserire nel piano di studi un insegnamento di un altro dipartimento?,"Sì, tra i CFU a scelta libera si può scegliere un insegnamento appartenente ad un qualsiasi Corso di laurea triennale (n.b. non è possibile sceglierlo da un Corso di laurea a ciclo unico). Ma è necessario che sia valutato coerente con il proprio Corso di appartenenza. Vedi domanda 6 per conoscere la procedura."," Sì, è possibile inserire un insegnamento di un altro dipartimento nel piano di studi. Tuttavia, la scelta dei corsi dipende dall'ambito disciplinare a cui afferiscono, come indicato dalla sigla dei Settori Scientifico Disciplinari (SSD). Per comprendere come sono equilibrati i diversi SSD all'interno del piano didattico, puoi guardare la sigla che trovi indicata nella colonna accanto a quella dei CFU.",0.26548672566371684,0.018018018018018018,0.1592920353982301,0.1592920353982301
Cosa devo fare per inserire in piano di studi un insegnamento di un altro Corso?,"Se vuoi inserire in piano di studio che non appartiene a SVIC, ma ad un altro dipartimento è necessario seguire una procedura specifica. Innanzitutto è necessario rivolgersi alla Segreteria del Corso dal quale si vuole scegliere l'insegnamento e chiedere il nulla-osta per l'inserimento. Se questo viene concesso è necessario inviare copia dell'email a didatticasociale.svic@unibo.it e seguire la procedura che verrà indicata. Una volta compilati e inviati a didatticasociale.svic@unibo.it i moduli richiesti bisognerà attendere l'approvazione del coordinatore di Corso. Successivamente la Segreteria di SVIC provvederà a caricare il piano di studi online."," Per inserire un insegnamento di un altro Corso nel piano di studi, dovresti cliccare sul titolo dell'insegnamento, trovare il programma completo e la bibliografia d'esame. Successivamente, dovresti consultare il sito del Corso prescelto per verificare se l'insegnamento è accreditato e se può essere inserito nel tuo piano di studi.",0.32,0.08108108108108107,0.18666666666666665,0.18666666666666665
Non riesco a compilare il piano di studi online: a chi devo rivolgermi?,"Prima di tutto occorre verificare di essere in regola con il pagamento delle tasse universitarie: se non si è in regola con il pagamento non è possibile presentare il piano di studi. Si ricorda che chi proviene da Trasferimento, Passaggio, Opzione e chi si immatricola in seguito a Decadenza, o a Rinuncia, o come Laurea successiva alla prima e deve convalidare degli esami sostenuti in a.a. precedenti, deve presentare il piano di studi con modulo cartaceo. Se non rientri nei casi elencati: contattare la Manager Didattica del corso, via mail didatticasociale.svic@unibo.it o al numero 051/2092823."," Per compilare il piano di studi online, puoi rivolgerti al personale di AlmaEsami, che ti fornirà l'assistenza necessaria.

Link per accedere a AlmaEsami: [almaesami.unibo.it/almaesami/welcome.htm](almaesami.unibo.it/almaesami/welcome.htm)",0.1492537313432836,0.0606060606060606,0.11940298507462686,0.11940298507462686
"Se ho modificato il mio piano di studi inserendo dei nuovi corsi, qual è la prima sessione utile per poter sostenere gli esami associati?","Prima di poter sostenere un esame bisogna aver acquisito la frequenza del corso associato. Quindi, in generale, la prima sessione utile per sostenere un esame è quella immediatamente successiva all'erogazione del corso associato, dal momento in cui l'esame è stato inserito nel piano di studio."," La prima sessione utile per poter sostenere gli esami associati al nuovo piano di studi, dopo aver modificato il mio piano di studi, è al 3° anno. In questo anno, infatti, sono previsti due esami a scelta per approfondire e delineare i temi privilegiati dallo studente, oltreché uno studio storico obbligatorio di una delle diverse aree del mondo.",0.27450980392156865,0.11999999999999998,0.17647058823529413,0.17647058823529413
Posso inserire un esame in piano di studi a ottobre e sostenerlo a gennaio anche se le lezioni si svolgono nel secondo semestre?,"No, perché gli esami non possono essere sostenuti prima che si siano svolte le lezioni di quella materia dell’anno accademico in cui l’esame viene inserito in piano di studi."," No, non è possibile inserire un esame in piano di studi a ottobre e sostenerlo a gennaio se le lezioni si svolgono nel secondo semestre. Il piano di studio prevede che gli esami siano programmati al termine del semestre in cui le lezioni sono state impartite.",0.4473684210526315,0.16216216216216214,0.18421052631578946,0.18421052631578946
Ho nel mio piano di studio un esame che adesso risulta essere uno dei moduli di in corso integrato. Posso ancora sostenerlo?,"Se l'esame è stato inserito nel piano di studio quando il corso non era un modulo, ma un corso a sé stante, lo studente ha sempre il diritto a sostenerne l'esame e registrarlo come tale."," Sì, puoi ancora sostenere l'esame, poiché è uno dei moduli di insegnamento corso integrato.",0.2,0.041666666666666664,0.16,0.16
"Se intendo laurearmi a marzo, posso cambiare il piano di studi in ottobre dell’anno solare precedente?","No, perché per cambiare il piano di studi è necessario iscriversi all’anno accademico in corso e questo è incompatibile con la laurea nella terza sessione dell’anno accademico precedente (ovvero Marzo)."," No, non è possibile cambiare il piano di studi in ottobre dell'anno solare precedente se si intende laurearmi a marzo. La candidatura si può presentare dal 28 marzo, ma il cambiamento del piano di studi avviene solitamente durante l'anno accademico, non prima della fine di esso.",0.36363636363636365,0.16,0.2857142857142857,0.2857142857142857
Posso inserire un esame in piano di studi a febbraio e sostenere l’esame a maggio anche se le lezioni si sono svolte al primo semestre?,Sì., Non è possibile inserire un esame in piano di studi a febbraio e sostenere l'esame a maggio se le lezioni si sono svolte al primo semestre. Il piano di studi è strutturato in modo tale che gli esami siano previsti in base alla sequenza delle lezioni e non è possibile anticipare o ritardare l'esame.,0.0,0.0,0.0,0.0
Posso cambiare il piano di studi se sono fuori corso?,"Sì, ma solo nel primo anno di fuori corso con le stesse regole degli altri studenti. Negli anni fuori corso successivi il piano di studi non è modificabile."," No, non è possibile cambiare il piano di studi se si trova fuori corso. Il piano di studi è stato scelto in base alle classi di laurea e alle specifiche aree di studio. Se si è fuori corso, non è possibile cambiare il piano di studi.",0.2898550724637681,0.1492537313432836,0.2608695652173913,0.2608695652173913
"Un corso mi interessa, ma è un modulo di un corso integrato. Posso inserire solo questo modulo nel mio piano di studi?","No, non è possibile inserire singoli moduli di un corso integrato nel piano di studi. Fanno eccezione gli studenti Erasmus Incoming."," Sì, puoi inserire solo questo modulo nel tuo piano di studi, poiché il corso è integrato e ogni modulo può essere personalizzato. Tuttavia, è importante notare che il corso integrato è solo un'opzione e puoi scegliere uno dei cinque curricula proposti dal Corso: Scienze dell’Organizzazione, Comunicazione, Sociologia, Relazioni internazionali, Percorso Integrato Università e Impresa (PIL).",0.21621621621621623,0.08333333333333333,0.13513513513513514,0.13513513513513514
"Svolgerò un periodo di studi all’estero (Erasmus, Overseas…), devo presentare il piano di studi?","Il piano di studi deve essere presentato secondo le modalità e le scadenze previste per il corso di studi, indipendentemente dal periodo di mobilità. In sede di compilazione, è possibile scegliere esami Unibo non corrispondenti a quelli che si intendono sostenere all’estero e che eventualmente non hanno una corrispondenza precisa presso Unibo, purché questi siano esami a scelta libera. Si richiede invece una maggiore corrispondenza nel caso in cui gli esami da sostenere nel periodo all’estero facciano parte del gruppo di esami obbligatori presenti nel rispettivo piano di studi. Qualora l’esame non venga sostenuto nel periodo di studi all’estero si renderà necessario sostenere il suo corrispettivo, inserito nel piano di studi originario, una volta rientrati presso l’Ateneo di Bologna."," Sì, se svolgerai un periodo di studi all'estero, devi presentare il piano di studi.",0.13043478260869565,0.10294117647058824,0.13043478260869565,0.13043478260869565
