domanda,risposta_gold,risposta,se_corretta
"Secondo il bando di ammissione A.A. 2024/2025, entro quale data i cittadini non-UE residenti all'estero devono presentare il certificato di conoscenza della lingua italiana?",B. 16/09/2024,"D
    The answer is: D. 30/09/2024",False
"Secondo il bando di ammissione A.A. 2024/2025, entro quale data è necessario immatricolarsi, in caso di vittoria in graduatoria o recupero?","C. Entro i termini perentori indicati nei paragrafi 4.7, 4.8 e 4.9 del bando","C. Entro i termini perentori indicati nei paragrafi 4.7, 4.8 e 4.9 del bando.",True
"Secondo il bando, qual è la conseguenza per chi non rispetta le scadenze di pagamento per le procedure di ammissione?","B. Esclusione dalla procedura, indipendentemente dal motivo.","B
    B. Esclusione dalla procedura, indipendentemente dal motivo.",True
Qual è la data limite per la candidatura alla seconda selezione?,"B. 15 luglio 2024, ore 13.00","B. 15 luglio 2024, ore 13.00",True
Quando è possibile effettuare l'immatricolazione per chi è stato ammesso alla selezione ordinaria?,A. Dal 25 luglio 2024 al 30 luglio 2024 compreso,"A
    Dal 25 luglio 2024 al 30 luglio 2024 compreso",True
"In base al bando, quanti posti sono disponibili per il corso di Scienze Politiche, Sociali e Internazionali (SPOSI) per i cittadini italiani, dell'Unione Europea e categorie equiparate nella prima selezione?",D. 300,"A. 200. The answer is based on the information that 200 posti disponibili per “cittadini italiani, cittadini dell’Unione Europea, cittadini non -UE equiparati” in the context.",False
"Secondo il bando, entro quale data un studente con un diploma sperimentale in 4 anni deve aver conseguito il diploma di scuola secondaria superiore?",B. 30 dicembre 2024,"B
    The text of the correct answer is: 30 dicembre 2024",True
In quale situazione è possibile iscriversi contemporaneamente a due corsi di studi presso l'Università di Bologna?,"C. Se già iscritto ad un corso universitario (Università di Bologna o altro Ateneo) e non si intende rinunciare, trasferirsi o effettuare un passaggio di corso.","C
    The text of the correct answer is: Se già iscritto/a ad un corso universitario (Università di Bologna o altro Ateneo) e non intendi rinunciare, trasferirti o effettuare un passaggio di corso, oppure se ti immatricoli a un corso di questo bando e successivamente vuoi iscriverti anche a un altro corso, leggi con attenzione le informazioni che trovi alla pagina www.unibo.it/iscriz ionecontemporanea.11",True
"Per la prima selezione del corso, quali TOLC -E sono validi?",B. I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi,"B
    B. I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi",True
Per quali studenti è possibile richiedere un tempo aggiuntivo del 50% per la prova TOLC -E?,C.  Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992,"C
    The text of the correct answer is: Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992",True
Quando è possibile candidarsi alla seconda selezione per l'ammissione ai corsi?,"D. Dal 4 marzo 2024 al 30 aprile 2024, ore 13:00","D
    The text of the correct answer is: Dal 4 marzo 2024 al 30 aprile 2024, ore 13:00",True
Quando è possibile candidarsi per la selezione straordinaria per l'ammissione ai corsi di laurea?,"D. Dal 10 settembre 2024 al 19 settembre 2024, ore 13:00","D
    D
    Dal 10 settembre 2024 al 19 settembre 2024, ore 13:00",True
"Qual è la data limite per il conseguimento del titolo di studio, se non è ancora stato conseguito al momento della candidatura?",A. 30 dicembre 2024,"A
    A. 30 dicembre 2024",True
Qual è la data limite per la presentazione di un certificato di conoscenza della lingua italiana per i cittadini non-UE residenti all'estero che partecipano alla prima selezione?,B. 22/04/2024,"B
    The text of the correct answer is: 22/04/2024",True
"Qual è il punteggio minimo TOLC-E, pesato secondo i criteri descritti, richiesto per la seconda selezione?",C. 6/36,C. 6/36,True
"In caso di parità di punteggio nella graduatoria per un corso di studi, quale criterio viene utilizzato per stabilire l'ordine di merito?","B. L'età anagrafica, con la persona più giovane che precede.","B. L'età anagrafica, con la persona più giovane che precede.",True
"Secondo il bando, quando viene pubblicata la graduatoria per la selezione straordinaria?",C. 2 ottobre 2024,"C
    The text of the correct answer is: 2 ottobre 2024",True
"In quale delle seguenti situazioni un candidato risulta ""Idoneo"" alla selezione?",A. Ha ottenuto un punteggio di almeno 6/36 ma non rientra nei posti disponibili.,"A
    The text of the correct answer is: Ha ottenuto un punteggio di almeno 6/36 ma non rientra nei posti disponibili.",True
Cosa succede se un candidato risulta “Vincitore” in una graduatoria per un corso di riserva ma non si immatricola?,B. Può immatricolarsi al corso di riserva e dichiarare il proprio interesse per un eventuale spostamento nel corso di maggior interesse.,"B.
    The text of the correct answer is: Può immatricolarsi al corso di riserva e dichiarare il proprio interesse per un eventuale spostamento nel corso di maggior interesse.",True
Quando è possibile dichiarare l'interesse al recupero per la seconda selezione?,B. Dal 25 luglio 2024 al 30 luglio 2024,B. Dal 25 luglio 2024 al 30 luglio 2024.,True
Quando è possibile dichiarare l'interesse allo spostamento per la seconda selezione?,D. Dal 25 luglio 2024 al 30 luglio 2024,"D
    Dal 25 luglio 2024 al 30 luglio 2024",True
Qual è la data limite per ottenere il diploma di scuola secondaria se si è immatricolati all'università senza averlo ancora conseguito?,B. 30 dicembre 2024,"B
    The text of the correct answer is: 30 dicembre 2024",True
Qual è la data limite per attivare la carriera universitaria dopo l'immatricolazione?,D. 28 febbraio 2025,"B
    B. 15 ottobre 2024",False
Entro quale data un studente deve richiedere il riconoscimento di precedenti carriere universitarie concluse?,A. 28 novembre 2024,"A
    A. 28 novembre 2024",True
"Per ottenere le agevolazioni sulla contribuzione studentesca (esonero totale o contributo ridotto) in funzione dell'ISEE, qual è il periodo temporale entro cui i CFU devono essere stati acquisiti?",C. 16/05/2024 – 23/05/2024,A. 11/08/2023 – 10/08/2024,False
In quale periodo è possibile richiedere il passaggio di corso per la selezione straordinaria?,A. Dal 2 ottobre 2024 al 7 ottobre 2024,"C
    C. Dal 25 luglio 2024 al 30 luglio 2024",False
"Per ottenere l'esonero totale o la riduzione della contribuzione studentesca, qual è il periodo temporale considerato per il calcolo dei CFU necessari?",B. 1° agosto 2023 - 10 agosto 2024,"B
    The text of the correct answer is: 1 1/08/2023 – 10/08/2024",True
Entro quale periodo di tempo il Consiglio di Corso di studi di destinazione valuterà i crediti acquisiti nella carriera di provenienza?,A. Successivamente alla conclusione della procedura di trasferimento,"A
    The text of the correct answer is: Successivamente alla conclusione della procedura di trasferimento",True
"Per essere considerato valido per l'accesso ai corsi di questo bando, un TOLC-E deve essere sostenuto:","B. tra il 1° gennaio 2023 e il 29 aprile 2024 per la prima selezione, tra il 1° gennaio 2023 e il 12 luglio 2024 per la seconda selezione, o tra il 1° gennaio 2023 e il 18 settembre 2024 per l'eventuale selezione straordinaria.","B
    B. tra il 1° gennaio 2023 e il 29 aprile 2024 per la prima selezione, tra il 1° gennaio 2023 e il 12 luglio 2024 per la seconda selezione, o tra il 1° gennaio 2023 e il 18 settembre 2024 per l'eventuale selezione straordinaria.",True
Qual è l'importo della parte fissa della contribuzione studentesca per l'iscrizione a un corso di studi all'Università di Bologna?,"C. 157,04 €","C. 157,04 €",True
"Secondo il bando, qual è il criterio fondamentale per determinare il numero minimo di CFU richiesti per accedere ai benefici ER.GO?","A. L'anno di prima immatricolazione all'università, anche se presso un altro ateneo.","A
    A. L'anno di prima immatricolazione all'università, anche se presso un altro ateneo.",True
In quale periodo l'Università di Bologna sarà chiusa per ferie estive?,D. Dal lunedì 12 agosto al venerdì 16 agosto 2024,"D
    The text of the correct answer is: Dal lunedì 12 agosto al venerdì 16 agosto 2024",True
"Secondo il bando, qual è la modalità di pagamento per l'iscrizione al TOLC?",B. Seguendo le modalità indicate sulla piattaforma PagoPA,"B
    B. Seguendo le modalità indicate sulla piattaforma PagoPA",True
Quando è possibile candidarsi alla seconda selezione per l'ammissione al corso?,"C. Dal 2 maggio 2024 al 15 luglio 2024, ore 13.00","C
    The text of the correct answer is: Dal 2 maggio 2024 al 15 luglio 2024, ore 13.00",True
Quando è possibile presentare la domanda di immatricolazione per la selezione straordinaria?,A. Dal 2 ottobre 2024 al 7 ottobre 2024 compreso,"D
    D: Dal 10 settembre 2024 al 19 settembre 2024, ore 13.00",False
"Secondo il bando, in quale periodo è possibile immatricolarsi o passare a un altro corso per chi ha necessità di recuperare o spostare il proprio percorso di studi?",C. Dal 2 ottobre 2024 al 7 ottobre 2024 compresi,"D
    The text of the correct answer is: Dal 9 ottobre 2024 al 15 ottobre 2024 compresi",False
"Secondo il bando, entro quale data deve essere conseguito il diploma di scuola secondaria superiore da parte degli studenti che si iscrivono con uno dei titoli elencati in 3.2.a?",C. 30 dicembre 2024,"C
    The text of the correct answer is: 30 dicembre 2024",True
"Secondo il bando, in quale situazione è possibile iscriversi contemporaneamente a due corsi di studi all'Università di Bologna?",C. Se previsto dalla legge n. 33 del 12 aprile 2022.,"C
    The text of the correct answer is:  Se sei già iscritto/a ad un corso universitario (Università di Bologna o altro Ateneo) e non intendi rinunciare, trasferirti o effettuare un passaggio di corso, oppure se ti immatricoli a un corso di studi di questo bando e successivamente vuoi iscriverti anche a un altro corso, l eggi con attenzione le informazioni che trovi alla pagina www.unibo.it/iscriz ionecontemporanea.11",True
"Per la prima selezione, quali TOLC -E sono validi per l'ammissione?",D. I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi,"D
    The text of the correct answer is: I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi",True
Per quali studenti è possibile richiedere un tempo aggiuntivo del 50% per la prova TOLC?,C. Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992,"C
    The text of the correct answer is: Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992",True
Qual è il termine ultimo per la candidatura alla prima selezione?,"A. 30 aprile 2024, ore 13.00","A
    A. 30 aprile 2024, ore 13.00",True
Quando è possibile candidarsi per la seconda selezione per l'ammissione ai corsi di laurea?,"B. Dal 2 maggio 2024 al 15 luglio 2024, ore 13:00","B. Dal 2 maggio 2024 al 15 luglio 2024, ore 13:00.",True
Qual è la data limite per il conseguimento del titolo di studio per i candidati che non lo hanno ancora ottenuto al momento della candidatura?,C. 30 dicembre 2024,"C
    The text of the correct answer is: 30 dicembre 2024",True
Qual è la data limite per la presentazione di un certificato di conoscenza della lingua italiana per i cittadini non UE residenti all'estero che partecipano alla prima selezione?,D. 22/04/2024,"D
    The text of the correct answer is: 22/04/2024",True
"Qual è il punteggio minimo TOLC-E, pesato secondo i criteri descritti, richiesto per accedere alla seconda selezione?",C. 6/36,"C
    The answer is: 6/36",True
"In caso di parità di punteggio nella graduatoria per un corso di studi, quale criterio viene utilizzato per stabilire l'ordine di merito?","A. L'età anagrafica, con la persona più giovane che precede.","A. L'età anagrafica, con la persona più giovane che precede.",True
Secondo il bando,"C. Al corso di riserva, seguendo le modalità e le scadenze indicate nella Sezione 4.7, e dichiarare il proprio interesse a spostarsi nel corso di maggior interesse.","C
    C: Al corso di riserva, seguendo le modalità e le scadenze indicate nella Sezione 4.7, e dichiarare il proprio interesse a spostarsi nel corso di maggior interesse.",True
"In quale delle seguenti situazioni un candidato risulta ""Idoneo"" alla selezione?",D. Ha ottenuto un punteggio di almeno 6/36 ma non rientra nei posti disponibili.,"D
    The text of the correct answer is: ""Ha ottenuto un punteggio di almeno 6/36 ma non rientra nei posti disponibili.""",True
Cosa succede a un candidato che risulta “Vincitore” in una graduatoria per un corso di studio di riserva?,"C. Può immatricolarsi al corso di riserva e, se lo desidera, dichiarare il proprio interesse allo spostamento nel corso di maggior interesse.","C
    The text of the correct answer is: Può immatricolarsi al corso di riserva e, se lo desidera, dichiarare il proprio interesse allo spostamento nel corso di maggior interesse.",True
Quando è possibile dichiarare l'interesse al recupero per la seconda selezione?,A. Dal 25 luglio 2024 al 30 luglio 2024,"B
    Dal 25 luglio 2024 al 30 luglio 2024",False
Quando è possibile dichiarare l'interesse allo spostamento per la seconda selezione?,C. Dal 25 luglio 2024 al 30 luglio 2024,"C
    Dal 25 luglio 2024 al 30 luglio 2024",True
Qual è la data limite per l'attivazione della carriera universitaria per gli studenti che hanno ottenuto un posto a seguito della procedura di recupero nella seconda selezione?,C. 26 agosto 2024,"B
    B. 15 ottobre 2024",False
"Entro quale data è necessario attivare la carriera universitaria dopo l'immatricolazione, pena l'annullamento dell'immatricolazione stessa?",D. 28 febbraio 2025,"D
    The text of the correct answer is:  La carriera deve essere attivata entro il 28 febbraio 2025.",True
Entro quale data un studente deve richiedere il riconoscimento di precedenti carriere universitarie concluse?,A. 28 novembre 2024,"A
    A. 28 novembre 2024",True
"Per ottenere le agevolazioni sulla contribuzione studentesca in funzione dell'ISEE, qual è il periodo temporale entro cui devono essere stati acquisiti i CFU riconosciuti?",C. 16/05/2024 – 23/05/2024,"A
    The text of the correct answer is: 11/08/2023 – 10/08/2024",False
In quale periodo è possibile richiedere il passaggio di corso per la selezione straordinaria?,B. Dal 2 ottobre 2024 al 7 ottobre 2024,"B
    Bando per il riconoscimento dello status ""Studente-Atleta""

(Sezioni 4.7, 4.8, 4.9 )

Dal 1° agosto 202 4 al 2 6 agosto 202 4 compreso 7

1.3. Scadenze – Eventuale selezione straordinaria

Se al termine delle selezioni ordinarie risulteranno ancora posti disponibili sarà attivata una
selezione straordinaria riservata a: “cittadini italiani e cittadini dell’Unione Europea”, “cittadini
non -UE equiparati”, “cittadini non -UE residenti all’estero che devono concorrere con cittadini UE”.

*   Prima selezione: aperta **dal 4/3/2024 al 30/4/2024 alle ore 13** con **TOLC effettuato entro il 29 aprile 2024 compreso**.
*   Seconda selezione: aperta **dal 2/05/2024 al 15/07/2024 alle ore 13** con **TOLC effettuato entro il 12 luglio 2024 compreso**.

Per ogni selezione puoi fare il TOLC più volte, ma quello valido sarà sempre l’ultimo.

dati richiesti dalla procedura;

4. Paga l’indennità di passaggio.

4.8.c. Passaggi o di corso – Eventuale selezione straordinaria

Richiedi il passaggio di corso tra il 2 otto bre 202 4 e il 7 otto bre 202 4
(per chi ha ottenuto un posto a seguito di recupero: tra il 9 ottobre 202 4 e il 15 ottobre 202 4)

1. Accedi a Studenti Online (www.studenti.unibo.it ).

2. Paga la prima rata in riferimento al nuovo anno accademico per il corso di studi di
Immatricolazione – Seconda selezione : dal 25 luglio 202 4 al 30 luglio 202 4

Immatricolazione – Eve ntuale selezione straordinaria: dal 2 otto bre 202 4 al 7 otto bre 202 4

Immatricolazione a seguito di recupero – Prima selezione : dal 27 maggio 202 4 al 30 maggio 202 4

Immatricolazione a seguito di recupero – Seconda selezione : dal 1° agosto 202 4 al 26 agosto 202 441

Immatricolazione a seguito di recupero – Eventuale selezione straordinaria: dal 9 ottobre 202 4 al
15 ottobre 202 4

Attenzione!

graduatorie, recuperi, immatricolazioni, ecc.) e sulle azioni da intraprendere.

2. Requisiti di accesso          

> Per partecipare alla selezione straordinaria devi essere in possesso dei requisiti indicati alla
> sezione 3.2 ( pagine 9e seguenti del bando di ammissione,A.A. 2024/2025, disponibile alla sezione
> “Iscriversi” dei siti dei corsi di studio sopra elencati ).
> Attenzione!
> ICittadini non -UE residenti all’estero che devono concorrere con i cittadini UE” devono :3

(Sezioni 4.7, 4.8, 4.9 )

Dal 9 ottobre 202 4 al 15 ottobre 202 4 compreso 8

# 2. CORSI DI STUDI E POSTI DISPONIBILI 

I posti disponibili, indicati nella tabella che segue, sono suddivisi in due contingenti:

• posti per “cittad",True
Per quali periodi di tempo sono considerati validi i CFU per ottenere agevolazioni sulla contribuzione studentesca?,D. Dal 1° agosto 2023 al 10 agosto 2024,"D
    The text of the correct answer is: Dal 1° agosto 2023 al 10 agosto 2024",True
"In base al testo, entro quale data è possibile presentare domanda di trasferimento in uscita dall'ateneo di provenienza?",A. Dopo l'immatricolazione,C. Prima dell'immatricolazione,False
In che anno è possibile sostenere il TOLC a distanza (“TOLC@CASA”) per candidarsi al contingente “cittadini non -UE residenti all’estero”?,D. 2024,"C
    The text of the correct answer is: 2023",False
Qual è l'importo della parte fissa della contribuzione studentesca per l'iscrizione a un corso di studi all'Università di Bologna?,"D. 157,04 €","D. 157,04 €",True
Qual è il criterio determinante per il numero minimo di CFU richiesti per accedere ai benefici ER.GO?,"C. L'anno di prima immatricolazione all'università, anche se avvenuta presso un altro Ateneo.","C
    The text of the correct answer is: L'anno di prima immatricolazione all'università, anche se avvenuta presso un altro Ateneo.",True
In quale delle seguenti date l'Ufficio Contribuzioni Studentesche di Bologna sarà chiuso?,B. venerdì 29 marzo 2024,"B
    B. venerdì 29 marzo 2024",True
"Secondo il bando, qual è la modalità di pagamento prevista per l'iscrizione al TOLC?",D. Seguendo le modalità indicate sulla piattaforma PagoPA tramite Studenti Online,"D
    The text of the correct answer is: D. Seguendo le modalità indicate sulla piattaforma PagoPA tramite Studenti Online",True
Qual è la data limite per la candidatura alla seconda selezione del TOLC-E?,B. 15 luglio 2024,"B
    B. 15 luglio 2024",True
"Quando è possibile presentare domanda per l'immatricolazione, anche in caso di trasferimento o passaggio di corso, durante la selezione ordinaria?",B. Dal 25 luglio 2024 al 30 luglio 2024 compreso,"B
    Dal 25 luglio 2024 al 30 luglio 2024 compreso",True
"Secondo il bando, in quale periodo è possibile immatricolarsi a un corso di laurea, anche in caso di trasferimento o passaggio di corso, per i candidati che hanno necessità di recuperare o spostare il proprio posto?",B. Dal 2 ottobre 2024 al 7 ottobre 2024 compresi,"D
    The text of the correct answer is: Dal 9 ottobre 2024 al 15 ottobre 2024 compresi",False
"Secondo il bando, entro quale data un studente con un diploma sperimentale in 4 anni deve aver conseguito il diploma di scuola secondaria superiore?",B. 30 dicembre 2024,"B
    The text of the correct answer is: 30 dicembre 2024",True
"Secondo il bando, in quale situazione è possibile iscriversi contemporaneamente a due corsi di studi presso l'Università di Bologna?","D. Se già iscritto ad un corso universitario (Università di Bologna o altro Ateneo) e non si intende rinunciare, trasferirsi o effettuare un passaggio di corso.","C.
    The text of the correct answer is: Se entrambi i corsi sono dell’Università di Bologna: fai un passaggio di cors o (Sezione 4.8 ).",False
"Per la prima selezione, quali TOLC -E sono validi per l'ammissione?",C.  I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi,C. I TOLC -E svolti tra il 1° gennaio 2023 e il 29 aprile 2024 compresi.,True
Per quali studenti è possibile richiedere un tempo aggiuntivo del 50% durante la prova TOLC -E?,C. Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992,"C
    The text of the correct answer is: Studenti con invalidità civile e/o handicap ai sensi della L. 104/1992",True
Qual è il termine ultimo per la candidatura alla prima selezione per l'ammissione ai corsi?,"D. 30 aprile 2024, ore 13:00","D
    The text of the correct answer is: 30 aprile 2024, ore 13:00",True
Quando è possibile candidarsi per la seconda selezione per l'ammissione ai corsi di laurea?,"D. Dal 2 maggio 2024 al 15 luglio 2024, ore 13:00","D
    Dal 2 maggio 2024 al 15 luglio 2024, ore 13:00",True
"Qual è la data limite per il conseguimento del titolo di studio, se non è ancora stato conseguito al momento della candidatura?",C. 30 dicembre 2024,"C
    The text of the correct answer is: 30 dicembre 2024",True
"Qual è la data limite per presentare un certificato di conoscenza della lingua italiana per la seconda selezione, se si è un cittadino non UE residente all'estero?",C. 08/07/2024,"C
    The text of the correct answer is: 08/07/2024",True
"Qual è il punteggio minimo TOLC-E, pesato secondo i criteri descritti, richiesto per la seconda selezione?",D. 6/36,"D
    The answer in Italian is: 6/36",True
"In caso di parità di punteggio nella graduatoria per un corso di studi, quale criterio viene utilizzato per stabilire la precedenza?","D. L'età anagrafica, con la persona più giovane che ha la precedenza.","D. L'età anagrafica, con la persona più giovane che ha la precedenza.",True
"Secondo il bando, in quale data verrà pubblicata la graduatoria per la selezione straordinaria?",B. 2 ottobre 2024,"B
    The text of the correct answer is: 2 ottobre 2024",True
"In quale delle seguenti situazioni un candidato otterrebbe la dicitura ""Idoneo"" nella graduatoria?",B.  Ha ottenuto un punteggio di almeno 6/36 ma non rientra nei posti disponibili.,"B
    The text of the correct answer is: Ha ottenuto un punteggio maggiore o uguale a 6/36 ma non rientra nei posti disponibili.",True
Cosa succede se un candidato risulta “Vincitore” in una graduatoria per un corso di riserva ma non si immatricola a quel corso?,C. Può immatricolarsi al corso di riserva e dichiarare il proprio interesse allo spostamento nel corso di maggior interesse.,"C
    The text of the correct answer is: Può immatricolarsi al corso di riserva, seguendo le modalità e le scadenze riportate nella Sezione 4.7, e, se lo desideri, dichiarare il tuo interesse allo spostamento nel corso di maggior interesse.",True
Quando è possibile dichiarare l'interesse al recupero per la seconda selezione?,A. Dal 25 luglio 2024 al 30 luglio 2024,"B
    Dal 25 luglio 2024 al 30 luglio 2024",False
Quando è possibile dichiarare l'interesse allo spostamento per la seconda selezione?,A. Dal 25 luglio 2024 al 30 luglio 2024,"C
    The text of the correct answer is: Dal 25 luglio 2024 al 30 luglio 2024",False
Qual è la data limite per attivare la carriera universitaria per gli studenti che hanno ottenuto un posto a seguito della seconda selezione?,A. 26 agosto 2024,B. 30 luglio 2024,False
Qual è la data limite per attivare la carriera universitaria dopo l'immatricolazione?,B. 28 febbraio 2025,"D
    The text of the correct answer is: 15 ottobre 2024",False
"Secondo le informazioni fornite, entro quale data un studente deve richiedere il riconoscimento di precedenti carriere universitarie concluse?",C. 28 novembre 2024,"C
    The text of the correct answer is: 28 novembre 2024",True
"Per ottenere le agevolazioni sulla contribuzione studentesca in funzione dell'ISEE, quale periodo temporale di acquisizione dei CFU è considerato valido?",D. 01/08/2023 – 31/07/2024,A. 11/08/2023 – 10/08/2024.,False
In quale periodo è possibile richiedere il passaggio di corso per la selezione straordinaria?,D. Dal 2 ottobre 2024 al 7 ottobre 2024,"B
    B. Dal 1° agosto 2024 al 26 agosto 2024",False
"Per ottenere l'esonero totale o la riduzione della contribuzione studentesca, qual è il periodo temporale considerato per il calcolo dei CFU?",B. Dal 1° agosto 2023 al 10 agosto 2024,"B
    The correct answer is: B. Dal 1° agosto 2023 al 10 agosto 2024",True
"In base al testo, entro quale data è possibile presentare domanda di trasferimento in uscita dall'ateneo di provenienza dopo l'immatricolazione?",C. Non esiste una data limite specifica per la presentazione della domanda di trasferimento in uscita.,B. 30 maggio 2024.,False
"In quale periodo è possibile sostenere il TOLC a distanza (“TOLC@CASA”) per candidarsi al contingente “cittadini italiani, cittadini dell’Unione Europea, cittadini non -UE equiparati”?",C. Dal 1° gennaio 2023 al 31 dicembre 2023,"C
    Dal 1° gennaio 2023 al 31 dicembre 2023",True
Qual è l'importo fisso della contribuzione studentesca per l'iscrizione a un corso di studi all'Università di Bologna?,"C. 157,04 €","C. 157,04 €.",True
"Secondo il bando, quale criterio viene utilizzato per determinare il numero minimo di CFU richiesti per accedere ai benefici ER.GO?","B. L'anno di prima immatricolazione all'università, anche se avvenuta presso un altro ateneo.","B.
    L'anno di prima immatricolazione all'università, anche se avvenuta presso un altro ateneo.",True
In quale periodo l'Università di Bologna rimane chiusa per la chiusura estiva?,D. Dal lunedì 12 agosto al venerdì 16 agosto 2024,"D
    The text of the correct answer is: Dal lunedì 12 agosto al venerdì 16 agosto 2024",True
Quale tra questi servizi NON è offerto per gli studenti del corso di laurea in Sviluppo e Cooperazione Internazionale?,C. Servizi di orientamento,"D

    The answer is: D. Iscrizioni a corsi di specializzazione in economia. This is not a service offered for students of the course of Laurea in Sviluppo e Cooperazione Internazionale, as it is not mentioned in the context. The other options (A, B, and C) are services offered to students with disabilities, tutoring, and orientation services, respectively.",False
Quale risorsa è dedicata agli studenti con disabilità e DSA?,B. [Servizi per gli studenti con disabilità e con DSA](http://www.studentidisabili.unibo.it/),"B
    The text of the correct answer is: [Servizi per gli studenti con disabilità e con DSA](http://www.studentidisabili.unibo.it/)",True
Quando gli studenti del secondo e terzo anno del corso di SVIC devono presentare il piano di studi?,D. Quando il piano didattico prevede un gruppo di scelta,A.  Entro la fine del mese di febbraio.,False
"Secondo le informazioni fornite, in quale situazione è possibile sostenere un esame inserito nel piano di studi a gennaio, anche se le lezioni si svolgono nel secondo semestre?",B. Se l'esame è stato inserito nel piano di studi nel semestre precedente.,"A
    A. Se l'esame è stato inserito nel piano di studi durante il primo semestre dell'anno accademico in corso.",False
