domanda,risposta_gold,risposta,se_corretta
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale 'Servizi Online' dell'Università di Bologna?,C. AlmaEsami,"D
    D. Cedolini web",False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,C.  Incarichi extraistituzionali,"C
    The text of the correct answer is: Incarichi extraistituzionali",True
Quali sono le principali aree di focus per studenti che desiderano ottimizzare la propria esperienza universitaria?,"A. Ridurre i costi, utilizzare i servizi offerti e migliorare la qualità della vita durante gli studi","A. Ridurre i costi, utilizzare i servizi offerti e migliorare la qualità della vita durante gli studi",True
Quali sono i tre principali argomenti trattati nei video YouTube?,"C. Ridurre i costi del percorso universitario, utilizzare i servizi offerti e vivere al meglio durante gli studi","C. Ridurre i costi del percorso universitario, utilizzare i servizi offerti e vivere al meglio durante gli studi",True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,C. myUniBo,"D
    The text of the correct answer is:  App Studenti",False
Quale delle seguenti NON è una competenza associata alla funzione di 'Esperto matematico'?,B. Capacità progettuali e di pianificazione,"C
    The text of the correct answer is:  Esperienza pratica in ambito legale",False
Quale giorno della settimana è possibile contattare il servizio di orientamento telefonicamente?,"C. Lunedì, Mercoledì e Venerdì","C. Lunedì, Mercoledì e Venerdì.",True
In quale orario è possibile contattare il servizio di orientamento per studenti internazionali?,C. Venerdì dalle 10:00 alle 11:00,"C
    C. Venerdì dalle 10:00 alle 11:00",True
In quale orario è possibile contattare il servizio di orientamento per lavoro tramite telefono?,"C. Lunedì, Martedì, Giovedì e Venerdì dalle 10:00 alle 12:00","C. Lunedì, Martedì, Giovedì e Venerdì dalle 10:00 alle 12:00",True
"Secondo il corso di laurea in Matematica, quali sono le principali abilità che il laureato dovrebbe possedere per applicare le proprie conoscenze?","B. Padronanza del linguaggio e del ragionamento matematico, capacità di analisi e sintesi, capacità di formalizzare e risolvere problemi matematici semplici.","B
    Padronanza del linguaggio e del ragionamento matematico, capacità di analisi e sintesi, capacità di formalizzare e risolvere problemi matematici semplici.",True
Quale abilità NON è specificamente menzionata come obiettivo del corso di laurea in Matematica?,B. Capacità di programmazione in linguaggi informatici,"D

    The context does not mention the ability to present arguments scientifically in a clear and rigorous manner as an objective of the course of study in Mathematics.",False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,"A. Liste di distribuzione (in Italian: ""Le liste di distribuzione"" non sono specificamente menzionate come disponibili per gli studenti dell'Università di Bologna.)",False
Quale servizio online NON è disponibile per gli studenti dell'Università di Bologna?,D.  IRIS - Archivio produzione scientifica,"C
    The text of the correct answer is: C U-Web Reporting - Reportistica Contabile Progetti",False
Come possono gli studenti conoscere le opinioni degli studenti che frequentano il Corso di Laurea in Matematica a Bologna?,B. Guardando un video su YouTube,"A

    The answer is: A. Leggendo un articolo sul sito web della facoltà. This is based on the context provided, where it is mentioned that ""Migliaia di studentesse e studenti in tutta Italia stanno dando, o hanno già dato, un'opinione sulla qualità dei servizi. Atenei diversi, un unico obiettivo: migliorare l'università."" The article is found on the university's website.",False
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,C. UniboImmagine,"C
    The text of the correct answer is: C. Concilium",True
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per il nuovo anno accademico?,D. Dal 25 luglio,D. Dal 25 luglio,True
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per l'anno accademico in corso?,C. Dal 25 luglio,"C
    C. Dal 25 luglio",True
Quale informazione NON è disponibile sul sito web?,C. Note legali,"D
    The text of the correct answer is: D. Calendario degli eventi universitari",False
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale online dell'Università di Bologna?,D. Incarichi extraistituzionali,"D
    The text of the correct answer is: Incarichi extraistituzionali",True
Quali sono i codici dei piani didattici disponibili per l'anno accademico 2024/2025?,B. 6061 e 8010,B. 6061 e 8010.,True
Quale codice identifica il piano didattico per gli studenti immatricolati nell'anno accademico 2024/25 nel corso di laurea in Matematica?,C. 6061,"C
    The text of the correct answer is: 6061",True
Quali opportunità di finanziamento per gli studi sono disponibili per gli studenti presso l'Università di Bologna?,"A. ER.GO: diritto agli studi, incentivi per lo studio, borse di studio per studenti internazionali, prestito fiduciario UniCredit ad Honorem","A. ER.GO: diritto agli studi, incentivi per lo studio, borse di studio per studenti internazionali, prestito fiduciario UniCredit ad Honorem",True
Quale tra queste opzioni NON è un'opportunità per i laureati in matematica dell'Università di Bologna?,A. Prepararsi al mondo del lavoro,"D
    D. Agevolazioni per cinema, musei e teatri",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,C. AlmaEsami,"B
    Bacheca offerte di lavoro is available for students of the University of Bologna through the online portal, while Cedolini web is not listed among the services for students.",False
Quali sono i codici dei piani didattici disponibili per il corso di laurea in Matematica nell'anno accademico 2024/2025?,C. 6061 e 8010,"C
    C. 6061 e 8010",True
"Secondo i dati forniti, quale percentuale di laureati del corso di Matematica lavora attualmente?",A. 6%,C. 93%,False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,C. AlmaEsami,"D
    D. AlmaRegistri",False
Quale dei seguenti servizi NON è elencato come disponibile per gli studenti dell'Università di Bologna?,C. UniboImmagine,"C. UniboImmagine
    (This service is not listed as available for students of the University of Bologna in the provided context.)",True
Chi è responsabile della proposta e del sostegno delle istanze degli studenti del Corso?,D. I rappresentanti degli studenti eletti periodicamente,"D
    The text of the correct answer is:  D. I rappresentanti degli studenti eletti periodicamente",True
"Oltre a Instagram, su quale altra piattaforma social l'Università di Bologna è presente?",A. TikTok,"C
    The text of the correct answer is:  Facebook",False
Quale tra i seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,C. AlmaEsami,C. AlmaEsami,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A.  Concilium,"A
    The text of the correct answer is: Concilium",True
Qual è il principale compito della Commissione di Accertamento della Qualità del Corso di studio?,A. Supportare il Coordinatore nel presidio delle procedure di accertamento di qualità e nella diffusione della cultura della qualità.,A. Supportare il Coordinatore nel presidio delle procedure di accertamento di qualità e nella diffusione della cultura della qualità.,True
Quale tra le seguenti NON è una responsabilità della Commissione di gestione AQ del Corso di studio?,"C. Formulare pareri sull'istituzione, attivazione, modifica e soppressione dell'offerta formativa.",A. Definire la dotazione finanziaria per il Corso di studio in base alle esigenze espresse dalla Commissione Paritetica Docenti-Studenti.,False
Quante app sono disponibili per gli studenti dell'Università di Bologna?,B. Quattro,D. Cinque.,False
Quale docente ha pubblicato l'ultimo avviso il 2022-09-22?,B. Elisa Ercolessi,D. Simonetta Abenda.,False
Quale docente è stato nominato professore ordinario nel 2021?,D. Antonella Grassi,"D
    Antonella Grassi was appointed as a professor ordinario in 2021.",True
In quale anno è stato pubblicato l'ultimo avviso?,A. 2010,"C
    The text of the correct answer is: 2011",False
Quali sono gli ambiti di specializzazione offerti al terzo anno del corso di laurea per integrare la formazione in relazione agli interessi degli studenti?,"A. statistica, intelligenza artificiale, ricerca operativa, crittografia, logica","A. statistica, intelligenza artificiale, ricerca operativa, crittografia, logica",True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,C. AlmaEsami,"D

    The correct answer in Italian is: D. UniboStore",False
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. U-Web Reporting - Reportistica Contabile Progetti,"D
    The text of the correct answer is: D U-Web Reporting - Reportistica Contabile Progetti",True
Quali sono le piattaforme social su cui è possibile seguire l'Università di Bologna?,"A. Instagram, TikTok, YouTube, Telegram, LinkedIn, Facebook, Twitter e Spreaker","C. Instagram, TikTok, YouTube, Facebook, Twitter and LinkedIn.",False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,"C
    The text of the correct answer is: AlmaRegistri",False
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,B. UniboImmagine,"B
    The text of the correct answer is: UniboImmagine",True
Quale tipo di corso NON richiede una corrispondenza specifica con un insegnamento italiano per il riconoscimento dei crediti?,B. Corsi Liberi,"B
    B. Corsi Liberi",True
"Per i Corsi Opzionali di ambito matematico, quanti crediti possono essere riconosciuti per un esame superato presso una sede esterna?",C. Un numero di crediti corrispondente a quello dell'insegnamento di ambito matematico presso la sede esterna.,D. Un numero massimo di 12 crediti.,False
Entro quale data deve essere comunicata la scelta del tirocinio per un progetto di Dipartimento?,A. 15 ottobre o 15 marzo,A. 15 ottobre o 15 marzo.,True
Quando è necessario consegnare la documentazione relativa al tirocinio per l'approvazione da parte della commissione?,"C. Prima di ogni appello di laurea, circa un mese prima della data di laurea.",D. Entro il 15 Ottobre o entro il 15 Marzo di ogni anno accademico.,False
"Secondo il corso di laurea in Matematica, quali sono le principali attività che contribuiscono allo sviluppo dell'autonomia di giudizio negli studenti?",D. Le attività di esercitazione e di laboratorio,"D
    The text of the correct answer is: D. Le attività di esercitazione e di laboratorio",True
Quale delle seguenti affermazioni descrive meglio il modo in cui il corso di laurea in Matematica aiuta gli studenti a sviluppare le loro capacità comunicative?,"C. Gli studenti sviluppano le loro capacità comunicative attraverso un approccio didattico interattivo che include esercitazioni, lavoro di gruppo e presentazioni.","C. Gli studenti sviluppano le loro capacità comunicative attraverso un approccio didattico interattivo che include esercitazioni, lavoro di gruppo e presentazioni.",True
Quanti crediti formativi (CFU) devono essere scelti obbligatoriamente tra i corsi proposti nel piano didattico?,A. 12,"A. 12.

    The answer is based on the information that the student must choose 12 CFU from the list of courses provided in the curriculum, and other 12 CFU from any course in the Athenaeum, with a total of 24 CFU. However, the question asks for the number of CFU chosen from the list provided in the curriculum, so only the 12 CFU from the list are considered.",True
Quale delle seguenti affermazioni descrive più accuratamente l'obiettivo del corso di studi in matematica riguardo alla formazione professionale degli studenti?,"A. Fornire una solida base matematica e competenze applicabili in settori ad alto contenuto tecnologico, come l'industria, il mondo finanziario e i servizi.","A
    The text of the correct answer is: Fornire una solida base matematica e competenze applicabili in settori ad alto contenuto tecnologico, come l'industria, il mondo finanziario e i servizi.",True
Chi è responsabile della verifica della formazione in materia di sicurezza per gli studenti in tirocinio presso Soggetti esterni?,D. Le Aziende/Enti ospitanti,"D
    D. Le Aziende/Enti ospitanti",True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti dell'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,C. UniboImmagine,"C
    The text of the correct answer is:  C. Concilium",True
Dove si trovano le informazioni sull'idoneità di lingua inglese per il primo anno del corso di laurea in Matematica?,C. Nella pagina del Centro Linguistico di Ateneo (Cilta),C. Nella pagina del Centro Linguistico di Ateneo (Cilta),True
"Per ottenere il riconoscimento di un titolo equipollente in Lingua e Letteratura Italiana, a quale pagina web bisogna fare riferimento?",B. http://www.cilta.unibo.it/CILTA/Idoneitalinguistica/Certificazioniequipollenti.htm,"B.
    The text of the correct answer is: http://www.cilta.unibo.it/CILTA/Idoneitalinguistica/Certificazioniequipollenti.htm",True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. Concilium,A. UniboImmagine. This is not listed as a service for students on the provided context.,False
Per quali insegnamenti è necessario contattare il docente via email per fissare un appuntamento per gli esami?,"D. ANALISI FUNZIONALE 1, INTRODUZIONE AL CALCOLO SCIENTIFICO/MATEMATICA COMPUTAZIONALE e TOPOLOGIA ALGEBRICA 1","D. ANALISI FUNZIONALE 1, INTRODUZIONE AL CALCOLO SCIENTIFICO/MATEMATICA COMPUTAZIONALE e TOPOLOGIA ALGEBRICA 1.",True
Quando è possibile iscriversi all'appello orale di  '02023 CALCOLO NUMERICO SIMONCINI VALERIA'?,D. Dal 5 settembre 2024 al 28 settembre 2024,"C
    The text of the correct answer is: Dal 5 settembre 2024 al 28 settembre 2024",False
In quale aula si terrà l'esame di 'GEOMETRIA 2' con il professore Mongardi Giovanni?,A. Aula Cremona,A. Aula Cremona.,True
Qual è l'importo dell'indennità da pagare se si presenta la domanda di laurea oltre il termine ordinario ma entro la scadenza tardiva con mora?,"A. 100,00 €","A
    A. 100,00 €",True
In quale periodo si svolgono le sessioni d'esame autunnale per l'anno accademico 2023/2024?,B. Fino al 13 settembre 2024,"D

    The text of the correct answer is: Dal 16 settembre 2024 al 20 dicembre 2024",False
Quale dei seguenti servizi online è specificamente dedicato alla gestione degli esami per gli studenti dell'Università di Bologna?,D. AlmaEsami,"D
    The text of the correct answer is:  D. AlmaEsami",True
