domanda,risposta_gold,risposta,se_corretta
Qual è l'obiettivo principale del nuovo ordinamento didattico del Corso di Laurea in Ingegneria e scienze informatiche?,C. La conservazione della struttura del corso,"D
    The text of the correct answer is: D. Potenziare le competenze in certi ambiti emergenti",False
Il laureato è in grado di eseguire...,B. Il laureato è in grado di eseguire...,"C

    The text of the correct answer is:
    Il laureato è in grado di eseguire applicazioni del calcolo differenziale e integrale per funzioni di una variabile.",False
Qual è la principale funzione del corso di laurea in Ingegneria e Scienze Informatiche?,"B. Progettare, sviluppare e gestire sistemi e applicazioni in ambito informatico","B
    B. Progettare, sviluppare e gestire sistemi e applicazioni in ambito informatico",True
Qual è il nuovo regolamento per l'uso del Marchio dell'Ateneo?,A. Il nuovo regolamento consente di inserire il marchio sulla copertina e sul frontespizio della prova finale.,A. Il nuovo regolamento consente di inserire il marchio sulla copertina e sul frontespizio della prova finale.,True
Qual è l'evento che è stato recentemente aperto?,A. Il corso di laurea in Ingegneria e Scienze Informatiche e del Corso di laurea a orientamento professionale in Tecnologie dei Sistemi Informatici,A. The text of the correct answer is: Il corso di laurea in Ingegneria e Scienze Informatiche e del Corso di laurea a orientamento professionale in Tecnologie dei Sistemi Informatici.,True
Qual è il principale compito della segreteria studentesca in questo contesto?,B. La gestione delle carriere degli studenti iscritti al Corso.,B. La gestione delle carriere degli studenti iscritti al Corso.,True
Qual è la durata del tirocinio curriculare?,A. La durata del tirocinio curriculare è pari a 25 ore per ogni credito formativo attribuito a questo tipo di attività nel piano didattico del Corso.,"A
    A. La durata del tirocinio curriculare è pari a 25 ore per ogni credito formativo attribuito a questo tipo di attività nel piano didattico del Corso.",True
Qual è l’obiettivo principale di questo corso di tirocinio?,C. Caricare la domanda di tirocinio su https://tirocini.unibo.it,C. Caricare la domanda di tirocinio su https://tirocini.unibo.it.,True
Il presente regolamento contiene quali tipi di tirocini curriculari?,"C. tirocinio curriculare, tirocinio in preparazione della prova finale, tirocinio professionalizzante post laurea","C
    tirocinio curriculare, tirocinio in preparazione della prova finale, tirocinio professionalizzante post laurea",True
Qual è l'obiettivo principale del tirocinio curriculare?,D. Aquire competenze professionalizzanti attraverso l'esecuzione di attività pratiche.,D. Aquire competenze professionalizzanti attraverso l'esecuzione di attività pratiche.,True
Qual è lo scopo della relazione di tirocinio in questo corso?,D. Illustrare il contesto in cui è stato effettuato il tirocinio e elencare le attività svolte.,D. Illustrate the context in which the internship was carried out and enumerate the activities performed.,True
Qual è la principale funzione del laureato in questo corso?,C. Conoscere e applicare conoscenze e competenze di comprensione.,A. Realizzare sistemi informatici.,False
Qual è il titolo di studio rilasciato al termine di un corso di studio in Ingegneria e Scienze Informatiche?,B. Dottore in Ingegneria e Scienze Informatiche,"B
    The text of the correct answer is:  Dottore in Ingegneria e Scienze Informatiche",True
Qual è il nuovo calcolo della media di laurea per laureandi con carriera pregressa?,A. Il nuovo calcolo della media di laurea per laureandi con carriera pregressa utilizza l'es exclusione dei voti delle attività riconosciute da precedenti carriere già chiuse.,"D
    The text of the correct answer is: Il nuovo calcolo della media di laurea per laureandi con carriera pregressa utilizza l'es exclusione dei voti delle attività formative conseguite nell’ambito dello stesso corso di studio in cui si consegue il titolo finale.",False
Qual è l'obiettivo della verifica delle conoscenze nell'iscrizione al corso?,B. Verificare che il candidato non abbia carenze significative in particolari discipline per cui è richiesta un'adeguata preparazione per affrontare con profitto il Corso.,"B

    The text of the correct answer is:
    Verificare che il candidato non abbia carenze significative in particolari discipline per cui è richiesta un'adeguata preparazione per affrontare con profitto il Corso.",True
Qual è l'obiettivo principale del corso di laurea in Informatica?,A. L'apprendimento dei principi dell'ingegneria del software,"A
    The text of the correct answer is: L'obiettivo principale del corso di laurea in Informatica è quello di formare dei professionisti in grado di realizzare sistemi informatici complessi, affrontando le diverse fasi progettuali quali l’analisi dei requisiti, la progettazione, lo sviluppo, il test ed il dispiegamento in produzione. In questo percorso, le tecnologie e i linguaggi di programmazione rappresentano solo strumenti implementativi che basi di dati e sistemi informativi, reti di calcolatori, sistemi web, tecniche di virtualizzazione, tecniche di machine learning per applicazioni di AI, ingegneria del software);  \- attività progettuali e di laboratorio mirate ad acquisire la conoscenza dei metodi di progettazione e programmazione;  \- attività per fornire conoscenze di base della lingua inglese.",True
Qual è il processo per ottenere la laurea in Ingegneria Scienze Informatiche?,C. Adhere strictamente alle linee guida per la redazione della tesi in Lingua Italiana.,"C

    The text of the correct answer is: Demonstrar la conoscenza della bibliografia sull'argomento.

    The answer is based on the context that the student must present a thesis and respect some important deadlines, but the context does not specify that the student must strictly follow the guidelines for the formatting of the PDF or confirm the validity of the thesis with the professor. The context does mention that the student must have a good knowledge of the fundamental notions of mathematics and natural sciences, but it does not specify that this knowledge must be demonstrated through bibliography.",True
Qual è il titolo del lavoro di laurea descritto nel testo?,B. Il titolo del lavoro di laurea è descritto nel testo.,B. Il titolo del lavoro di laurea è descritto nel testo.,True
Qual è la durata della prova scritta per la materia di Ingegneria del Software?,A. 40 minuti,A. 40 minuti.,True
Qual è la durata del secondo periodo di esami del corso?,D. Dal 03/06/2024 all'inizio delle lezioni dell'a. a.\xa02024/25 (settembre 2024),"C
    C. Dal 17/02/2025 al 10/06/2025",False
Qual è l'obiettivo principale del programma 'Muoversi in città: agevolazioni e sostenibilità per la comunità Unibo'?,B. Promuovere la sostenibilità della mobilità universitaria.,B. Promuovere la sostenibilità della mobilità universitaria.,True
Qual è l'obiettivo principale del corso di Ingegneria Scienze Informatiche?,D. Sapere le basi di programmazione per sviluppare software,"D
    The text of the correct answer is: Sapere le basi di programmazione per sviluppare software",True
Qual è l'obiettivo del corso di Ingegneria e Scienze Informatiche?,B. Proporre agli studenti lo studio dell’informatica approfondendo aspetti sia di tipo progettuale/ingegneristico che di tipo matematico/scientifico.,"B
    B. Proporre agli studenti lo studio dell’informatica approfondendo aspetti sia di tipo progettuale/ingegneristico che di tipo matematico/scientifico.",True
"Qual è la differenza tra “Ingegneria Informatica” (BO), “Informatica” ( BO) e “Ingegneria e Scienze Informatiche”?","C. Il corso di Ingegneria Informatica utilizza un maggior numero di esami quali “Elettronica”, “Controlli Automatici”, “Elettrotecnica”, mentre il corso di Informatica utilizza un maggior numero di esami legato all’Informatica teorica e alla modellazione formale di sistemi.","C.
    Il corso di Ingegneria Informatica utilizza un maggior numero di esami quali “Elettronica”, “Controlli Automatici”, “Elettrotecnica”, mentre il corso di Informatica utilizza un maggior numero di esami legato all’Informatica teorica e alla modellazione formale di sistemi.",True
Qual è il corso di laurea triennale che si svolge in Cesena nel Dipartimento di Informatica – Scienza e Ingegneria?,D. Ingegneria e Scienze,"D
    The text of the correct answer is:  Ingegneria e Scienze",True
Qual è il requisito principale per complete la relazione finale del corso di laurea?,D. Deve essere frutto di approfondimento di un lavoro individuale.,"D
    D. Deve essere frutto di approfondimento di un lavoro individuale.",True
Qual è la validità della domanda di laurea?,D. La domanda di laurea è valida per un solo anno accademico.,D. La domanda di laurea è valida per un solo anno accademico.,True
Qual è il diritto d’autore sulla tesi di laurea?,"C. Il diritto d’autore sulla tesi, sia morali che patrimoniali, spettano al laureando.","C. Il diritto d'autore sulla tesi, sia morali che patrimoniali, spettano al laureando.",True
Qual è il requisito principale per complete la relazione finale del corso?,D. Deve essere frutto di approfondimento di un lavoro individuale.,D. Deve essere frutto di approfondimento di un lavoro individuale.,True
Qual è il formato del file della tesi?,"A. PDF testuale, con frontespizio, in base al modello fornito dal CdS","A. PDF testuale, with frontespizio, in base to the model provided by the CdS.",True
Qual è il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025?,A. Il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025 è disponibile sul sito web della università.,A. Il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025 è disponibile sul sito web della università.,True
Qual è il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025?,A. Il piano didattico per studenti immatricolati nell'a.a. 2024-25 è disponibile sul sito web della università.,"C
    The text of the correct answer is: Il piano didattico per studenti immatricolati nell'a.a. 2024-25 è disponibile sul sito web del corso di laurea.",False
Qual è il periodo in cui si tengono le lezioni di un insegnamento di questo corso?,D. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,"D

    The text of the correct answer is: 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025",True
Qual è il periodo in cui si tengono le lezioni di un insegnamento di questo corso?,B. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,B. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,True
Qual è l'anno in cui si svolgeranno le lezioni del corso di laurea in Ingegneria e scienze informatiche?,B. Il 2024/2025,"B
    B. Il 2024/2025",True
Qual è il principale obiettivo di questo corso di laurea?,C. Sapere la storia della letteratura italiana,"DNE (Does Not Exist).

    The given context does not provide information about the history of literature in any language other than English and Italian. Therefore, none of the given options (A, B, C, or D) are correct. The answer is DNE.",False
"Qual è l'obiettivo del modulo ""Giustificativo per il datore di lavoro""?",A. Cercare di certificare l'assenza lavorativa in caso di partecipazione alle lezioni o prove d'esame.,A. Cercare di certificare l'assenza lavorativa in caso di partecipazione alle lezioni o prove d'esame.,True
Qual è il servizio di tutorato del corso di studio?,A. Il servizio di tutorato del corso di studio fornisce indicazioni sull’organizzazione e la didattica degli insegnamenti.,"D
    The text of the correct answer is: Il servizio di tutorato del corso di studio aiuta nella scelta del corso di studio.",False
"Qual è la principale funzione del ruolo di Analista, Progettista e Programmatore di Software?","A. Analizzare, progettare e sviluppare nuove applicazioni informatiche e/o evoluzione di applicazioni software esistenti.","A.
    The text of the correct answer is:
    A. Analizzare, progettare e sviluppare nuove applicazioni informatiche e/o dell'evoluzione di applicazioni software esistenti.",True
Qual è l'obiettivo principale del sito web del corso?,D. Presentazione del corso,"D
    The text of the correct answer is:  Presentazione del corso",True
Qual è il periodo massimo di validità per il soggiorno all'estero?,C. Sei mesi,"C
    Six months (sei mesi) is the maximum period of validity for the stay abroad.",True
Qual è l'obiettivo principale delle sale studio Alfa Albatros e Beta a Cesena?,A. Ricercati individuali o di gruppo,"D
    The text of the correct answer is: Lo svolgimento dell'attività didattica",False
Qual è la media di laurea in Ingegneria e scienze informatiche?,A. La media in trentesimi viene sommata alla media ponderata di tutti gli esami con voto in trentesimi sostenuti nel piano di studio.,A. La media in trentesimi viene sommata alla media ponderata di tutti gli esami con voto in trentesimi sostenuti nel piano di studio.,True
Qual è l'obbligatorio percorso formativo sulla salute e sicurezza nei luoghi di lavoro previsti dal Decreto Legislativo 81/2008?,B. La formazione generale (Modulo 1) svolta presso l’Ateneo di Bologna o altro ente,"D. La formazione specifica (Moduli 2, 3, 4) svolta presso altri enti, scuole e organizzazioni.",False
Qual è l'obiettivo della validazione dell'identità digitale?,C. Associare l’account nome.cognome@studio.unibo.it a quanto hai dichiarato in fase di immatricolazione.,C. Associare l’account nome.cognome@studio.unibo.it a quanto hai dichiarato in fase di immatricolazione.,True
Qual è la principale funzione del tutor nel corso di studio?,C. La funzione di interfaccia tra gli studenti e il corso,"C
    The text of the correct answer is: La funzione di interfaccia tra gli studenti e il corso.",True
"Qual è il principale objetivo del servizio ""Sistema Bibliotecario di Ateneo - Informazioni e supporto da studente a studente tramite LiveChat su Teams""?",B. Aiutar gli studenti nella ricerca di informazioni e materiale utile per la preparazione degli esami e la stesura della tesi.,"B.
    The text of the correct answer is: B. Aiutar gli studenti nella ricerca di informazioni e materiale utile per la preparazione degli esami e la stesura della tesi.",True
Qual è la validità del TOLC per iscriversi al Corso di Ingegneria?,D. Il TOLC in presenza (TOLC@UNI) svolti nel 2024 sono validi.,"C
    C. Il TOLC@casa svolti nel 2023 sono validi.",False
Qual è il tasso di laureati per questo corso?,C. 30.1%,"D

    The answer is 41%, based on the information provided in the context. The tally of laureati soddisfatti for this course in the year 2021 is 97.6%, and the tally of laureati soddisfatti for the same course in the year 2020 is 97.6%. The average of these two values is (97.6 + 97.6) / 2 = 97.6 / 2 = 48.8%. Since the laureati soddisfatti percentage for this course is always above 66%, and the laureati soddisfatti percentage for other courses in Italy is always below 66%, we can infer that the laureati percentage for this course is higher than the laureati soddisfatti percentage for other courses in Italy. Therefore, the laureati percentage for this course is more than 41%, which is the laureati percentage for the year 2018/2019. So, the answer is 41%.",False
Qual è la natura del corso in cifre?,C. Il corso in cifre è un corso di laurea in Ingegneria e scienze informatiche.,"C
    Il corso in cifre è un corso di laurea in Ingegneria e scienze informatiche.",True
Qual è l'obbligatorio per poter chiudere correttamente il piano di studi?,B. Scegliere fin da ora come si vorrà svolgere la prova finale.,D. Presentare il piano di studi correttamente.,False
Qual è l'obiettivo principale del corso di laurea in Ingegneria Scienze Informatiche?,B. Fornire alle studenti le competenze necessarie per lavorare nel campo dell'ingegneria informatica.,"B

    The answer is: Fornire alle studenti le competenze necessarie per lavorare nel campo dell'ingegneria informatica.",True
Qual è l'importanza della frequenza delle lezioni in questo corso?,C. La frequenza delle lezioni non è obbligatoria ma è fortemente consigliata. La partecipazione costante alle lezioni rende più fruttuoso e veloce il percorso di studi.,C. La frequenza delle lezioni non è obbligatoria ma è fortemente consigliata. La partecipazione costante alle lezioni rende più fruttuoso e veloce il percorso di studi.,True
Qual è il servizio che aiuta gli studenti con disabilità o DSA?,D. Servizio per gli Studenti con Disabilità o con DSA,"D
    D. Servizio per gli Studenti con Disabilità o con DSA",True
Qual è l'obiettivo principale di questo corso di tirocinio?,A. Dare la possibilità agli studenti di svolgere attività e progetti di tirocinio curriculare in scuole e enti/strutture pubbliche.,A. Dare la possibilità agli studenti di svolgere attività e progetti di tirocinio curriculare in scuole e enti/strutture pubbliche.,True
Qual è l'obiettivo della pagina di accesso al portale per la stipula della convenzione?,B. Svolgere l’attività di tirocinio nella propria scuola.,D. Accessare il proprio account una volta completato l'accreditamento.,False
Qual è l'obiettivo principale del Corso?,D. La progettazione dei contenuti formativi e la pianificazione delle risorse.,"D
    The text of the correct answer is:  D. La progettazione dei contenuti formativi e la pianificazione delle risorse.",True
"Qual è il programma di formazione ""Start-up creation lab""?",D. Un percorso di formazione gratuito per l’imprenditorialità dedicato a giovani talenti.,D. Un percorso di formazione gratuito per l’imprenditorialità dedicato a giovani talenti.,True
Qual è il messaggio principale del testo?,B. Il testo descrivere la possibilità di conciliare studio e lavoro.,B. Il testo descrivere la possibilità di conciliare studio e lavoro.,True
Qual è l'obiettivo principale degli atenei nell'improvemento dell'università?,D. Migliorare la qualità dei servizi.,"D
    Migliorare la qualità dei servizi.",True
Qual è il tema del primo Hackathon europeo promosso da EUDIS?,A. L’innovazione digitale per la difesa,"A
    A. L’innovazione digitale per la difesa",True
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per la Festa della Liberazione?,A. Giovedì 25 aprile e venerdì 26 aprile,A. Giovedì 25 aprile e venerdì 26 aprile.,True
Qual è il tema del video contest dell’Alma Mater Fest 2024?,A. L’intelligenza artificiale,A. L’intelligenza artificiale.,True
Vuoi iscriverti all’università ma lavori oppure sei un atleta: le agevolazioni per far bene tutto sono...,A. Le agevolazioni per far bene tutto sono disponibili per gli studenti che si iscrivano all’università ma lavori o per gli atleti.,"C
    C. Le agevolazioni per far bene tutto sono disponibili per gli studenti che si iscrivono all’università ma lavori o per gli atleti.",False
Qual è l'obiettivo dell'incontro outgoing Erasmus studio 2024-2025 in inglese?,D. Fornire informazioni sull'incontro.,D. Fornire informazioni sull'incontro.,True
Qual è l'obiettivo del programma annuale di formazione [“Seeds for the Future”]?,A. Fornire una formazione su tecnologia e innovazione per 24 studenti italiani.,A. Fornire una formazione su tecnologia e innovazione per 24 studenti italiani.,True
Qual è l'obiettivo del primo Hackathon europeo sull’innovazione digitale per la difesa?,A. Involgere giovani e imprese nel rafforzare l’innovazione nel settore della difesa nell’Unione Europea.,A. Involgere giovani e imprese nel rafforzare l'innovazione nel settore della difesa nell'Unione Europea.,True
Qual è l'obiettivo principale di un hackathon?,A. Svolgere nuove soluzioni per la protezione delle infrastrutture sottomarine.,C. Impara nuove competenze in informatica.,False
Qual è l'obiettivo principale dei corsi di lingue straniere con quota di iscrizione?,D. Per aumentare la conoscenza del linguaggio inglese.,"D
    The text of the correct answer is: Per aumentare la conoscenza del linguaggio inglese.",True
Qual è il valore del premio per la tesi per attività di volontariato?,A. 1.200 €,C. 600 €,False
Qual è la scadenza della borsa di studio per la preparazione o approfondimento della tesi finale all'estero?,B. Ore 13 del 13 marzo 2024.,"B
    B. Ore 13 del 13 marzo 2024.",True
Qual è il nome del corso di laurea in Ingegneria e scienze informatiche?,D. Laurea in https://corsi.unibo.it/laurea/IngegneriaScienzeInformatiche,D. Laurea in https://corsi.unibo.it/laurea/IngegneriaScienzeInformatiche,True
Qual è l'obiettivo della biblioteca della facoltà di Ingegneria e scienze informatiche?,D. Organizzare incontri formativi.,"C
    The text of the correct answer is: Crea un questionario online.
    This is based on the context where the library is organizing a questionnaire online.",False
"Qual è l'obiettivo dell'evento ""Obiettivo Tesi senza stress""?",D. Insegnare tecniche di scrittura e organizzare efficacemente la tesi.,D. Insegnare tecniche di scrittura e organizzare efficacemente la tesi.,True
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per le festività Pasquali?,D. Il 29 marzo e il 01 aprile,"D
    D. Il 29 marzo e il 01 aprile",True
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,A. Forneire informazioni sull'ammissione alla università.,"B

    The text of the correct answer is: Promuovere la partecipazione alle giornate di orientamento.",False
Qual è il corso di laurea in Ingegneria e scienze informatiche sull'Università di Bologna?,C. Laurea in Ingegneria e scienze informatiche,"C

    The text of the correct answer is: Laurea in Ingegneria e scienze informatiche",True
Qual è l'obiettivo principale del evento Career Talks - Trova la tua strada?,B. Allargare le tue prospettive di carriera.,B. Allargare le tue prospettive di carriera.,True
Qual è l'obiettivo principale del corso di Ingegneria Scienze Informatiche?,A. Fornire una formazione universitaria di livello internazionale,"D
    The text of the correct answer is: D. Fornire una formazione professionale in campo informatico",False
Qual è la scadenza del bando di ammissione ai corsi del Collegio Superiore di Ingegneria e Scienze Informatiche?,B. 14 giugno,"B
    B. 14 giugno",True
Qual è il messaggio principale del testo?,D. Il messaggio principale del testo è quello di descrivere le varie opzioni di formazione universitaria.,"C

    The text describes the quality of the services offered by the University of Bologna.",False
Qual è l'obiettivo principale del corso di lingue straniere con quota di iscrizione?,C. Per aiutare gli studenti a superare l'idoneità linguistica.,A. Per aiutare gli studenti a ottenere una laurea.,False
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,D. Presentare le persone e i servizi a supporto,"C
    C. Promuovere la partecipazione agli eventi",False
Qual è la scadenza della Call for StartUp?,B. 8 febbraio 2024,A. 31 gennaio 2024.,False
Qual è l'obiettivo principale del corso di laurea in Ingegneria e scienze informatiche?,D. Fornire una formazione professionale in ingegneria e scienze informatiche per lavorare in diverse aree di specializzazione.,"D
    The text of the correct answer is:
    Fornire una formazione professionale in ingegneria e scienze informatiche per lavorare in diverse aree di specializzazione.",True
Qual è il tema del video contest dell’Alma Mater Fest 2024?,C. L’intelligenza artificiale,"C
    The text of the correct answer is: L’intelligenza artificiale",True
Qual è l'obiettivo della conferenza organizzata dall'università di Bologna sull'impatto dell'AI sulle persone?,B. Discuscere sull'impatto dell'AI sulle persone nella loro vita quotidiana.,B. Discuscere sull'impatto dell'AI sulle persone nella loro vita quotidiana.,True
Qual è la chiusura estiva del Campus di Cesena?,D. Dal 10 al 18 agosto 2024.,"D
    Dal 10 al 18 agosto 2024.",True
