domanda,risposta_gold,risposta,se_corretta
"Chi è la Responsabile del procedimento, secondo il testo?",A. dott.ssa Barbara Froio,A. dott.ssa Barbara Froio,True
"Secondo il bando, qual è la modalità di pagamento per l'iscrizione al TOLC?","C. Tramite la piattaforma PagoPA, seguendo le indicazioni su Studenti Online.",C. Attraverso un pagamento diretto presso gli uffici dell'Università di Bologna.,True
Qual è la data limite per l'invio dell'attestato TOLC non ricevuto automaticamente per la prima selezione?,B. 9 maggio 2024,B. 9 maggio 2024,True
Quando è possibile presentare la candidatura alla selezione per l'immatricolazione?,"B. Dal 2 maggio 2024 al 15 luglio 2024, ore 13.00","B. Dal 2 maggio 2024 al 15 luglio 2024, ore 13.0 civicità.",True
"Quanti posti sono disponibili per il corso di Astronomia (Codice 8004) per i cittadini italiani, dell'Unione Europea, cittadini non-UE equiparati e cittadini non-UE residenti all'estero che devono concorrere con i cittadini UE?",D. 35,C. 75,False
Quanti posti sono riservati ai cittadini non-UE residenti all'estero per il corso di laurea in Fisica a Bologna?,C. 2,C. 2,True
Entro quale data deve essere conseguito il diploma di scuola secondaria superiore da parte degli studenti che si iscrivono al corso con uno dei titoli elencati in 3.2.a?,D. 30 dicembre 2024,D. 30 dicembre 2024,True
"Secondo il bando, quando viene solitamente pubblicato il bando per l'ammissione ad anni successivi al primo?",A.  tra luglio e settembre 2024,A. tra luglio e settembre 2024,True
"In quale delle seguenti situazioni un cittadino non-UE residente all'estero, titolare di permesso di soggiorno per motivi di studio,  perderà i requisiti per il soggiorno in Italia?",B. Rinunciando formalmente agli studi presso l'Università di Bologna o un'altra università,B. Rinunciando formalmente agli studi presso l'Università di Bologna o un'altra università,True
"Per la prima selezione del TOLC-I, quali date sono valide per la partecipazione?",D. Dal 1° gennaio 2023 al 29 aprile 2024,D. 1° gennaio 2023 al 29 aprile 2024,True
Quali sono gli adattamenti possibili per gli studenti con DSA che scelgono di sostenere il TOLC presso l'Ateneo di Bologna?,A. Tempi aggiuntivi del 30% e ausili necessari come assistenza per la lettura del testo e calcolatrice non scientifica.,C. Tempi aggiuntivi del 50% e ausili necessari come un computer con tastiera modificata e un supporto logopedico.,False
"Per partecipare alla seconda selezione per l'ammissione ai corsi, qual è il periodo di candidatura?","D. Dal 2 maggio 2024 al 15 luglio 2024, ore 13.00","D. Dal 2 maggio 2024 al 15 luglio 2024, ore 13.00",True
"Secondo le istruzioni fornite, quando è necessario inviare l'attestato TOLC alla Segreteria Studenti?",B. Solo se non è possibile ricevere automaticamente il TOLC associato al tuo nominativo.,B. Solo se non è possibile ricevere automaticamente il TOLC associato al tuo nominativo.,True
"Qual è la data limite per la presentazione di un certificato di conoscenza della lingua italiana per i cittadini non-UE residenti all'estero che devono concorrere con i cittadini UE, per la prima selezione?",A. 22/04/2024,C. 30/04/2024,False
"Per il corso di Scienze Biologiche, quale peso viene attribuito al punteggio ottenuto nella sezione di Matematica del TOLC-I?",D. 0.75,D. 0.75,True
In quale caso un candidato otterrà un Obblighi Formativi Aggiuntivi (OFA) durante la seconda selezione?,"D. Se il punteggio TOLC-I è inferiore a 19 per Matematica o inferiore a 11 per i corsi di Astronomia, Chimica e Chimica dei Materiali, Chimica Industriale, Fisica, Scienza dei Materiali, Scienze Biologiche e Scienze Naturali.","D. Se il punteggio TOLC-I è inferiore a 19 per Matematica o inferiore a 11 per i corsi di Astronomia, Chimica e Chimica dei Materiali, Chimica Industriale, Fisica, Scienza dei Materiali, Scienze Biologiche e Scienze Naturali.",True
Cosa succede se un candidato è stato classificato come “Vincitore” nella graduatoria del corso di riserva ma anche come “Idoneo” nel corso di maggior interesse durante la seconda selezione?,"D. Può immatricolarsi al corso di riserva e, se lo desidera, dichiarare il suo interesse per un possibile spostamento nel corso di maggior interesse.","D. Può immatricolarsi al corso di riserva e, se lo desidera, dichiarare il suo interesse per un possibile spostamento nel corso di maggior interesse.",True
"Se sei stato classificato come “Idoneo” in entrambi i corsi di studi scelti, cosa puoi fare?",C. Dichiarare il tuo interesse al recupero per entrambi i corsi seguendo le indicazioni della Sezione 4.5.,C. Dichiarare il tuo interesse al recupero per entrambi i corsi seguendo le indicazioni della Sezione 4.5.,True
"In quale periodo è possibile dichiarare l'interesse al recupero per la prima selezione, secondo recupero?",C. Dal 27 maggio 2024 al 30 maggio 2024,C. Dal 27 maggio 2024 al 30 maggio 2024,True
Quando è possibile dichiarare l'interesse allo spostamento al corso di maggior interesse dopo la prima selezione?,A. Dal 27 maggio 2024 al 30 maggio 2024,B. Dal 1° agosto 2024 al 26 agosto 2024,False
"In quale periodo è possibile richiedere lo spostamento per la prima selezione, secondo spostamento?",A. Dal 27 maggio 2024 al 30 maggio 2024,D. Dal 25 luglio 2024 al 30 luglio 2024,False
"Qual è la data limite per l'immatricolazione per i vincitori della prima selezione, se si è ottenuto un posto tramite il recupero?",C. Dal 30 maggio 2024 al 10 giugno 2024,D. Dal 27 maggio 2024 al 30 maggio 2024,False
Qual è la data limite per attivare la carriera universitaria dopo l'immatricolazione?,C. 28 febbraio 2025,C. 28 febbraio 2025,True
Entro quale data un studente deve richiedere il riconoscimento di precedenti carriere universitarie concluse?,C. 28 novembre 2024,C. 28 novembre 2024,True
Entro quando è necessario presentare la domanda di passaggio di corso per chi ha ottenuto un posto tramite la prima selezione?,C. tra il 25 luglio 2024 e il 26 agosto 2024,D. tra il 27 maggio 2024 e il 30 maggio 2024,False
In quale periodo è possibile richiedere il passaggio di corso per la seconda selezione?,C. Tra il 25 luglio 2024 e il 30 luglio 2024 (per chi ha ottenuto un posto a seguito di recupero: tra il 1° agosto 2024 e il 26 agosto 2024 – per il primo recupero – o tra il 29 agosto 2024 e il 3 settembre 2024 – per il secondo recupero),C. Tra il 25 luglio 2024 e il 30 luglio 2024 (per chi ha ottenuto un posto a seguito di recupero: tra il 1° agosto 2024 e il 26 agosto 2024 – per il primo recupero – o tra il 29 agosto 2024 e il 3 settembre 2024 – per il secondo recupero),True
"Per ottenere le agevolazioni sulla contribuzione studentesca in funzione dell'ISEE, qual è il periodo di riferimento per i CFU validi?",D.  dal 11/08/2022 al 10/08/2023,C. dal 11/08/2023 al 10/08/2024,False
"Qual è la data limite per l'immatricolazione a seguito del primo recupero per gli studenti classificati ""I doneo"" nella seconda selezione?",D. Dal 1° agosto 2024 al 26 agosto 2024,B. Dal 27 maggio 2024 al 30 maggio 2024,False
"Per ottenere l'esonero totale o la riduzione della contribuzione studentesca, qual è il periodo temporale entro cui i CFU devono essere stati acquisiti?",D. Dal 1° agosto 2023 al 10 agosto 2024,D. Dal 1° agosto 2023 al 10 agosto 2024,True
Qual è la data limite per la presentazione dell'ISEE per poter beneficiare di eventuali agevolazioni universitarie?,"B.  Non è specificata una data limite precisa per la presentazione dell'ISEE, ma si sottolinea l'importanza di presentarlo entro le scadenze previste per evitare di perdere eventuali agevolazioni.","B.  Non è specificata una data limite precisa per la presentazione dell'ISEE, ma si sottolinea l'importanza di presentarlo entro le scadenze previste per evitare di perdere eventuali agevolazioni.",True
Qual è il requisito minimo di CFU richiesto per accedere ai benefici ER.GO?,"D. Il numero minimo di CFU richiesto è determinato dall'anno di prima immatricolazione all'università, indipendentemente dall'anno di corso a cui vieni ammesso.","D. Il numero minimo di CFU richiesto è determinato dall'anno di prima immatricolazione all'università, indipendentemente dall'anno di corso a cui vieni ammesso.",True
In quale delle seguenti date l'International Desk di Bologna sarà chiuso?,C. venerdì 29 marzo 2024,B. venerdì 4 ottobre 2024,False
Quali sono i requisiti minimi per l'ammissione al terzo anno del corso di laurea in Astronomia?,D. 70 CFU riconoscibili di cui almeno 12 CFU nei SSD FIS,D. 70 CFU riconoscibili di cui almeno 12 CFU nei SSD FIS,True
"Per essere ammessi al secondo anno del Corso di Laurea in Chimica e Chimica dei Materiali, quali CFU sono necessari in totale?",C. 70 CFU,C. 70 CFU,True
Qual è la data limite per la presentazione della domanda di Abbreviazione di Corso per chi si immatricola in seguito ad una carriera chiusa?,B. 28 Novembre 2024,B. 28 Novembre 2024,True
"Per poter ottenere l'esenzione dal pagamento della contribuzione, gli studenti con certificazione di invalidità civile pari o superiore al 66% devono:",A. inviare il certificato attestante la loro condizione all'indirizzo email della segreteria studenti di scienze segscienze@unibo.it,A. invendo il certificato attestante la loro condizione all'indirizzo email della segreteria studenti di scienze segscienze@unibo.it,True
Qual è la data limite per la presentazione del certificato di conoscenza della lingua italiana?,B. 02/09/2024,B. 02/09/2024,True
"Secondo il bando, qual è il numero minimo di crediti ECTS necessari per l'ammissione al secondo anno di un corso di laurea?",D. 30,D. 30,True
"Per l'ammissione al terzo anno di un corso di laurea, quanti punti vengono assegnati per ogni credito riconosciuto?",D. ½ punto,D. ½ punto,True
Entro quale data gli studenti recuperati devono iscriversi al corso?,A. 10 ottobre 2024,D. 16 ottobre 2024,False
Qual è la data limite per attivare la carriera universitaria dopo l'immatricolazione?,D. 28 febbraio 2025,D. 28 febbraio 2025,True
"Secondo il bando, entro quale data deve essere presentata la domanda di passaggio di corso per gli studenti già iscritti ad altro corso di studio all'Università di Bologna?",D. 07/10/2024,C. 12/08/2024,False
Entro quale termine è possibile presentare un ricorso contro il provvedimento riguardante l'accreditamento dei corsi di studio?,D. 60 giorni dalla pubblicazione del bando,D. 60 giorni dalla pubblicazione del bando,True
Qual è la conseguenza penale per chi fornisce dichiarazioni false nel modulo?,A.  È punito ai sensi del codice penale e delle leggi speciali in materia.,A. È punito ai sensi del codice penale e delle leggi speciali in materia.,True
Quale dei seguenti link fornisce informazioni su come iscriversi agli anni successivi al primo anno di laurea in Matematica presso l'Università di Bologna?,C. http://www.unibo.it/it/didattica/iscrizioni-trasferimenti-e-laurea/iscriversi-anni-successivi-al-primo,C. http://www.unibo.it/it/didattica/iscrizioni-trasferimenti-e-laurea/iscriversi-anni-successivi-al-primo,True
Quale tra le seguenti opzioni NON è un argomento trattato nella sezione dedicata alle iscrizioni ai corsi di laurea e laurea magistrale a ciclo unico?,B. Ottenere lo status di studente-atleta,"D. Come richiedere un prestito studentesco

This option is not mentioned in the provided context. The other options (A, B, C) are all covered in the text.",False
"Quali sono le due risorse disponibili per gli studenti che desiderano approfondire l'equilibrio tra studio e lavoro, o la possibilità di abbreviare il percorso di studi?",A. Conciliare studio e lavoro e Abbreviazione di carriera,A. Conciliare studio e lavoro e Abbreviazione di carriera,True
Quale tra questi aspetti NON è menzionato come parte dell'organizzazione e della qualità del corso di laurea in Matematica?,B. Servizi di orientamento,"D.  Sistema di assicurazione di qualità

This is deduced from the text, which discusses the ""Sistema di assicurazione di qualità"" but does not detail its specific components or structure. The other options (A, B, C) are directly mentioned in the context.",False
Quali sono le conseguenze per gli studenti che non superano l'obbligo formativo aggiuntivo (OFA) entro la scadenza prevista?,B. Saranno iscritti all'anno accademico successivo come ripetenti all'anno di corso e dovranno ripetere la procedura prevista per il superamento dell'OFA.,B. Saranno iscritti all'anno accademico successivo come ripetenti all'anno di corso e dovranno ripetere la procedura prevista per il superamento dell'OFA.,True
"Secondo il regolamento, cosa succede agli studenti che non superano l'Obbligo Formativo Aggiuntivo (OFA) entro la scadenza prevista?",A. Saranno iscritti all'anno accademico successivo come ripetenti e dovranno ripetere la procedura per il superamento dell'OFA.,A. Saranno iscritti all'anno accademico successivo come ripetenti e dovranno ripetere la procedura per il superamento dell'OFA.,True
"Secondo il regolamento didattico, quali sono i criteri principali per il riconoscimento dei crediti formativi universitari acquisiti in corsi di studio di diversa classe presso università telematiche o estere?",B. Analisi del programma svolto e valutazione della congruità dei settori scientifico disciplinari e dei contenuti delle attività formative con gli obiettivi formativi del corso di studio.,B. Analisi del programma svolto e valutazione della congruità dei settori scientifico disciplinari e dei contenuti delle attività formative con gli obiettivi formativi del corso di studio.,True
Quale aspetto viene considerato nella determinazione dei crediti assegnati alle attività formative?,C. Gli obiettivi formativi programmati,C. Gli obiettivi formativi programmati,True
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale 'Servizi Online' dell'Università di Bologna?,C. AlmaEsami,A. Cedolini web,False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,C.  Incarichi extraistituzionali,C.  Incarichi extraistituzionali,True
Quali sono le principali aree di focus per studenti che desiderano ottimizzare la propria esperienza universitaria?,"B. Ridurre i costi, utilizzare i servizi offerti e migliorare la qualità della vita durante gli studi","B. Ridurre i costi, utilizzare i servizi offerti e migliorare la qualità della vita durante gli studi",True
Quali sono i tre principali argomenti trattati nei video YouTube?,"A. Ridurre i costi del percorso universitario, utilizzare i servizi offerti e vivere al meglio durante gli studi","A. Ridurre i costi del percorso universitario, utilizzare i servizi offerti e vivere al meglio durante gli studi",True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,D. myUniBo,A. App Studenti,False
Quale delle seguenti NON è una competenza associata alla funzione di 'Esperto matematico'?,D. Capacità progettuali e di pianificazione,A. Esperienza pratica in ambito legale,False
Quale giorno della settimana è possibile contattare il servizio di orientamento telefonicamente?,"A. Lunedì, Mercoledì e Venerdì","D. Lunedì, Martedì, Giovedì e Venerdì",False
In quale orario è possibile contattare il servizio di orientamento per studenti internazionali?,D. Venerdì dalle 10:00 alle 11:00,B. Lunedì dalle 9:30 alle 12:00,False
In quale orario è possibile contattare il servizio di orientamento per lavoro tramite telefono?,"C. Lunedì, Martedì, Giovedì e Venerdì dalle 10:00 alle 12:00","C. Lunedì, Martedì, Giovedì e Venerdì dalle 10:00 alle 12:00",True
"Secondo il corso di laurea in Matematica, quali sono le principali abilità che il laureato dovrebbe possedere per applicare le proprie conoscenze?","A. Padronanza del linguaggio e del ragionamento matematico, capacità di analisi e sintesi, capacità di formalizzare e risolvere problemi matematici semplici.","A. Padronanza del linguaggio e del ragionamento matematico, capacità di analisi e sintesi, capacità di formalizzare e risolvere problemi matematici semplici.",True
Quale abilità NON è specificamente menzionata come obiettivo del corso di laurea in Matematica?,A. Capacità di programmazione in linguaggi informatici,A. Capacità di programmazione in linguaggi informatici,True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,B. Cedolini web,False
Quale servizio online NON è disponibile per gli studenti dell'Università di Bologna?,D.  IRIS - Archivio produzione scientifica,A. U-Web Reporting - Reportistica Contabile Progetti,False
Come possono gli studenti conoscere le opinioni degli studenti che frequentano il Corso di Laurea in Matematica a Bologna?,D. Guardando un video su YouTube,A. Partecipando a un forum online dedicato agli studenti di matematica,False
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,B. AlmaEsami,True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,A. UniboImmagine,B. Concilium,False
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per il nuovo anno accademico?,D. Dal 25 luglio,D. Dal 25 luglio,True
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per l'anno accademico in corso?,B. Dal 25 luglio,B. Dal 25 luglio,True
Quale informazione NON è disponibile sul sito web?,A. Note legali,D. Calendario degli eventi universitari,False
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale online dell'Università di Bologna?,B. Incarichi extraistituzionali,B. Incarichi extraistituzionali,True
Quali sono i codici dei piani didattici disponibili per l'anno accademico 2024/2025?,D. 6061 e 8010,D. 6061 e 8010,True
Quale codice identifica il piano didattico per gli studenti immatricolati nell'anno accademico 2024/25 nel corso di laurea in Matematica?,A. 6061,A. 6061,True
Quali opportunità di finanziamento per gli studi sono disponibili per gli studenti presso l'Università di Bologna?,"C. ER.GO: diritto agli studi, incentivi per lo studio, borse di studio per studenti internazionali, prestito fiduciario UniCredit ad Honorem","C. ER.GO: diritto agli studi, incentivi per lo studio, borse di studio per studenti internazionali, prestito fiduciario UniCredit ad Honorem",True
Quale tra queste opzioni NON è un'opportunità per i laureati in matematica dell'Università di Bologna?,B. Prepararsi al mondo del lavoro,"A. Agevolazioni per cinema, musei e teatri",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,A. AlmaEsami,B. Cedolini web,False
Quali sono i codici dei piani didattici disponibili per il corso di laurea in Matematica nell'anno accademico 2024/2025?,D. 6061 e 8010,D. 6061 e 8010,True
"Secondo i dati forniti, quale percentuale di laureati del corso di Matematica lavora attualmente?",B. 6%,D. 93%,False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,B. AlmaRegistri,False
Quale dei seguenti servizi NON è elencato come disponibile per gli studenti dell'Università di Bologna?,A. UniboImmagine,A. UniboImmagine,True
Chi è responsabile della proposta e del sostegno delle istanze degli studenti del Corso?,A. I rappresentanti degli studenti eletti periodicamente,"B. Il Consiglio di Corso, composto da professori e studenti",False
"Oltre a Instagram, su quale altra piattaforma social l'Università di Bologna è presente?",B. TikTok,B. TikTok,True
Quale tra i seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,B. AlmaEsami,B. AlmaEsami,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B.  Concilium,D. UniboImmagine,False
Qual è il principale compito della Commissione di Accertamento della Qualità del Corso di studio?,A. Supportare il Coordinatore nel presidio delle procedure di accertamento di qualità e nella diffusione della cultura della qualità.,A. Support the Coordinator in presiding over the quality assurance procedures and in spreading the culture of quality.,True
Quale tra le seguenti NON è una responsabilità della Commissione di gestione AQ del Corso di studio?,"C. Formulare pareri sull'istituzione, attivazione, modifica e soppressione dell'offerta formativa.","A. Definire la dotazione finanziaria per il Corso di studio in base alle esigenze espresse dalla Commissione Paritetica Docenti-Studenti. 

This is not mentioned as a responsibility of the AQ Management Committee in the provided context. The other options (B, C, D) are responsibilities mentioned in the context.",False
Quante app sono disponibili per gli studenti dell'Università di Bologna?,D. Quattro,B. Tre,False
Quale docente ha pubblicato l'ultimo avviso il 2022-09-22?,D. Elisa Ercolessi,D. Elisa Ercolessi,True
Quale docente è stato nominato professore ordinario nel 2021?,B. Antonella Grassi,B. Antonella Grassi,True
In quale anno è stato pubblicato l'ultimo avviso?,C. 2010,C. 2010,True
Quali sono gli ambiti di specializzazione offerti al terzo anno del corso di laurea per integrare la formazione in relazione agli interessi degli studenti?,"B. statistica, intelligenza artificiale, ricerca operativa, crittografia, logica","B. statistica, intelligenza artificiale, ricerca operativa, crittografia, logica",True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,D. UniboStore,False
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. U-Web Reporting - Reportistica Contabile Progetti,B.  La mia e-mail Studenti,False
Quali sono le piattaforme social su cui è possibile seguire l'Università di Bologna?,"D. Instagram, TikTok, YouTube, Telegram, LinkedIn, Facebook, Twitter e Spreaker","B. Instagram, TikTok, YouTube, Facebook, Twitter and LinkedIn",False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,D. AlmaRegistri,False
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,A. UniboImmagine,B. Concilium,False
Quale tipo di corso NON richiede una corrispondenza specifica con un insegnamento italiano per il riconoscimento dei crediti?,A. Corsi Liberi,A. Corsi Liberi,True
"Per i Corsi Opzionali di ambito matematico, quanti crediti possono essere riconosciuti per un esame superato presso una sede esterna?",A. Un numero di crediti corrispondente a quello dell'insegnamento di ambito matematico presso la sede esterna.,B. Un numero massimo di 12 crediti.,False
Entro quale data deve essere comunicata la scelta del tirocinio per un progetto di Dipartimento?,C. 15 ottobre o 15 marzo,C. 15 ottobre o 15 marzo,True
Quando è necessario consegnare la documentazione relativa al tirocinio per l'approvazione da parte della commissione?,"D. Prima di ogni appello di laurea, circa un mese prima della data di laurea.",A. Entro il 15 Ottobre o entro il 15 Marzo di ogni anno accademico.,False
"Secondo il corso di laurea in Matematica, quali sono le principali attività che contribuiscono allo sviluppo dell'autonomia di giudizio negli studenti?",A. Le attività di esercitazione e di laboratorio,A. Le attività di esercitazione e di laboratorio,True
Quale delle seguenti affermazioni descrive meglio il modo in cui il corso di laurea in Matematica aiuta gli studenti a sviluppare le loro capacità comunicative?,"B. Gli studenti sviluppano le loro capacità comunicative attraverso un approccio didattico interattivo che include esercitazioni, lavoro di gruppo e presentazioni.","B. Gli studenti sviluppano le loro capacità comunicative attraverso un approccio didattico interattivo che include esercitazioni, lavoro di gruppo e presentazioni.",True
Quanti crediti formativi (CFU) devono essere scelti obbligatoriamente tra i corsi proposti nel piano didattico?,B. 12,B. 12,True
Quale delle seguenti affermazioni descrive più accuratamente l'obiettivo del corso di studi in matematica riguardo alla formazione professionale degli studenti?,"D. Fornire una solida base matematica e competenze applicabili in settori ad alto contenuto tecnologico, come l'industria, il mondo finanziario e i servizi.","D. Fornire una solida base matematica e competenze applicabili in settori ad alto contenuto tecnologico, come l'industria, il mondo finanziario e i servizi.",True
Chi è responsabile della verifica della formazione in materia di sicurezza per gli studenti in tirocinio presso Soggetti esterni?,C. Le Aziende/Enti ospitanti,C. Le Aziende/Enti ospitanti,True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti dell'Università di Bologna?,B. AlmaEsami,B. AlmaEsami,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. UniboImmagine,B. Concilium,False
Dove si trovano le informazioni sull'idoneità di lingua inglese per il primo anno del corso di laurea in Matematica?,C. Nella pagina del Centro Linguistico di Ateneo (Cilta),C. Nella pagina del Centro Linguistico di Ateneo (Cilta),True
"Per ottenere il riconoscimento di un titolo equipollente in Lingua e Letteratura Italiana, a quale pagina web bisogna fare riferimento?",C. http://www.cilta.unibo.it/CILTA/Idoneitalinguistica/Certificazioniequipollenti.htm,C. http://www.cilta.unibo.it/CILTA/Idoneitalinguistica/Certificazioniequipollenti.htm,True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,A. AlmaEsami,C. AlmaRM,False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. Concilium,B. Concilium,True
Per quali insegnamenti è necessario contattare il docente via email per fissare un appuntamento per gli esami?,"D. ANALISI FUNZIONALE 1, INTRODUZIONE AL CALCOLO SCIENTIFICO/MATEMATICA COMPUTAZIONALE e TOPOLOGIA ALGEBRICA 1","D. ANALISI FUNZIONALE 1, INTRODUZIONE AL CALCOLO SCIENTIFICO/MATEMATICA COMPUTAZIONALE e TOPOLOGIA ALGEBRICA 1",True
Quando è possibile iscriversi all'appello orale di  '02023 CALCOLO NUMERICO SIMONCINI VALERIA'?,D. Dal 5 settembre 2024 al 28 settembre 2024,C. Dal 08 ottobre 2024 al 14 novembre 2024,False
In quale aula si terrà l'esame di 'GEOMETRIA 2' con il professore Mongardi Giovanni?,A. Aula Cremona,A. Aula Cremona,True
Qual è l'importo dell'indennità da pagare se si presenta la domanda di laurea oltre il termine ordinario ma entro la scadenza tardiva con mora?,"B. 100,00 €","B. 100,00 €",True
In quale periodo si svolgono le sessioni d'esame autunnale per l'anno accademico 2023/2024?,B. Fino al 13 settembre 2024,B: fino al 13 settembre 2024,True
Quale dei seguenti servizi online è specificamente dedicato alla gestione degli esami per gli studenti dell'Università di Bologna?,A. AlmaEsami,A. AlmaEsami,True
In quale anno accademico è disponibile il piano didattico per il corso di laurea in Matematica con codice 6061?,A. 2024/2025,A. 2024/2025,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. Incarichi extraistituzionali,A. Incarichi extraistituzionali,True
In quale anno accademico sono disponibili i piani didattici per i corsi di laurea in matematica?,A. 2024/2025,A. 2024/2025,True
Quale dei seguenti codici identifica un piano didattico per studenti immatricolati nell'anno accademico 2024/2025?,A. 6061,A. 6061,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,D. AlmaEsami,B. Corsi in lingua,False
Quali piani didattici sono disponibili per studenti immatricolati nel corso di laurea in Matematica nell'anno accademico 2024/2025?,A. Codice 6061 e Codice 8010,A. Codice 6061 e Codice 8010,True
Quale insegnamento del primo anno di corso ha un periodo di svolgimento che comprende sia il periodo autunnale che quello primaverile?,A. GEOMETRIA E ALGEBRA LINEARE 1,A: GEOMETRIA E ALGEBRA LINEARE 1,True
"In secondo anno di corso, quale insegnamento ha un arco temporale di lezioni che si estende dal 17 febbraio 2025 al 30 maggio 2025?",A. ANALISI MATEMATICA 2A,C. TOPOLOGIA,False
