domanda,risposta_gold,risposta,se_corretta
Qual è la data limite per la presentazione dell'ISEE per poter beneficiare di eventuali agevolazioni universitarie?,"B.  Non è specificata una data limite precisa per la presentazione dell'ISEE, ma si sottolinea l'importanza di presentarlo entro le scadenze previste per evitare di perdere eventuali agevolazioni.","B. Non è specificata una data limite precisa per la presentazione dell'ISEE, ma si sottolinea l'importanza di presentarlo entro le scadenze previste per evitare di perdere eventuali agevolazioni.",True
Qual è il requisito minimo di CFU richiesto per accedere ai benefici ER.GO?,"D. Il numero minimo di CFU richiesto è determinato dall'anno di prima immatricolazione all'università, indipendentemente dall'anno di corso a cui vieni ammesso.","D. Il numero minimo di CFU richiesto è determinato dall'anno di prima immatricolazione all'università, indipendentemente dall'anno di corso a cui vieni ammesso.",True
In quale delle seguenti date l'International Desk di Bologna sarà chiuso?,D. venerdì 29 marzo 2024,"C
    C. venerdì 4 ottobre 2024",False
Quali sono i requisiti minimi per l'ammissione al terzo anno del corso di laurea in Astronomia?,B. 70 CFU riconoscibili di cui almeno 12 CFU nei SSD FIS,"D
    D. 70 CFU riconoscibili di cui almeno 10 CFU nei SSD FIS",False
"Per essere ammessi al secondo anno del Corso di Laurea in Chimica e Chimica dei Materiali, quali CFU sono necessari in totale?",A. 70 CFU,"C. 30 CFU.

    The answer is based on the following information from the context:

    ""CHIMICA E CHIMICA DEI MATERIALI -Selezione per ammissione anni successivi al primo ""

    ""30 CFU riconoscibili di cui almeno 10 CFU nei SSD MAT e/o FIS e almeno 12 CFU nel SSD CHIM03""

    The question asks for the total number of CFU required for admission to the second year of the course in Chimica e Chimica dei Materiali. The context provides the required CFU for the second year, which is 30 CFU.",False
Qual è la data limite per la presentazione della domanda di Abbreviazione di Corso per chi si immatricola in seguito ad una carriera chiusa?,A. 28 Novembre 2024,"A
    A. 28 Novembre 2024",True
"Per poter ottenere l'esenzione dal pagamento della contribuzione, gli studenti con certificazione di invalidità civile pari o superiore al 66% devono:",C. inviare il certificato attestante la loro condizione all'indirizzo email della segreteria studenti di scienze segscienze@unibo.it,C. inviare il certificato attestante la loro condizione all'indirizzo email della segreteria studenti di scienze segscienze@unibo.it.,True
Qual è la data limite per la presentazione del certificato di conoscenza della lingua italiana?,B. 02/09/2024,"C
    The text of the correct answer is: 19/09/2024",False
"Secondo il bando, qual è il numero minimo di crediti ECTS necessari per l'ammissione al secondo anno di un corso di laurea?",C. 30,"C. 30.

    The number of credits ECTS required for admission to the second year of a course of study, according to the bando, is 30.",True
"Per l'ammissione al terzo anno di un corso di laurea, quanti punti vengono assegnati per ogni credito riconosciuto?",C. ½ punto,C. ½ punto.,True
Entro quale data gli studenti recuperati devono iscriversi al corso?,A. 10 ottobre 2024,"D
    The text of the correct answer is: 7 ottobre 2024",False
Qual è la data limite per attivare la carriera universitaria dopo l'immatricolazione?,A. 28 febbraio 2025,A. 28 febbraio 2025,True
"Secondo il bando, entro quale data deve essere presentata la domanda di passaggio di corso per gli studenti già iscritti ad altro corso di studio all'Università di Bologna?",A. 07/10/2024,C. 12/08/2024.,False
Entro quale termine è possibile presentare un ricorso contro il provvedimento riguardante l'accreditamento dei corsi di studio?,C. 60 giorni dalla pubblicazione del bando,"C
    C. 60 giorni dalla pubblicazione del bando",True
Qual è la conseguenza penale per chi fornisce dichiarazioni false nel modulo?,C.  È punito ai sensi del codice penale e delle leggi speciali in materia.,C.  È punito ai sensi del codice penale e delle leggi speciali in materia.,True
Quale dei seguenti link fornisce informazioni su come iscriversi agli anni successivi al primo anno di laurea in Matematica presso l'Università di Bologna?,B. http://www.unibo.it/it/didattica/iscrizioni-trasferimenti-e-laurea/iscriversi-anni-successivi-al-primo,"B.
    http://www.unibo.it/it/didattica/iscrizioni-trasferimenti-e-laurea/iscriversi-anni-successivi-al-primo",True
Quale tra le seguenti opzioni NON è un argomento trattato nella sezione dedicata alle iscrizioni ai corsi di laurea e laurea magistrale a ciclo unico?,C. Ottenere lo status di studente-atleta,"B

    The answer in Italian is: B. Come richiedere un prestito studentesco",False
"Quali sono le due risorse disponibili per gli studenti che desiderano approfondire l'equilibrio tra studio e lavoro, o la possibilità di abbreviare il percorso di studi?",D. Conciliare studio e lavoro e Abbreviazione di carriera,"D

    The text of the correct answer is:  Conciliare studio e lavoro e Abbreviazione di carriera",True
Quale tra questi aspetti NON è menzionato come parte dell'organizzazione e della qualità del corso di laurea in Matematica?,A. Servizi di orientamento,"C

    The context does not mention ""Indagine - Laureati magistrali in Matematica"" as part of the organization and quality of the course of Laurea in Matematica.",False
Quali sono le conseguenze per gli studenti che non superano l'obbligo formativo aggiuntivo (OFA) entro la scadenza prevista?,A. Saranno iscritti all'anno accademico successivo come ripetenti all'anno di corso e dovranno ripetere la procedura prevista per il superamento dell'OFA.,"A.
    Saranno iscritti all'anno accademico successivo come ripetenti all'anno di corso e dovranno ripetere la procedura prevista per il superamento dell'OFA.",True
"Secondo il regolamento, cosa succede agli studenti che non superano l'Obbligo Formativo Aggiuntivo (OFA) entro la scadenza prevista?",B. Saranno iscritti all'anno accademico successivo come ripetenti e dovranno ripetere la procedura per il superamento dell'OFA.,B. Saranno iscritti all'anno accademico successivo come ripetenti e dovranno ripetere la procedura per il superamento dell'OFA.,True
"Secondo il regolamento didattico, quali sono i criteri principali per il riconoscimento dei crediti formativi universitari acquisiti in corsi di studio di diversa classe presso università telematiche o estere?",A. Analisi del programma svolto e valutazione della congruità dei settori scientifico disciplinari e dei contenuti delle attività formative con gli obiettivi formativi del corso di studio.,A. Analisi del programma svolto and valutazione della congruità dei settori scientifico disciplinari e dei contenuti delle attività formative con gli obiettivi formativi del corso di studio.,True
Quale aspetto viene considerato nella determinazione dei crediti assegnati alle attività formative?,C. Gli obiettivi formativi programmati,"C

    The context provides information about the criteria for recognizing credits acquired in courses of study, including the analysis of the program svolto (the program carried out) and the evaluation of the coherence of the scientific disciplinary sectors and the contents of the activities in which the student has matured the credits. This implies that the aspects considered in the determination of the credits assigned to the activities are the objectives formativi programmati (the programmed learning objectives). Therefore, the correct answer is C.",True
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale 'Servizi Online' dell'Università di Bologna?,A. AlmaEsami,"B
    The text of the correct answer is: Cedolini web",False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,C.  Incarichi extraistituzionali,"C
    The text of the correct answer is: Incarichi extraistituzionali",True
Quali sono le principali aree di focus per studenti che desiderano ottimizzare la propria esperienza universitaria?,"B. Ridurre i costi, utilizzare i servizi offerti e migliorare la qualità della vita durante gli studi","B
    B. Ridurre i costi, utilizzare i servizi offerti e migliorare la qualità della vita durante gli studi",True
Quali sono i tre principali argomenti trattati nei video YouTube?,"D. Ridurre i costi del percorso universitario, utilizzare i servizi offerti e vivere al meglio durante gli studi","D. Ridurre i costi del percorso universitario, utilizzare i servizi offerti e vivere al meglio durante gli studi.",True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,D. myUniBo,"A. App Studenti. The University of Bologna's official app for students is not explicitly mentioned as ""App Studenti"" in the given context.",False
Quale delle seguenti NON è una competenza associata alla funzione di 'Esperto matematico'?,C. Capacità progettuali e di pianificazione,"D
    D.  Esperienza pratica in ambito legale",False
Quale giorno della settimana è possibile contattare il servizio di orientamento telefonicamente?,"D. Lunedì, Mercoledì e Venerdì","B. Lunedì, Martedì, Giovedì e Venerdì.",False
In quale orario è possibile contattare il servizio di orientamento per studenti internazionali?,D. Venerdì dalle 10:00 alle 11:00,D. Venerdì dalle 10:00 alle 11:00.,True
In quale orario è possibile contattare il servizio di orientamento per lavoro tramite telefono?,"C. Lunedì, Martedì, Giovedì e Venerdì dalle 10:00 alle 12:00","C
    The text of the correct answer is: Lunedì, Martedì, Giovedì e Venerdì dalle 10:00 alle 12:00",True
"Secondo il corso di laurea in Matematica, quali sono le principali abilità che il laureato dovrebbe possedere per applicare le proprie conoscenze?","D. Padronanza del linguaggio e del ragionamento matematico, capacità di analisi e sintesi, capacità di formalizzare e risolvere problemi matematici semplici.","D. Padronanza del linguaggio e del ragionamento matematico, capacità di analisi e sintesi, capacità di formalizzare e risolvere problemi matematici semplici.",True
Quale abilità NON è specificamente menzionata come obiettivo del corso di laurea in Matematica?,D. Capacità di programmazione in linguaggi informatici,"D

    The context does not mention ""Capacità di programmazione in linguaggi informatici"" as a specific objective of the course of study in Mathematics.",True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,"D.
    The text of the correct answer is: D. Liste di distribuzione.",False
Quale servizio online NON è disponibile per gli studenti dell'Università di Bologna?,A.  IRIS - Archivio produzione scientifica,"D
    The text of the correct answer is: D U-Web Reporting - Reportistica Contabile Progetti",False
Come possono gli studenti conoscere le opinioni degli studenti che frequentano il Corso di Laurea in Matematica a Bologna?,C. Guardando un video su YouTube,"C

    The correct answer is: Guardando un video su YouTube. This is based on the information that the students can watch a video on YouTube to know what other students think about the University of Bologna's Mathematics Laurea course.",True
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,D. UniboImmagine,"A
    The text of the correct answer is: Concilium",False
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per il nuovo anno accademico?,A. Dal 25 luglio,A. Dal 25 luglio.,True
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per l'anno accademico in corso?,B. Dal 25 luglio,"B
    B. Dal 25 luglio",True
Quale informazione NON è disponibile sul sito web?,B. Note legali,"A
    The text of the correct answer is: A. Calendario degli eventi universitari",False
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale online dell'Università di Bologna?,A. Incarichi extraistituzionali,"A
    The text of the correct answer is: Incarichi extraistituzionali",True
Quali sono i codici dei piani didattici disponibili per l'anno accademico 2024/2025?,D. 6061 e 8010,D. 6061 e 8010.,True
Quale codice identifica il piano didattico per gli studenti immatricolati nell'anno accademico 2024/25 nel corso di laurea in Matematica?,C. 6061,8010.,False
Quali opportunità di finanziamento per gli studi sono disponibili per gli studenti presso l'Università di Bologna?,"C. ER.GO: diritto agli studi, incentivi per lo studio, borse di studio per studenti internazionali, prestito fiduciario UniCredit ad Honorem","A
    ER.GO: diritto agli studi, incentivi per lo studio, prolungamento della durata degli studi - Studente a tempo parziale, prestito fiduciario UniCredit ad Honorem",False
Quale tra queste opzioni NON è un'opportunità per i laureati in matematica dell'Università di Bologna?,B. Prepararsi al mondo del lavoro,"D

    The answer in Italian is: D. D. Agevolazioni per cinema, musei e teatri",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,B. AlmaEsami,"C
    The text of the correct answer is: Cedolini web",False
Quali sono i codici dei piani didattici disponibili per il corso di laurea in Matematica nell'anno accademico 2024/2025?,B. 6061 e 8010,"B

    B. 6061 e 8010",True
"Secondo i dati forniti, quale percentuale di laureati del corso di Matematica lavora attualmente?",C. 6%,"B
    The text of the correct answer is: 93%",False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,"C
    The text of the correct answer is:  Servizi bibliotecari",False
Quale dei seguenti servizi NON è elencato come disponibile per gli studenti dell'Università di Bologna?,A. UniboImmagine,"A

    The context does not mention ""UniboImmagine"" as a service available for students of the University of Bologna.",True
Chi è responsabile della proposta e del sostegno delle istanze degli studenti del Corso?,C. I rappresentanti degli studenti eletti periodicamente,C. I rappresentanti degli studenti eletti periodicamente.,True
"Oltre a Instagram, su quale altra piattaforma social l'Università di Bologna è presente?",B. TikTok,"A, B, C
    The text of the correct answer is: A, Facebook; B, TikTok; C, Twitter",False
Quale tra i seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,B. AlmaEsami,B. AlmaEsami,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D.  Concilium,"B
    The text of the correct answer is:  UniboImmagine",False
Qual è il principale compito della Commissione di Accertamento della Qualità del Corso di studio?,C. Supportare il Coordinatore nel presidio delle procedure di accertamento di qualità e nella diffusione della cultura della qualità.,C. Supportare il Coordinatore nel presidio delle procedure di accertamento di qualità e nella diffusione della cultura della qualità.,True
Quale tra le seguenti NON è una responsabilità della Commissione di gestione AQ del Corso di studio?,"B. Formulare pareri sull'istituzione, attivazione, modifica e soppressione dell'offerta formativa.","C
    Definire la dotazione finanziaria per il Corso di studio in base alle esigenze espresse dalla Commissione Paritetica Docenti-Studenti.
    This answer is based on the information that the Commissione di gestione AQ is responsible for monitoring, with specific indicators, the offer of education, the quality of teaching, and the services to students; formulating opinions on the establishment, activation, modification, and suppression of the offer of education; and redacting an annual report that expresses observations on the progress of the educational program. However, it does not have the responsibility of defining the financial budget for the course of study based on the needs expressed by the Commissione Paritetica Docenti-Studenti.",False
Quante app sono disponibili per gli studenti dell'Università di Bologna?,B. Quattro,D (Sei),False
Quale docente ha pubblicato l'ultimo avviso il 2022-09-22?,C. Elisa Ercolessi,C. Elisa Ercolessi.,True
Quale docente è stato nominato professore ordinario nel 2021?,A. Antonella Grassi,"A

    The correct answer is: A. Antonella Grassi",True
In quale anno è stato pubblicato l'ultimo avviso?,A. 2010,"2010.
    The year of the publication of the last notice is 2010.",False
Quali sono gli ambiti di specializzazione offerti al terzo anno del corso di laurea per integrare la formazione in relazione agli interessi degli studenti?,"C. statistica, intelligenza artificiale, ricerca operativa, crittografia, logica","C
    statistica, intelligenza artificiale, ricerca operativa, crittografia, logica",True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,"C
    The answer is: Cedolini web
    The explanation is: Cedolini web is not listed among the services for students in the context provided.",False
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. U-Web Reporting - Reportistica Contabile Progetti,"C
    The text of the correct answer is: La mia e-mail Studenti",False
Quali sono le piattaforme social su cui è possibile seguire l'Università di Bologna?,"A. Instagram, TikTok, YouTube, Telegram, LinkedIn, Facebook, Twitter e Spreaker","C. Instagram, TikTok, YouTube, Facebook, Twitter e LinkedIn.",False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,"D

    The service ""AlmaRegistri"" is not specifically mentioned as available for students of the University of Bologna in the given context.",False
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,D. UniboImmagine,"C
    (Concilium is not listed in the context provided.)",False
Quale tipo di corso NON richiede una corrispondenza specifica con un insegnamento italiano per il riconoscimento dei crediti?,B. Corsi Liberi,"B
    B. Corsi Liberi",True
"Per i Corsi Opzionali di ambito matematico, quanti crediti possono essere riconosciuti per un esame superato presso una sede esterna?",C. Un numero di crediti corrispondente a quello dell'insegnamento di ambito matematico presso la sede esterna.,C. Un numero di crediti corrispondente a quello dell'insegnamento di ambito matematico presso la sede esterna.,True
Entro quale data deve essere comunicata la scelta del tirocinio per un progetto di Dipartimento?,B. 15 ottobre o 15 marzo,B. 15 Ottobre o 15 Marzo.,True
Quando è necessario consegnare la documentazione relativa al tirocinio per l'approvazione da parte della commissione?,"A. Prima di ogni appello di laurea, circa un mese prima della data di laurea.",B. Entro il 15 Ottobre o entro il 15 Marzo di ogni anno accademico.,False
"Secondo il corso di laurea in Matematica, quali sono le principali attività che contribuiscono allo sviluppo dell'autonomia di giudizio negli studenti?",C. Le attività di esercitazione e di laboratorio,"C

    The correct answer is: C. Le attività di esercitazione e di laboratorio.
    This answer is based on the context that states: ""Le attività di esercitazione e di laboratorio offrono allo studente le occasioni per sviluppare in modo autonomo le proprie capacità decisionali e di giudizio.""",True
Quale delle seguenti affermazioni descrive meglio il modo in cui il corso di laurea in Matematica aiuta gli studenti a sviluppare le loro capacità comunicative?,"C. Gli studenti sviluppano le loro capacità comunicative attraverso un approccio didattico interattivo che include esercitazioni, lavoro di gruppo e presentazioni.","C. Gli studenti sviluppano le loro capacità comunicative attraverso un approccio didattico interattivo che include esercitazioni, lavoro di gruppo e presentazioni.",True
Quanti crediti formativi (CFU) devono essere scelti obbligatoriamente tra i corsi proposti nel piano didattico?,A. 12,A. 12,True
Quale delle seguenti affermazioni descrive più accuratamente l'obiettivo del corso di studi in matematica riguardo alla formazione professionale degli studenti?,"A. Fornire una solida base matematica e competenze applicabili in settori ad alto contenuto tecnologico, come l'industria, il mondo finanziario e i servizi.","A. Fornire una solida base matematica e competenze applicabili in settori ad alto contenuto tecnologico, come l'industria, il mondo finanziario e i servizi.",True
Chi è responsabile della verifica della formazione in materia di sicurezza per gli studenti in tirocinio presso Soggetti esterni?,C. Le Aziende/Enti ospitanti,C. Le Aziende/Enti ospitanti.,True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti dell'Università di Bologna?,C. AlmaEsami,C. AlmaEsami,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,C. UniboImmagine,"B
    The text of the correct answer is: Concilium",False
Dove si trovano le informazioni sull'idoneità di lingua inglese per il primo anno del corso di laurea in Matematica?,B. Nella pagina del Centro Linguistico di Ateneo (Cilta),"B

    The text of the correct answer is: B. Nella pagina del Centro Linguistico di Ateneo (Cilta)",True
"Per ottenere il riconoscimento di un titolo equipollente in Lingua e Letteratura Italiana, a quale pagina web bisogna fare riferimento?",A. http://www.cilta.unibo.it/CILTA/Idoneitalinguistica/Certificazioniequipollenti.htm,"A.
    http://www.cilta.unibo.it/CILTA/Idoneitalinguistica/Certificazioniequipollenti.htm",True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,B. AlmaEsami,B. AlmaEsami.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. Concilium,"A
    The text of the correct answer is: Concilium",True
