domanda,risposta_gold,risposta,rouge1,rouge2,rougeL,rougeLsum
Cosa sono gli OFA?,"Per iscriverti al Corso è importante che tu possieda alcune conoscenze di base. La verifica delle conoscenze, le cui modalità sono dettagliate nella pagina Iscriversi al Corso, ha l’obiettivo di verificare che tu non abbia carenze significative in particolari discipline per cui è richiesta un'adeguata preparazione per  affrontare con profitto il Corso. Nel caso in cui dalla verifica emergessero lacune in uno o più argomenti potrai comunque immatricolarti, ma dovrai svolgere alcune attività supplementari, denominate appunto Obblighi Formativi Aggiuntivi (OFA)."," Gli OFA (Obblighi Formativi Aggiuntivi) sono attività supplementari che possono essere richieste a chi si iscrive a un corso di studio, come ad esempio un corso di Laurea in Matematica, per compensare eventuali carenze in particolari discipline. La verifica delle conoscenze, che ha l'obiettivo di verificare che l'iscrittore non abbia carenze significative in particolari argomenti, può essere effettuata online, come dettagliato nella pagina ""Iscriversi al Corso"". Se emergono lacune in uno o più argomenti, l'iscrittore può comunque immatricolarsi, ma dovrà svolgere alcune attività supplementari.",0.5508982035928144,0.3393939393939394,0.37125748502994005,0.37125748502994005
Cosa succede se si deve modificare appello di laurea?,"Lo studente che non riesce a laurearsi nell'appello scelto deve chiedere l'annullamento della domanda di laurea alla segreteria studenti (a.barbieri@unibo.it) e ripresentarla online per un appello successivo, entro le scadenze per questo previste. Se lo studente cambia appello di laurea all’interno dello stesso anno accademico (da giugno marzo dell’anno successivo) non deve ripagare alcuna tassa. Il rinnovo della domanda di laurea per laurearsi in un anno accademico successivo a quello della prima presentazione, comporta un ulteriore pagamento della marca da bollo da €16 una volta annullata la prima domanda, in fase di inserimento della domanda all’appello di interesse."," Se si deve modificare l'appello di laurea, non ci sono informazioni esplicite nel contesto che spieghino cosa succeda esattamente. Tuttavia, è possibile che si debba contattare il personale responsabile dell'appello di laurea per chiedere informazioni e procedere con la modifica.",0.2312925170068027,0.06896551724137931,0.14965986394557826,0.14965986394557826
Cosa fare durante il tirocinio?,"Dovrai compilare il registro delle ore di presenza che devono rientrare nel periodo di svolgimento autorizzato. Nel caso di variazioni (es. sospensione, annullamento, etc.) del programma approvato dovrai comunicarle via e-mail all’Ufficio Tirocini e in copia al Tutor Accademico e al Tutor del Soggetto ospitante. In caso di trasferte presso sedi non indicate nel programma approvato, per estendere le coperture assicurative devi mandare preventivamente e-mail al Tutor Accademico - e in copia al Tutor del Soggetto ospitante e all’Ufficio Tirocini -  e attendere la sua autorizzazione via email. Durante tutto lo svolgimento del tirocinio sarai coperto da un’assicurazione contro gli infortuni sul lavoro e per la responsabilità civile. Per maggiori informazioni sulle coperture consulta la pagina del Servizio di Assicurazione."," Durante il tirocinio, si svolgono attività pratiche e specifiche per acquisire competenze pratiche e teoriche in un contesto di lavoro. Il tirocinio è una parte importante delle lauree triennali e serve per preparare gli studenti all'inizio della carriera professionale.",0.18518518518518517,0.0,0.1111111111111111,0.1111111111111111
La frequenza delle lezioni è obbligatoria?,"La frequenza delle lezioni non è obbligatoria ma è fortemente consigliata. Moltissimi studenti sostengono che partecipare con continuità alle lezioni rende più fruttuoso e veloce il percorso di studi. Se sei iscritto al primo anno, parti con il piede giusto! L’ingresso all'Università rappresenta un cambio nella modalità di studio e verifica. Prendere da subito il ritmo è fondamentale per non trovarsi, già alla fine del primo anno, in ritardo con l’acquisizione dei crediti formativi (cfu). Alcuni buoni motivi per frequentare le lezioni: La guida e il supporto di un docente sono fondamentali per arricchire e completare l’apprendimento. Imparare non vuol dire studiare passivamente ma far emergere le nostre potenzialità attraverso l’interazione.Durante tutto il percorso formativo cresciamo, miglioriamo e costruiamo i nostri progetti attraverso il confronto con altre persone. Potrai collaborare con i compagni di corso, organizzare gruppi di studio, confrontare appunti sulle varie materie d'esame, condividere esperienze e strategie per preparare gli esami. Un’opportunità preziosa che vale la pena cogliere.Mentre siamo in aula stiamo già studiando, così ci prepariamo senza perdere mai il ritmo! Per gli insegnamenti di carattere pratico come laboratori e tirocini è fondamentale essere presenti e attivi in prima persona."," Le informazioni fornite non specificano esplicitamente se la frequenza delle lezioni è obbligatoria. Tuttavia, poiché il contesto descrive il Corso come un corso, si può dedurre che la frequenza delle lezioni è probabilmente obbligatoria per gli studenti.",0.1630901287553648,0.034632034632034625,0.11158798283261805,0.11158798283261805
Che cosa è la formazione obbligatoria su sicurezza e salute?,"Si tratta di corsi di formazione sulla salute e sicurezza nei luoghi di lavoro previsti dal Decreto Legislativo 81/2008. Il percorso formativo è obbligatorio e si articola in: Formazione generale: Modulo 1, Formazione specifica rischio basso: Modulo 2, Formazione specifica rischio medio: Modulo 2 + Modulo 3, Formazione specifica rischio alto: Modulo 2 + Modulo 3 + Modulo 4", La formazione obbligatoria su sicurezza e salute non è menzionata nel contesto fornito.,0.11764705882352941,0.0,0.08823529411764706,0.08823529411764706
A chi è rivolta la formazione obbligatoria su sicurezza e salute?,"A tutti gli studenti che, durante il percorso di studio, svolgono un tirocinio, la tesi o un'attività in un laboratorio di qualsiasi tipo. ", La formazione obbligatoria su sicurezza e salute è rivolta a tutti gli studenti universitari.,0.2702702702702703,0.1714285714285714,0.21621621621621623,0.21621621621621623
Il piano di studi può essere modificato?,"Sì, il piano di studi può essere sempre modificato nelle finestre indicate al link sopra."," Il piano di studi può essere modificato. Se hai scelto il percorso flessibile, le regole e le scadenze sugli OFA valgono anche per te. Se emergono lacune in uno o più argomenti, potrai comunque immatricolarti, ma dovrai svolgere alcune attività supplementari, denominate Obblighi Formativi Aggiuntivi (OFA). Inoltre, per acquisire maggiore autonomia e maggiori livelli di responsabilità nello svolgimento di alcune delle attività e funzioni, è necessario acquisire ulteriori competenze mediante la laurea magistrale.",0.16091954022988508,0.11764705882352941,0.16091954022988508,0.16091954022988508
Come influiscono gli esami opzionali sulla media? ,Gli esami opzionali incidono sulla media allo stesso modo degli esami obbligatori (media = media voti pesata con CFU) .," Gli esami opzionali non influiscono direttamente sulla media, in quanto la media viene calcolata solo sulla base dei voti ottenuti nei corsi di studio obbligatori.",0.37209302325581395,0.14634146341463414,0.32558139534883723,0.32558139534883723
Quanti esami si devono scegliere e quanti si possono scegliere?,"Devono essere scelti 12 CFU dalla lista di esami che viene fornita nel piano didattico e altri 12 CFU relativi ad un qualunque corso nell'Ateneo (gli esami tipo ""Imprenditorialità"", ""Information Literacy"", ecc. possono essere inseriti all'interno di tale lista di esami).I 12 CFU relativi ad un qualunque corso nell'Ateneo, sono un limite dal basso. E' quindi possibile scegliere più esami e ""sforare"" la soglia dei 12 CFU, senza però superare i 50 CFU. Tra i 12 (o più) CFU relativi ad un qualunque corso nell'Ateneo possono essere inseriti anche dei corsi nella lista degli opzionali proposti (i corsi opzionali proposti sono ovviamente inclusi tra tutti i corsi dell'Ateneo, per definizione).", Non è specificato nel contesto quanti esami si devono scegliere o quanti si possono scegliere.,0.0923076923076923,0.0,0.07692307692307694,0.07692307692307694
Tra gli esami scelti quanti si devono sostenere?,"Devono essere sostenuti tutti gli esami inseriti nei 12 CFU dei corsi opzionali proposti e un numero di esami tale per arrivare a 12 CFU tra quelli scelti nell'Ateneo. Se quindi si sono scelti più di 12 CFU nella lista di corsi qualunque nell'Ateneo, non è necessario sostenerli tutti."," Nessun esame è stato specificato nel contesto per essere sostenuto. Il contesto fornito riguarda solo attività, eventi e scadenze legate agli Obblighi Formativi Aggiuntivi (OFA) e non esami.",0.12987012987012986,0.0,0.07792207792207792,0.07792207792207792
Esami da altri Corsi di Laurea: quali si possono scegliere?,"Può essere scelto un qualunque altro esame all'interno dell'Ateneo quando si scelgono i 12 CFU relativi ad esami all'interno dell'Ateneo, con alcune restrizioni:1) non si possono scegliere singoli moduli di insegnamenti integrati. Gli insegnamenti vanno inseriti interamente. 2) possono essere inseriti solamente insegnamenti di Lauree Triennali (non è possibile scegliere insegnamenti di livello magistrale)."," Per scegliere gli esami da altri corsi di laurea, puoi accedere a:

* [Esami online - EOL](https://eol.unibo.it/)
* [Incarichi extraistituzionali](https://incarichiextraistituzionali.unibo.it/incarichiextraistituzionali/init.do)
* [IRIS - Archivio produzione scientifica](https://cris.unibo.it/)
* [Liste di distribuzione](http://www.unibo.it/it/servizi-e-opportunita/servizi-online/guida-servizi-online-studenti/liste-di-distribuzione-docenti-studenti)
* [NormAteneo](http://www.normateneo.unibo.it/)",0.09836065573770493,0.0,0.06557377049180328,0.0819672131147541
A chi compete formare il tirocinante in materia di Sicurezza?,"La verifica circa la formazione generale e/o specifica in materia di Sicurezza per gli studenti in tirocinio presso Soggetti esterni compete alle Aziende/Enti ospitanti, che conoscono il proprio grado di rischio interno. È anche possibile richiedere agli studenti di presentare gli attestati sulla Sicurezza eventualmente già svolti tramite Unibo e/o a titolo personale, se idonei ed in corso di validità."," Non è specificato nel contesto fornito chi compete formare il tirocinante in materia di Sicurezza. Il contesto fornito riguarda solo la presentazione dedicata ai tirocini per i corsi di studio in ambito scientifico triennali, l'esperienza lavorativa di laureati in matematica, le opportunità di proseguire gli studi e le conoscenze di base necessarie per iscriversi al corso di matematica.",0.26666666666666666,0.06779661016949151,0.19999999999999998,0.19999999999999998
Sede operativa (principale) del tirocinio e trasferte/uscite; che accorgimenti?,"Il programma di tirocinio deve riportare l’indirizzo della sede operativa del tirocinio ed il relativo Stabilimento/Reparto/Ufficio. Eventuali altre sedi secondarie già note e necessarie per lo svolgimento delle attività di tirocinio devono essere indicate nel programma entro i campi designati, riportandone l’indirizzo ed il nome della Struttura. Si raccomanda inoltre di dettagliare il più possibile le modalità di svolgimento delle uscite in campo programmate (es: specificare luogo/aree di interesse e se il tirocinante sarà accompagnato negli spostamenti e supervisionato dal tutor anche in loco)."," La sede operativa principale del tirocinio, come si evince dal contesto, non è specificata. Le attività di tirocinio possono essere svolte online tramite piattaforme come Teams o MS Teams. Le trasferte o uscite sono possibili, ma non sono specificate nel contesto.",0.20155038759689925,0.06299212598425198,0.15503875968992248,0.15503875968992248
