domanda,risposta_gold,risposta,rouge1,rouge2,rougeL,rougeLsum
Quali TOLC sono validi per iscriversi al Corso?,"Per questo corso a numero programmato per l’a.a. 2024/25 sono validi: TOLC in presenza (TOLC@UNI) svolti nel 2023, TOLC in presenza (TOLC@UNI) svolti nel 2024, TOLC@casa svolti nel 2023, TOLC@casa svolti nel 2024 solo per chi appartiene al contingente “non-UE residenti all’estero”"," Gli OFA (Obblighi Formativi Aggiuntivi) sono attività supplementari che, se necessario, devono essere svolti per poter iscriversi al Corso. Se dalla verifica delle conoscenze emergessero lacune in alcuni argomenti, sarai obbligato a svolgere gli OFA. La scadenza per il superamento degli OFA è il 31 marzo di ogni anno, che coincide con il termine ultimo della sessione d'esami dell'anno accademico d'immatricolazione. Se non dovrai svolgere gli OFA, potrai iscriverti al Corso.",0.14516129032258066,0.0,0.08064516129032258,0.08064516129032258
Dove si svolge il TOLC?,"Puoi svolgere il TOLC in qualsiasi sede universitaria, anche diversa da quella in cui vuoi immatricolarti. Trovi date e sedi per sostenere il TOLC sul sito del CISIA. L’Università di Bologna organizza TOLC solo in presenza presso tutte le proprie sedi (Bologna, Cesena, Forlì, Ravenna, Rimini)."," Aula C - Plesso Belmeloro, Via Andreatta 8, Bologna",0.03636363636363636,0.0,0.03636363636363636,0.03636363636363636
Come iscriversi al TOLC?,"Per sostenere il TOLC è necessario iscriversi con anticipo alle prove, sulla base delle scadenze definite dal CISIA.. L'iscrizione avviene online sul sito del CISIA e prevede il versamento di € 30. Verifica sul sito del CISIA: le date e le sedi alle quali puoi già iscriverti, la scadenza entro la quale devi iscriverti e i posti disponibili "," Per iscriversi al Tirocinio Online (TOL), siete invitati a partecipare agli eventi organizzati dall'AlmaRM. L'ultimo evento è previsto per il 09 aprile alle 09:00 e durerà fino alle 13:00. L'evento è online, quindi potrete partecipare da casa. Puoi unirti a questo evento visitando il link: https://eventi.unibo.it/call-for-players",0.17857142857142855,0.0,0.125,0.125
Cosa sono gli OFA?,"Per iscriverti al Corso è importante che tu possieda alcune conoscenze di base. La verifica delle conoscenze, le cui modalità sono dettagliate nella pagina Iscriversi al Corso, ha l’obiettivo di verificare che tu non abbia carenze significative in particolari discipline per cui è richiesta un'adeguata preparazione per  affrontare con profitto il Corso. Nel caso in cui dalla verifica emergessero lacune in uno o più argomenti potrai comunque immatricolarti, ma dovrai svolgere alcune attività supplementari, denominate appunto Obblighi Formativi Aggiuntivi (OFA)."," Gli OFA, o Obblighi Formativi Aggiuntivi, sono attività supplementari che gli studenti devono svolgere se durante la verifica delle conoscenze per l'iscrizione al corso mostrano lacune in alcuni argomenti. Queste attività sono assegnate per aiutare gli studenti a colmare le loro carenze e a potenziare le loro conoscenze in specifiche discipline. Gli OFA sono valutati e possono influire sulla possibilità di iscrizione agli anni successivi del corso.",0.39189189189189183,0.1095890410958904,0.16216216216216214,0.16216216216216214
Cosa succede se si deve modificare appello di laurea?,"Lo studente che non riesce a laurearsi nell'appello scelto deve chiedere l'annullamento della domanda di laurea alla segreteria studenti (a.barbieri@unibo.it) e ripresentarla online per un appello successivo, entro le scadenze per questo previste. Se lo studente cambia appello di laurea all’interno dello stesso anno accademico (da giugno marzo dell’anno successivo) non deve ripagare alcuna tassa. Il rinnovo della domanda di laurea per laurearsi in un anno accademico successivo a quello della prima presentazione, comporta un ulteriore pagamento della marca da bollo da €16 una volta annullata la prima domanda, in fase di inserimento della domanda all’appello di interesse."," Se dalla verifica emergessero lacune, dovresti svolgere Obblighi Formativi Aggiuntivi (OFA). Se sei assegnato un OFA, nell'anno successivo d'immatricolazione sarai iscritto agli studi di secondo ciclo, come laurea specialistica/magistrale, e master universitario di primo livello. Questi obblighi formativi aggiuntivi possono essere svolti sia in presenza sia online, come suggerito dal contesto.",0.1375,0.012658227848101266,0.075,0.075
Cosa fare durante il tirocinio?,"Dovrai compilare il registro delle ore di presenza che devono rientrare nel periodo di svolgimento autorizzato. Nel caso di variazioni (es. sospensione, annullamento, etc.) del programma approvato dovrai comunicarle via e-mail all’Ufficio Tirocini e in copia al Tutor Accademico e al Tutor del Soggetto ospitante. In caso di trasferte presso sedi non indicate nel programma approvato, per estendere le coperture assicurative devi mandare preventivamente e-mail al Tutor Accademico - e in copia al Tutor del Soggetto ospitante e all’Ufficio Tirocini -  e attendere la sua autorizzazione via email. Durante tutto lo svolgimento del tirocinio sarai coperto da un’assicurazione contro gli infortuni sul lavoro e per la responsabilità civile. Per maggiori informazioni sulle coperture consulta la pagina del Servizio di Assicurazione."," Durante il tirocinio, potresti svolgere attività supplementari, noto come Obblighi Formativi Aggiuntivi (OFA), se dalla verifica emergessero lacune in alcuni argomenti. Queste attività ti permetteranno comunque di iscriverti agli anni successivi del corso. Le opportunità di sbocco occupazionale includono Banche e Assicurazioni, Mercati, Società di consulenza, gestione dei dati, sviluppo software, informazione e gestione del web, logistica e produzione, editoria e comunicazione scientifica, servizi e marketing/gestione commerciale.

Inoltre, potresti partecipare a eventi come ""A Taste of India"" per acquisire una multicultural experience, conoscere il Collegio Superiore dell'Università di Bologna, e unirti a team imprenditoriali attraverso il ""Call for players"".

Per maggiori informazioni e partecipazione a queste opportunità, puoi visitare i relativi link forniti nel contesto.",0.19166666666666665,0.016806722689075633,0.11666666666666667,0.10833333333333332
La frequenza delle lezioni è obbligatoria?,"La frequenza delle lezioni non è obbligatoria ma è fortemente consigliata. Moltissimi studenti sostengono che partecipare con continuità alle lezioni rende più fruttuoso e veloce il percorso di studi. Se sei iscritto al primo anno, parti con il piede giusto! L’ingresso all'Università rappresenta un cambio nella modalità di studio e verifica. Prendere da subito il ritmo è fondamentale per non trovarsi, già alla fine del primo anno, in ritardo con l’acquisizione dei crediti formativi (cfu). Alcuni buoni motivi per frequentare le lezioni: La guida e il supporto di un docente sono fondamentali per arricchire e completare l’apprendimento. Imparare non vuol dire studiare passivamente ma far emergere le nostre potenzialità attraverso l’interazione.Durante tutto il percorso formativo cresciamo, miglioriamo e costruiamo i nostri progetti attraverso il confronto con altre persone. Potrai collaborare con i compagni di corso, organizzare gruppi di studio, confrontare appunti sulle varie materie d'esame, condividere esperienze e strategie per preparare gli esami. Un’opportunità preziosa che vale la pena cogliere.Mentre siamo in aula stiamo già studiando, così ci prepariamo senza perdere mai il ritmo! Per gli insegnamenti di carattere pratico come laboratori e tirocini è fondamentale essere presenti e attivi in prima persona."," No, la frequenza delle lezioni non è menzionata nel contesto fornito. Le informazioni si concentrano sugli OFA, scadenze e eventi organizzati.",0.06422018348623852,0.037037037037037035,0.06422018348623852,0.06422018348623852
Che cosa è la formazione obbligatoria su sicurezza e salute?,"Si tratta di corsi di formazione sulla salute e sicurezza nei luoghi di lavoro previsti dal Decreto Legislativo 81/2008. Il percorso formativo è obbligatorio e si articola in: Formazione generale: Modulo 1, Formazione specifica rischio basso: Modulo 2, Formazione specifica rischio medio: Modulo 2 + Modulo 3, Formazione specifica rischio alto: Modulo 2 + Modulo 3 + Modulo 4"," Nel contesto fornito, non si menziona specificamente la formazione obbligatoria su sicurezza e salute. Pertanto, non ho le informazioni necessarie per rispondere a questa domanda.",0.1234567901234568,0.0,0.09876543209876543,0.09876543209876543
A chi è rivolta la formazione obbligatoria su sicurezza e salute?,"A tutti gli studenti che, durante il percorso di studio, svolgono un tirocinio, la tesi o un'attività in un laboratorio di qualsiasi tipo. "," La formazione obbligatoria su sicurezza e salute è rivolta agli esperti matematici, come indicato nel contesto ""Esperto matematico"" e ""Funzione in un contesto di lavoro"". Queste competenze sono necessarie per acquisire maggiore autonomia e responsabilità nello svolgimento di alcune attività e funzioni elencate, come la laurea magistrale.",0.1714285714285714,0.029411764705882353,0.11428571428571427,0.11428571428571427
Il piano di studi può essere modificato?,"Sì, il piano di studi può essere sempre modificato nelle finestre indicate al link sopra."," Nel contesto fornito, non è menzionato alcun modo per modificare il piano di studi. Tutte le informazioni riguardano lalle opportunità e scadenze, senza alcuna indicazione di modificabilità del piano di studi.

Se hai bisogno di una risposta più specifica, si prega di fornire ulteriori dettagli o domande.

Se non ho le informazioni necessarie per fornire una risposta precisa, allora posso solo dichiarare che non ho le informazioni necessarie:

Non ho le informazioni necessarie per rispondere se il piano di studi può essere modificato.",0.1443298969072165,0.10526315789473684,0.1443298969072165,0.1443298969072165
Come influiscono gli esami opzionali sulla media? ,Gli esami opzionali incidono sulla media allo stesso modo degli esami obbligatori (media = media voti pesata con CFU) .," Nel contesto fornito, non sono presenti specifiche statistiche o numeriche che descrivano come gli esami opzionali influenzino la media. Pertanto, non posso fornire una risposta dettagliata basata sulle informazioni fornite. Se necessario, è consigliabile rivolgersi direttamente alle risorse menzionate per maggiori dettagli.

(Nota: La risposta non include statistiche o numeri poiché non sono presenti nel contesto dato.)",0.10810810810810811,0.055555555555555566,0.10810810810810811,0.10810810810810811
Quanti esami si devono scegliere e quanti si possono scegliere?,"Devono essere scelti 12 CFU dalla lista di esami che viene fornita nel piano didattico e altri 12 CFU relativi ad un qualunque corso nell'Ateneo (gli esami tipo ""Imprenditorialità"", ""Information Literacy"", ecc. possono essere inseriti all'interno di tale lista di esami).I 12 CFU relativi ad un qualunque corso nell'Ateneo, sono un limite dal basso. E' quindi possibile scegliere più esami e ""sforare"" la soglia dei 12 CFU, senza però superare i 50 CFU. Tra i 12 (o più) CFU relativi ad un qualunque corso nell'Ateneo possono essere inseriti anche dei corsi nella lista degli opzionali proposti (i corsi opzionali proposti sono ovviamente inclusi tra tutti i corsi dell'Ateneo, per definizione)."," Nel contesto fornito, non sono presenti specifiche informazioni su quanti esami si devono scegliere e quanti si possono scegliere. Pertanto, non posso fornire questa informazione.",0.09929078014184398,0.0,0.07092198581560284,0.07092198581560284
Tra gli esami scelti quanti si devono sostenere?,"Devono essere sostenuti tutti gli esami inseriti nei 12 CFU dei corsi opzionali proposti e un numero di esami tale per arrivare a 12 CFU tra quelli scelti nell'Ateneo. Se quindi si sono scelti più di 12 CFU nella lista di corsi qualunque nell'Ateneo, non è necessario sostenerli tutti."," Gli studenti devono sostenere gli OFA una volta lalle scadenze, che generalmente coincide con la fine della sessione d'esami dell'anno accademico d'immatricolazione, vale a dire una volta al 31 marzo di ciascun anno.",0.11627906976744186,0.0,0.11627906976744186,0.11627906976744186
Esami da altri Corsi di Laurea: quali si possono scegliere?,"Può essere scelto un qualunque altro esame all'interno dell'Ateneo quando si scelgono i 12 CFU relativi ad esami all'interno dell'Ateneo, con alcune restrizioni:1) non si possono scegliere singoli moduli di insegnamenti integrati. Gli insegnamenti vanno inseriti interamente. 2) possono essere inseriti solamente insegnamenti di Lauree Triennali (non è possibile scegliere insegnamenti di livello magistrale)."," Gli esami da altri corsi di laurea che si possono scegliere sono gli Esami online - EOL (https://eol.unibo.it/), gli Incarichi extraistituzionali (https://incarichiextraistituzionali.unibo0.it/incarichiextraistituzionali/init.do), l'IRIS - Archivio produzione scientifica (https://cris.unibo.it/), le Liste di distribuzione docenti-studenti (http://www.unibo.it/it/servizi-e-opportunita/servizi-online/guida-servizi-online-studenti/liste-di-distribuzione-docenti-studenti), e le NormAteneo (http://www.normateneo.unibo.it/).",0.12307692307692307,0.03125,0.10769230769230768,0.10769230769230768
A chi compete formare il tirocinante in materia di Sicurezza?,"La verifica circa la formazione generale e/o specifica in materia di Sicurezza per gli studenti in tirocinio presso Soggetti esterni compete alle Aziende/Enti ospitanti, che conoscono il proprio grado di rischio interno. È anche possibile richiedere agli studenti di presentare gli attestati sulla Sicurezza eventualmente già svolti tramite Unibo e/o a titolo personale, se idonei ed in corso di validità."," Nessuna informazione specifica nella contesto fornito sugli studenti di sicurezza. 

Se non posso fornire le informazioni richieste, allora: non lo so.",0.12048192771084337,0.04938271604938272,0.12048192771084337,0.12048192771084337
Sede operativa (principale) del tirocinio e trasferte/uscite; che accorgimenti?,"Il programma di tirocinio deve riportare l’indirizzo della sede operativa del tirocinio ed il relativo Stabilimento/Reparto/Ufficio. Eventuali altre sedi secondarie già note e necessarie per lo svolgimento delle attività di tirocinio devono essere indicate nel programma entro i campi designati, riportandone l’indirizzo ed il nome della Struttura. Si raccomanda inoltre di dettagliare il più possibile le modalità di svolgimento delle uscite in campo programmate (es: specificare luogo/aree di interesse e se il tirocinante sarà accompagnato negli spostamenti e supervisionato dal tutor anche in loco)."," La sede operativa principale del tirocinio è l'Ufficio Tirocini Area Scientifica, come menzionato nel contesto. Per le trasferte e le uscite, non sono forniti dettagli specifici nel contesto fornito. Se necessario, potrebbe essere necessario visitare i link o contattare direttamente le organizzazioni menzionate, come [Concilium](https://concilium.unibo.it/) o [Teams - Online](https://open.unibo.it/eventi/orientamento-lauree-2024).",0.18791946308724833,0.027210884353741496,0.12080536912751677,0.12080536912751677
