domanda,risposta_gold,risposta,se_corretta
"Secondo il corso di laurea in Matematica, quali sono le principali abilità che il laureato dovrebbe possedere per applicare le proprie conoscenze?","D. Padronanza del linguaggio e del ragionamento matematico, capacità di analisi e sintesi, capacità di formalizzare e risolvere problemi matematici semplici.","D. Padronanza del linguaggio e del ragionamento matematico, capacità di analisi e sintesi, capacità di formalizzare e risolvere problemi matematici semplici.",True
Quale abilità NON è specificamente menzionata come obiettivo del corso di laurea in Matematica?,D. Capacità di programmazione in linguaggi informatici,D. Capacità di programmazione in linguaggi informatici,True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,D. Cedolini web,False
Quale servizio online NON è disponibile per gli studenti dell'Università di Bologna?,C.  IRIS - Archivio produzione scientifica,D.  Servizi bibliotecari,False
Come possono gli studenti conoscere le opinioni degli studenti che frequentano il Corso di Laurea in Matematica a Bologna?,D. Guardando un video su YouTube,D. Guardando un video su YouTube,True
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,B. AlmaEsami,True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,B. UniboImmagine,B. UniboImmagine,True
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per il nuovo anno accademico?,D. Dal 25 luglio,D. Dal 25 luglio,True
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per l'anno accademico in corso?,B. Dal 25 luglio,B. Dal 25 luglio,True
Quale informazione NON è disponibile sul sito web?,A. Note legali,D. Impostazioni cookie,False
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale online dell'Università di Bologna?,C. Incarichi extraistituzionali,C. Incarichi extraistituzionali,True
Quali sono i codici dei piani didattici disponibili per l'anno accademico 2024/2025?,C. 6061 e 8010,C. 6061 e 8010,True
Quale codice identifica il piano didattico per gli studenti immatricolati nell'anno accademico 2024/25 nel corso di laurea in Matematica?,B. 6061,B. 6061,True
Quali opportunità di finanziamento per gli studi sono disponibili per gli studenti presso l'Università di Bologna?,"D. ER.GO: diritto agli studi, incentivi per lo studio, borse di studio per studenti internazionali, prestito fiduciario UniCredit ad Honorem","D. ER.GO: diritto agli studi, incentivi per lo studio, borse di studio per studenti internazionali, prestito fiduciario UniCredit ad Honorem

This option includes all the mentioned benefits related to ER.GO: incentives for studies, student scholarships, and the UniCredit honorary loan, which are directly referenced in the context provided.",True
Quale tra queste opzioni NON è un'opportunità per i laureati in matematica dell'Università di Bologna?,D. Prepararsi al mondo del lavoro,"C. Agevolazioni per cinema, musei e teatri",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,D. AlmaEsami,B. Cedolini web,False
Quali sono i codici dei piani didattici disponibili per il corso di laurea in Matematica nell'anno accademico 2024/2025?,C. 6061 e 8010,C. 6061 e 8010,True
"Secondo i dati forniti, quale percentuale di laureati del corso di Matematica lavora attualmente?",B. 6%,D. 93%,False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,A. Servizi bibliotecari,False
Quale dei seguenti servizi NON è elencato come disponibile per gli studenti dell'Università di Bologna?,B. UniboImmagine,B. UniboImmagine,True
Chi è responsabile della proposta e del sostegno delle istanze degli studenti del Corso?,D. I rappresentanti degli studenti eletti periodicamente,"C. Il Consiglio di Corso, composto da professori e studenti",False
"Oltre a Instagram, su quale altra piattaforma social l'Università di Bologna è presente?",C. TikTok,C. TikTok,True
Quale tra i seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,B. AlmaEsami,B. AlmaEsami,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B.  Concilium,A. UniboImmagine,False
Qual è il principale compito della Commissione di Accertamento della Qualità del Corso di studio?,D. Supportare il Coordinatore nel presidio delle procedure di accertamento di qualità e nella diffusione della cultura della qualità.,D. Support the Coordinator in overseeing the quality assurance procedures and in promoting a culture of quality.,True
Quale tra le seguenti NON è una responsabilità della Commissione di gestione AQ del Corso di studio?,"A. Formulare pareri sull'istituzione, attivazione, modifica e soppressione dell'offerta formativa.",C. Definire la dotazione finanziaria per il Corso di studio in base alle esigenze espresse dalla Commissione Paritetica Docenti-Studenti.,False
Quante app sono disponibili per gli studenti dell'Università di Bologna?,C. Quattro,C. Quattro,True
Quale docente ha pubblicato l'ultimo avviso il 2022-09-22?,D. Elisa Ercolessi,D. Elisa Ercolessi,True
Quale docente è stato nominato professore ordinario nel 2021?,B. Antonella Grassi,B. Antonella Grassi,True
In quale anno è stato pubblicato l'ultimo avviso?,C. 2010,C. 2010,True
Quali sono gli ambiti di specializzazione offerti al terzo anno del corso di laurea per integrare la formazione in relazione agli interessi degli studenti?,"D. statistica, intelligenza artificiale, ricerca operativa, crittografia, logica","D. statistica, intelligenza artificiale, ricerca operativa, crittografia, logica",True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,D. AlmaEsami,True
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. U-Web Reporting - Reportistica Contabile Progetti,C.  La mia e-mail Studenti,False
Quali sono le piattaforme social su cui è possibile seguire l'Università di Bologna?,"A. Instagram, TikTok, YouTube, Telegram, LinkedIn, Facebook, Twitter e Spreaker","A. Instagram, TikTok, YouTube, Telegram, LinkedIn, Facebook, Twitter and Spreaker",True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,B. AlmaRegistri,False
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,D. UniboImmagine,D. UniboImmagine,True
Quale tipo di corso NON richiede una corrispondenza specifica con un insegnamento italiano per il riconoscimento dei crediti?,C. Corsi Liberi,C. Corsi Liberi,True
"Per i Corsi Opzionali di ambito matematico, quanti crediti possono essere riconosciuti per un esame superato presso una sede esterna?",A. Un numero di crediti corrispondente a quello dell'insegnamento di ambito matematico presso la sede esterna.,D. Un numero massimo di 12 crediti.,False
Entro quale data deve essere comunicata la scelta del tirocinio per un progetto di Dipartimento?,C. 15 ottobre o 15 marzo,C. 15 ottobre o 15 marzo,True
Quando è necessario consegnare la documentazione relativa al tirocinio per l'approvazione da parte della commissione?,"A. Prima di ogni appello di laurea, circa un mese prima della data di laurea.",B. Entro il 15 Ottobre o entro il 15 Marzo di ogni anno accademico.,False
"Secondo il corso di laurea in Matematica, quali sono le principali attività che contribuiscono allo sviluppo dell'autonomia di giudizio negli studenti?",A. Le attività di esercitazione e di laboratorio,A. Le attività di esercitazione e di laboratorio,True
Quale delle seguenti affermazioni descrive meglio il modo in cui il corso di laurea in Matematica aiuta gli studenti a sviluppare le loro capacità comunicative?,"B. Gli studenti sviluppano le loro capacità comunicative attraverso un approccio didattico interattivo che include esercitazioni, lavoro di gruppo e presentazioni.","B. Gli studenti sviluppano le loro capacità comunicative attraverso un approccio didattico interattivo che include esercitazioni, lavoro di gruppo e presentazioni.",True
Quanti crediti formativi (CFU) devono essere scelti obbligatoriamente tra i corsi proposti nel piano didattico?,C. 12,C. 12,True
Quale delle seguenti affermazioni descrive più accuratamente l'obiettivo del corso di studi in matematica riguardo alla formazione professionale degli studenti?,"B. Fornire una solida base matematica e competenze applicabili in settori ad alto contenuto tecnologico, come l'industria, il mondo finanziario e i servizi.","B. Fornire una solida base matematica e competenze applicabili in settori ad alto contenuto tecnologico, come l'industria, il mondo finanziario e i servizi.",True
Chi è responsabile della verifica della formazione in materia di sicurezza per gli studenti in tirocinio presso Soggetti esterni?,C. Le Aziende/Enti ospitanti,C. Le Aziende/Enti ospitanti,True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti dell'Università di Bologna?,B. AlmaEsami,B. AlmaEsami,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. UniboImmagine,B. IRIS - Archivio produzione scientifica,False
Dove si trovano le informazioni sull'idoneità di lingua inglese per il primo anno del corso di laurea in Matematica?,D. Nella pagina del Centro Linguistico di Ateneo (Cilta),D. Nella pagina del Centro Linguistico di Ateneo (Cilta),True
"Per ottenere il riconoscimento di un titolo equipollente in Lingua e Letteratura Italiana, a quale pagina web bisogna fare riferimento?",D. http://www.cilta.unibo.it/CILTA/Idoneitalinguistica/Certificazioniequipollenti.htm,D. http://www.cilta.unibo.it/CILTA/Idoneitalinguistica/Certificazioniequipollenti.htm,True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,D. AlmaEsami,D. AlmaEsami,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. Concilium,A. Concilium,True
Per quali insegnamenti è necessario contattare il docente via email per fissare un appuntamento per gli esami?,"C. ANALISI FUNZIONALE 1, INTRODUZIONE AL CALCOLO SCIENTIFICO/MATEMATICA COMPUTAZIONALE e TOPOLOGIA ALGEBRICA 1","C. ANALISI FUNZIONALE 1, INTRODUZIONE AL CALCOLO SCIENTIFICO/MATEMATICA COMPUTAZIONALE e TOPOLOGIA ALGEBRICA 1",True
Quando è possibile iscriversi all'appello orale di  '02023 CALCOLO NUMERICO SIMONCINI VALERIA'?,B. Dal 5 settembre 2024 al 28 settembre 2024,C. Dal 08 ottobre 2024 al 14 novembre 2024,False
In quale aula si terrà l'esame di 'GEOMETRIA 2' con il professore Mongardi Giovanni?,C. Aula Cremona,C. Aula Cremona,True
Qual è l'importo dell'indennità da pagare se si presenta la domanda di laurea oltre il termine ordinario ma entro la scadenza tardiva con mora?,"C. 100,00 €","C. 100,00 €",True
In quale periodo si svolgono le sessioni d'esame autunnale per l'anno accademico 2023/2024?,D. Fino al 13 settembre 2024,D. Fino al 13 settembre 2024,True
Quale dei seguenti servizi online è specificamente dedicato alla gestione degli esami per gli studenti dell'Università di Bologna?,B. AlmaEsami,B. AlmaEsami,True
In quale anno accademico è disponibile il piano didattico per il corso di laurea in Matematica con codice 6061?,C. 2024/2025,C. 2024/2025,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. Incarichi extraistituzionali,B. Incarichi extraistituzionali,True
In quale anno accademico sono disponibili i piani didattici per i corsi di laurea in matematica?,D. 2024/2025,D. 2024/2025,True
Quale dei seguenti codici identifica un piano didattico per studenti immatricolati nell'anno accademico 2024/2025?,B. 6061,B. 6061,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,B. AlmaEsami,D. Cedolini web,False
Quali piani didattici sono disponibili per studenti immatricolati nel corso di laurea in Matematica nell'anno accademico 2024/2025?,D. Codice 6061 e Codice 8010,D. Codice 6061 e Codice 8010,True
Quale insegnamento del primo anno di corso ha un periodo di svolgimento che comprende sia il periodo autunnale che quello primaverile?,C. GEOMETRIA E ALGEBRA LINEARE 1,C. GEOMETRIA E ALGEBRA LINEARE 1,True
"In secondo anno di corso, quale insegnamento ha un arco temporale di lezioni che si estende dal 17 febbraio 2025 al 30 maggio 2025?",C. ANALISI MATEMATICA 2A,C. ANALISI MATEMATICA 2A,True
Quale dei seguenti corsi fa parte del percorso Modellistico Applicativo e si concentra sull'approfondimento in probabilità?,C. PROBABILITA' 2,C. ISTITUZIONI DI FISICA MATEMATICA E PROBABILITA',True
Quale tra i seguenti insegnamenti è obbligatorio per il percorso teorico?,D. ISTITUZIONI DI ALGEBRA E GEOMETRIA,A. ELEMENTI DI CALCOLO DELLE VARIAZIONI,False
Quale corso universitario richiede 2 CFU e appartiene al settore scientifico disciplinare MAT/05?,A. COMPLEMENTI DI ANALISI MATEMATICA,D. ELEMENTI DI ANALISI FUNZIONALE,False
Quale insegnamento del primo anno di corso ha un periodo di lezione che si estende dall'16/09/2024 al 30/05/2025?,A. ALGEBRA 1 - non attivo per l'anno 2024/2025,B. GEOMETRIA 1A - non attivo per l'anno 2024/2025,False
Quale tra i seguenti insegnamenti del terzo anno di corso ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,B. FISICA MATEMATICA 3,D. CALCOLO NUMERICO,False
