domanda,risposta_gold,risposta,se_corretta
Qual è l'obiettivo principale di questo corso di tirocinio?,A. Dare la possibilità agli studenti di svolgere attività e progetti di tirocinio curriculare in scuole e enti/strutture pubbliche.,A. Dare la possibilità agli studenti di svolgere attività e progetti di tirocinio curriculare in scuole e enti/strutture pubbliche.,True
Qual è l'obiettivo della pagina di accesso al portale per la stipula della convenzione?,B. Svolgere l’attività di tirocinio nella propria scuola.,"D. Accessare il proprio account una volta completato l'accreditamento.

This is based on the context provided, which states that after completing the accreditation process, one will be contacted by the tirocini secretariat for additional information and then access their own account.",False
Qual è l'obiettivo principale del Corso?,A. La progettazione dei contenuti formativi e la pianificazione delle risorse.,D. Il monitoraggio dell'efficacia del percorso formativo e la programmazione di interventi di miglioramento della didattica e dei servizi.,False
"Qual è il programma di formazione ""Start-up creation lab""?",C. Un percorso di formazione gratuito per l’imprenditorialità dedicato a giovani talenti.,C. Un percorso di formazione gratuito per l’imprenditorialità dedicato a giovani talenti.,True
Qual è il messaggio principale del testo?,D. Il testo descrivere la possibilità di conciliare studio e lavoro.,D. Il testo descrivere la possibilità di conciliare studio e lavoro.,True
Qual è l'obiettivo principale degli atenei nell'improvemento dell'università?,B. Migliorare la qualità dei servizi.,B. Migliorare la qualità dei servizi.,True
Qual è il tema del primo Hackathon europeo promosso da EUDIS?,D. L’innovazione digitale per la difesa,D. L’innovazione digitale per la difesa,True
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per la Festa della Liberazione?,B. Giovedì 25 aprile e venerdì 26 aprile,B. Giovedì 25 aprile e venerdì 26 aprile,True
Qual è il tema del video contest dell’Alma Mater Fest 2024?,B. L’intelligenza artificiale,B. L’intelligenza artificiale,True
Vuoi iscriverti all’università ma lavori oppure sei un atleta: le agevolazioni per far bene tutto sono...,C. Le agevolazioni per far bene tutto sono disponibili per gli studenti che si iscrivano all’università ma lavori o per gli atleti.,C. Le agevolazioni per far bene tutto sono disponibili per gli studenti che si iscrivano all’università ma lavori o per gli atleti.,True
Qual è l'obiettivo dell'incontro outgoing Erasmus studio 2024-2025 in inglese?,C. Fornire informazioni sull'incontro.,C. Forbire informations sull'incontro.,True
Qual è l'obiettivo del programma annuale di formazione [“Seeds for the Future”]?,C. Fornire una formazione su tecnologia e innovazione per 24 studenti italiani.,C. Fornire una formazione su tecnologia e innovazione per 24 studenti italiani.,True
Qual è l'obiettivo del primo Hackathon europeo sull’innovazione digitale per la difesa?,B. Involgere giovani e imprese nel rafforzare l’innovazione nel settore della difesa nell’Unione Europea.,B. Involgere giovani e imprese nel rafforzare l’innovazione nel settore della difesa nell’Unione Europea.,True
Qual è l'obiettivo principale di un hackathon?,A. Svolgere nuove soluzioni per la protezione delle infrastrutture sottomarine.,D. Giocare in un ambiente internazionale.,False
Qual è l'obiettivo principale dei corsi di lingue straniere con quota di iscrizione?,C. Per aumentare la conoscenza del linguaggio inglese.,C. Per aumentare la conoscenza del linguaggio inglese.,True
Qual è il valore del premio per la tesi per attività di volontariato?,C. 1.200 €,C. 1.200 €,True
Qual è la scadenza della borsa di studio per la preparazione o approfondimento della tesi finale all'estero?,D. Ore 13 del 13 marzo 2024.,D. Ore 13 del 13 marzo 2024.,True
Qual è il nome del corso di laurea in Ingegneria e scienze informatiche?,C. Laurea in https://corsi.unibo.it/laurea/IngegneriaScienzeInformatiche,C. Laurea in https://corsi.unibo.it/laurea/IngegneriaScienzeInformatiche,True
Qual è l'obiettivo della biblioteca della facoltà di Ingegneria e scienze informatiche?,D. Organizzare incontri formativi.,D. Organizzare incontri formativi.,True
"Qual è l'obiettivo dell'evento ""Obiettivo Tesi senza stress""?",B. Insegnare tecniche di scrittura e organizzare efficacemente la tesi.,B. Enseñar la historia de la tesis.,True
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per le festività Pasquali?,C. Il 29 marzo e il 01 aprile,C. Il 29 marzo e il 01 aprile,True
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,B. Forneire informazioni sull'ammissione alla università.,"B. Forneire informazioni sull'ammissione alla università.

This is based on the context provided, which mentions that the Corso partecipa agli eventi di orientamento promossi dall'Ateneo, and organizes activities to present the characteristics of the study path and help students who want to start their studies with all the necessary information. This aligns with the objective of providing information on university admission.",True
Qual è il corso di laurea in Ingegneria e scienze informatiche sull'Università di Bologna?,A. Laurea in Ingegneria e scienze informatiche,A. Laurea in Ingegneria e scienze informatiche,True
Qual è l'obiettivo principale del evento Career Talks - Trova la tua strada?,A. Allargare le tue prospettive di carriera.,A. Allargare le tue prospettive di carriera.,True
Qual è l'obiettivo principale del corso di Ingegneria Scienze Informatiche?,C. Fornire una formazione universitaria di livello internazionale,B. Fornire una formazione professionale in campo informatico,False
Qual è la scadenza del bando di ammissione ai corsi del Collegio Superiore di Ingegneria e Scienze Informatiche?,C. 14 giugno,C. 14 giugno,True
Qual è il messaggio principale del testo?,D. Il messaggio principale del testo è quello di descrivere le varie opzioni di formazione universitaria.,B. Il messaggio principale del testo è quello di descrivere la qualità dei servizi dell'università di Bologna.,False
Qual è l'obiettivo principale del corso di lingue straniere con quota di iscrizione?,C. Per aiutare gli studenti a superare l'idoneità linguistica.,A. Per aiutare gli studenti a ottenere una laurea.,False
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,D. Presentare le persone e i servizi a supporto,D. Presentare le persone e loservicios a suporto,True
Qual è la scadenza della Call for StartUp?,B. 8 febbraio 2024,B. 8 febbraio 2024,True
Qual è l'obiettivo principale del corso di laurea in Ingegneria e scienze informatiche?,C. Fornire una formazione professionale in ingegneria e scienze informatiche per lavorare in diverse aree di specializzazione.,C. Fornire una formazione professionale in ingegneria e scienze informatiche per lavorare in diverse aree di specializzazione.,True
Qual è il tema del video contest dell’Alma Mater Fest 2024?,C. L’intelligenza artificiale,C. L’intelligenza artificiale,True
Qual è l'obiettivo della conferenza organizzata dall'università di Bologna sull'impatto dell'AI sulle persone?,A. Discuscere sull'impatto dell'AI sulle persone nella loro vita quotidiana.,A. Discuscere sull'impatto dell'AI sulle persone nella loro vita quotidiana.,True
Qual è la chiusura estiva del Campus di Cesena?,B. Dal 10 al 18 agosto 2024.,B. Dal 10 al 18 agosto 2024.,True
