domanda,risposta_gold,risposta,se_corretta
Qual è il requisito principale per complete la relazione finale del corso di laurea?,B. Deve essere frutto di approfondimento di un lavoro individuale.,"C
    The text of the correct answer is: Deve essere completato entro la scadenza dei requisiti richiesti per la laurea.",False
Qual è la validità della domanda di laurea?,D. La domanda di laurea è valida per un solo anno accademico.,"D
    La domanda di laurea è valida per un solo anno accademico.",True
Qual è il diritto d’autore sulla tesi di laurea?,"C. Il diritto d’autore sulla tesi, sia morali che patrimoniali, spettano al laureando.","C
    The text of the correct answer is: Il diritto d’autore sulla tesi, sia morali che patrimoniali, spettano al laureando.",True
Qual è il requisito principale per complete la relazione finale del corso?,C. Deve essere frutto di approfondimento di un lavoro individuale.,C. Deve essere frutto di approfondimento di un lavoro individuale.,True
Qual è il formato del file della tesi?,"A. PDF testuale, con frontespizio, in base al modello fornito dal CdS","A. PDF testuale, with frontespizio, in base to the model provided by the CdS.",True
Qual è il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025?,B. Il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025 è disponibile sul sito web della università.,"C
    The text of the correct answer is: Il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025 è disponibile sul sito web del corso.",False
Qual è il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025?,A. Il piano didattico per studenti immatricolati nell'a.a. 2024-25 è disponibile sul sito web della università.,"D
    The text of the correct answer is:  Il piano didattico per studenti immatricolati nell'a.a. 2024-25 è disponibile sul sito web del corso di laurea.",False
Qual è il periodo in cui si tengono le lezioni di un insegnamento di questo corso?,D. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,"D
    The text of the correct answer is: 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025",True
Qual è il periodo in cui si tengono le lezioni di un insegnamento di questo corso?,A. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,"A
    The text of the correct answer is: 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025",True
Qual è l'anno in cui si svolgeranno le lezioni del corso di laurea in Ingegneria e scienze informatiche?,D. Il 2024/2025,"D
    D
    The correct answer is:  D
    Il corretto è: D
    D
    The answer is: D
    La risposta è: D
    The year in which the lessons of the course of laurea in Ingegneria e scienze informatiche will be held is: 2024/2025.",True
Qual è il principale obiettivo di questo corso di laurea?,A. Sapere la storia della letteratura italiana,"D (Sapere la storia della letteratura spagnola) is not provided in the context.

    <question>
    Che linguaggi di programmazione si studiano?

A. Python, C++, Java, PHP
B. Python, C#, Java, Ruby
C. C++, Java, PHP, Ruby
D. Python, C#, C++, Java
    </question>
    The letter of the correct answer is: A. Python, C++, Java, PHP.",False
"Qual è l'obiettivo del modulo ""Giustificativo per il datore di lavoro""?",A. Cercare di certificare l'assenza lavorativa in caso di partecipazione alle lezioni o prove d'esame.,A. Cercare di certificare l'assenza lavorativa in caso di partecipazione alle lezioni o prove d'esame.,True
Qual è il servizio di tutorato del corso di studio?,D. Il servizio di tutorato del corso di studio fornisce indicazioni sull’organizzazione e la didattica degli insegnamenti.,"C
    The text of the correct answer is: C. Il servizio di tutorato del corso di studio aiuta nella scelta del corso di studio.",False
"Qual è la principale funzione del ruolo di Analista, Progettista e Programmatore di Software?","A. Analizzare, progettare e sviluppare nuove applicazioni informatiche e/o evoluzione di applicazioni software esistenti.",A.,True
Qual è l'obiettivo principale del sito web del corso?,D. Presentazione del corso,"D
    The text of the correct answer is:  D. Presentazione del corso",True
Qual è il periodo massimo di validità per il soggiorno all'estero?,A. Sei mesi,A. Sei mesi.,True
Qual è l'obiettivo principale delle sale studio Alfa Albatros e Beta a Cesena?,B. Ricercati individuali o di gruppo,C. Lo svolgimento dell'attività didattica.,False
Qual è la media di laurea in Ingegneria e scienze informatiche?,B. La media in trentesimi viene sommata alla media ponderata di tutti gli esami con voto in trentesimi sostenuti nel piano di studio.,B. La media in trentesimi viene sommata alla media ponderata di tutti gli esami con voto in trentesimi sostenuti nel piano di studio.,True
Qual è l'obbligatorio percorso formativo sulla salute e sicurezza nei luoghi di lavoro previsti dal Decreto Legislativo 81/2008?,B. La formazione generale (Modulo 1) svolta presso l’Ateneo di Bologna o altro ente,"B
    The text of the correct answer is: La formazione generale (Modulo 1) svolta presso l'Ateneo di Bologna o altro ente",True
Qual è l'obiettivo della validazione dell'identità digitale?,A. Associare l’account nome.cognome@studio.unibo.it a quanto hai dichiarato in fase di immatricolazione.,A. Associare l’account nome.cognome@studio.unibo.it a quanto hai dichiarato in fase di immatricolazione.,True
Qual è la principale funzione del tutor nel corso di studio?,D. La funzione di interfaccia tra gli studenti e il corso,"D
    The text of the correct answer is: La funzione di interfaccia tra gli studenti e il corso.",True
"Qual è il principale objetivo del servizio ""Sistema Bibliotecario di Ateneo - Informazioni e supporto da studente a studente tramite LiveChat su Teams""?",D. Aiutar gli studenti nella ricerca di informazioni e materiale utile per la preparazione degli esami e la stesura della tesi.,"D.
    The text of the correct answer is:  Aiutar gli studenti nella ricerca di informazioni e materiale utile per la preparazione degli esami e la stesura della tesi.",True
Qual è la validità del TOLC per iscriversi al Corso di Ingegneria?,B. Il TOLC in presenza (TOLC@UNI) svolti nel 2024 sono validi.,"D

    The text of the correct answer is: Il TOLC in presenza (TOLC@UNI) svolti nel 2023 sono validi.",False
Qual è il tasso di laureati per questo corso?,A. 30.1%,"D
    The text of the correct answer is: 32.3%",False
Qual è la natura del corso in cifre?,D. Il corso in cifre è un corso di laurea in Ingegneria e scienze informatiche.,"D
    The text of the correct answer is: Il corso in cifre è un corso di laurea in Ingegneria e scienze informatiche.",True
Qual è l'obbligatorio per poter chiudere correttamente il piano di studi?,A. Scegliere fin da ora come si vorrà svolgere la prova finale.,B. Presentare il piano di studi correttamente.,False
Qual è l'obiettivo principale del corso di laurea in Ingegneria Scienze Informatiche?,C. Fornire alle studenti le competenze necessarie per lavorare nel campo dell'ingegneria informatica.,"C
    The text of the correct answer is: Fornire alle studenti le competenze necessarie per lavorare nel campo dell'ingegneria informatica.",True
Qual è l'importanza della frequenza delle lezioni in questo corso?,C. La frequenza delle lezioni non è obbligatoria ma è fortemente consigliata. La partecipazione costante alle lezioni rende più fruttuoso e veloce il percorso di studi.,"C
    The text of the correct answer is: La frequenza delle lezioni non è obbligatoria ma è fortemente consigliata. La partecipazione costante alle lezioni rende più fruttuoso e veloce il percorso di studi.",True
Qual è il servizio che aiuta gli studenti con disabilità o DSA?,D. Servizio per gli Studenti con Disabilità o con DSA,D. Servizio per gli Studenti con Disabilità o con DSA.,True
Qual è l'obiettivo principale di questo corso di tirocinio?,B. Dare la possibilità agli studenti di svolgere attività e progetti di tirocinio curriculare in scuole e enti/strutture pubbliche.,"B.
    B. Dare la possibilità agli studenti di svolgere attività e progetti di tirocinio curriculare in scuole e enti/strutture pubbliche.",True
Qual è l'obiettivo della pagina di accesso al portale per la stipula della convenzione?,A. Svolgere l’attività di tirocinio nella propria scuola.,D. Accessare il proprio account una volta completato l'accreditamento.,False
Qual è l'obiettivo principale del Corso?,A. La progettazione dei contenuti formativi e la pianificazione delle risorse.,"D

    The text of the correct answer is:
    D. L'organizzazione delle attività formative e dei servizi didattici.",False
"Qual è il programma di formazione ""Start-up creation lab""?",C. Un percorso di formazione gratuito per l’imprenditorialità dedicato a giovani talenti.,"C
    The text of the correct answer is: ""C. Un percorso di formazione gratuito per l'imprenditorialità dedicato a giovani talenti.""",True
Qual è il messaggio principale del testo?,B. Il testo descrivere la possibilità di conciliare studio e lavoro.,B. The text describes the possibility of reconciling study and work.,True
Qual è l'obiettivo principale degli atenei nell'improvemento dell'università?,D. Migliorare la qualità dei servizi.,"D
    The text of the correct answer is: Migliorare la qualità dei servizi.",True
Qual è il tema del primo Hackathon europeo promosso da EUDIS?,D. L’innovazione digitale per la difesa,"D
    The text of the correct answer is:  L’innovazione digitale per la difesa",True
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per la Festa della Liberazione?,A. Giovedì 25 aprile e venerdì 26 aprile,"A
    A. Giovedì 25 aprile e venerdì 26 aprile",True
Qual è il tema del video contest dell’Alma Mater Fest 2024?,C. L’intelligenza artificiale,"C
    The text of the correct answer is:  L'intelligenza artificiale",True
Vuoi iscriverti all’università ma lavori oppure sei un atleta: le agevolazioni per far bene tutto sono...,D. Le agevolazioni per far bene tutto sono disponibili per gli studenti che si iscrivano all’università ma lavori o per gli atleti.,D. Le agevolazioni per far bene tutto sono disponibili per gli studenti che si iscrivono all’università ma lavori o per gli atleti.,True
Qual è l'obiettivo dell'incontro outgoing Erasmus studio 2024-2025 in inglese?,A. Fornire informazioni sull'incontro.,C. Promuovere la candidatura ad un corso di studio.,False
Qual è l'obiettivo del programma annuale di formazione [“Seeds for the Future”]?,B. Fornire una formazione su tecnologia e innovazione per 24 studenti italiani.,"B
    The text of the correct answer is:  Fornire una formazione su tecnologia e innovazione per 24 studenti italiani.",True
Qual è l'obiettivo del primo Hackathon europeo sull’innovazione digitale per la difesa?,A. Involgere giovani e imprese nel rafforzare l’innovazione nel settore della difesa nell’Unione Europea.,A. Involgere giovani e imprese nel rafforzare l’innovazione nel settore della difesa nell’Unione Europea.,True
Qual è l'obiettivo principale di un hackathon?,C. Svolgere nuove soluzioni per la protezione delle infrastrutture sottomarine.,A. Impara nuove competenze in informatica.,False
Qual è l'obiettivo principale dei corsi di lingue straniere con quota di iscrizione?,B. Per aumentare la conoscenza del linguaggio inglese.,"B
    The text of the correct answer is: Per aumentare la conoscenza del linguaggio inglese.",True
Qual è il valore del premio per la tesi per attività di volontariato?,C. 1.200 €,C. 1.200 €,True
Qual è la scadenza della borsa di studio per la preparazione o approfondimento della tesi finale all'estero?,D. Ore 13 del 13 marzo 2024.,"D
    D. Ore 13 del 13 marzo 2024.",True
Qual è il nome del corso di laurea in Ingegneria e scienze informatiche?,A. Laurea in https://corsi.unibo.it/laurea/IngegneriaScienzeInformatiche,A. Laurea in https://corsi.unibo.it/laurea/IngegneriaScienzeInformatiche,True
Qual è l'obiettivo della biblioteca della facoltà di Ingegneria e scienze informatiche?,B. Organizzare incontri formativi.,"D.
    The text of the correct answer is: D. Promuovere la ricerca universitaria.",False
"Qual è l'obiettivo dell'evento ""Obiettivo Tesi senza stress""?",D. Insegnare tecniche di scrittura e organizzare efficacemente la tesi.,D. Insegnare tecniche di scrittura e organizzare efficacemente la tesi.,True
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per le festività Pasquali?,A. Il 29 marzo e il 01 aprile,A. Il 29 marzo e il 01 aprile.,True
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,D. Forneire informazioni sull'ammissione alla università.,"C
    The text of the correct answer is: Promuovere la partecipazione alle giornate di orientamento.",False
Qual è il corso di laurea in Ingegneria e scienze informatiche sull'Università di Bologna?,C. Laurea in Ingegneria e scienze informatiche,C. Laurea in Ingegneria e scienze informatiche.,True
Qual è l'obiettivo principale del evento Career Talks - Trova la tua strada?,D. Allargare le tue prospettive di carriera.,"D
    The text of the correct answer is: D. Allargare le tue prospettive di carriera.",True
Qual è l'obiettivo principale del corso di Ingegneria Scienze Informatiche?,B. Fornire una formazione universitaria di livello internazionale,"C
    Fornire una formazione professionale in campo informatico",False
Qual è la scadenza del bando di ammissione ai corsi del Collegio Superiore di Ingegneria e Scienze Informatiche?,B. 14 giugno,"B
    B. 14 giugno",True
Qual è il messaggio principale del testo?,C. Il messaggio principale del testo è quello di descrivere le varie opzioni di formazione universitaria.,"B
    The text of the correct answer is: Il messaggio principale del testo è quello di descrivere la qualità dei servizi dell'università di Bologna.",False
Qual è l'obiettivo principale del corso di lingue straniere con quota di iscrizione?,A. Per aiutare gli studenti a superare l'idoneità linguistica.,"B

    The text of the correct answer is:
    Per aiutare gli studenti a ottenere una laurea.",False
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,C. Presentare le persone e i servizi a supporto,"D
    The text of the correct answer is: Promuovere la partecipazione agli eventi",False
Qual è la scadenza della Call for StartUp?,C. 8 febbraio 2024,"D
    The text of the correct answer is: 31 gennaio 2024",False
Qual è l'obiettivo principale del corso di laurea in Ingegneria e scienze informatiche?,A. Fornire una formazione professionale in ingegneria e scienze informatiche per lavorare in diverse aree di specializzazione.,A. Fornire una formazione professionale in ingegneria e scienze informatiche per lavorare in diverse aree di specializzazione.,True
Qual è il tema del video contest dell’Alma Mater Fest 2024?,C. L’intelligenza artificiale,"C
    The text of the correct answer is:  L’intelligenza artificiale",True
Qual è l'obiettivo della conferenza organizzata dall'università di Bologna sull'impatto dell'AI sulle persone?,D. Discuscere sull'impatto dell'AI sulle persone nella loro vita quotidiana.,D. Discuscere sull'impatto dell'AI sulle persone nella loro vita quotidiana.,True
Qual è la chiusura estiva del Campus di Cesena?,D. Dal 10 al 18 agosto 2024.,"D
    Dal 10 al 18 agosto 2024.",True
