domanda,risposta_gold,risposta,se_corretta
Qual è la durata del tirocinio curriculare?,D. La durata del tirocinio curriculare è pari a 25 ore per ogni credito formativo attribuito a questo tipo di attività nel piano didattico del Corso.,D,True
Qual è l’obiettivo principale di questo corso di tirocinio?,D. Caricare la domanda di tirocinio su https://tirocini.unibo.it,D,True
Il presente regolamento contiene quali tipi di tirocini curriculari?,"A. tirocinio curriculare, tirocinio in preparazione della prova finale, tirocinio professionalizzante post laurea",A,True
Qual è l'obiettivo principale del tirocinio curriculare?,B. Aquire competenze professionalizzanti attraverso l'esecuzione di attività pratiche.,B,True
Qual è lo scopo della relazione di tirocinio in questo corso?,D. Illustrare il contesto in cui è stato effettuato il tirocinio e elencare le attività svolte.,D,True
Qual è la principale funzione del laureato in questo corso?,D. Conoscere e applicare conoscenze e competenze di comprensione.,D,True
Qual è il titolo di studio rilasciato al termine di un corso di studio in Ingegneria e Scienze Informatiche?,C. Dottore in Ingegneria e Scienze Informatiche,C,True
Qual è il nuovo calcolo della media di laurea per laureandi con carriera pregressa?,B. Il nuovo calcolo della media di laurea per laureandi con carriera pregressa utilizza l'es exclusione dei voti delle attività riconosciute da precedenti carriere già chiuse.,B,True
Qual è l'obiettivo della verifica delle conoscenze nell'iscrizione al corso?,A. Verificare che il candidato non abbia carenze significative in particolari discipline per cui è richiesta un'adeguata preparazione per affrontare con profitto il Corso.,A,True
Qual è l'obiettivo principale del corso di laurea in Informatica?,A. L'apprendimento dei principi dell'ingegneria del software,A,True
Qual è il processo per ottenere la laurea in Ingegneria Scienze Informatiche?,B. Adhere strictamente alle linee guida per la redazione della tesi in Lingua Italiana.,C,False
Qual è il titolo del lavoro di laurea descritto nel testo?,B. Il titolo del lavoro di laurea è descritto nel testo.,A,False
Qual è la durata della prova scritta per la materia di Ingegneria del Software?,C. 40 minuti,C,True
Qual è la durata del secondo periodo di esami del corso?,D. Dal 03/06/2024 all'inizio delle lezioni dell'a. a.\xa02024/25 (settembre 2024),A,False
Qual è l'obiettivo principale del programma 'Muoversi in città: agevolazioni e sostenibilità per la comunità Unibo'?,B. Promuovere la sostenibilità della mobilità universitaria.,B,True
Qual è l'obiettivo principale del corso di Ingegneria Scienze Informatiche?,C. Sapere le basi di programmazione per sviluppare software,C,True
Qual è l'obiettivo del corso di Ingegneria e Scienze Informatiche?,B. Proporre agli studenti lo studio dell’informatica approfondendo aspetti sia di tipo progettuale/ingegneristico che di tipo matematico/scientifico.,B,True
"Qual è la differenza tra “Ingegneria Informatica” (BO), “Informatica” ( BO) e “Ingegneria e Scienze Informatiche”?","D. Il corso di Ingegneria Informatica utilizza un maggior numero di esami quali “Elettronica”, “Controlli Automatici”, “Elettrotecnica”, mentre il corso di Informatica utilizza un maggior numero di esami legato all’Informatica teorica e alla modellazione formale di sistemi.",D,True
Qual è il corso di laurea triennale che si svolge in Cesena nel Dipartimento di Informatica – Scienza e Ingegneria?,C. Ingegneria e Scienze,D,False
Qual è il requisito principale per complete la relazione finale del corso di laurea?,B. Deve essere frutto di approfondimento di un lavoro individuale.,D,False
Qual è la validità della domanda di laurea?,B. La domanda di laurea è valida per un solo anno accademico.,B,True
Qual è il diritto d’autore sulla tesi di laurea?,"B. Il diritto d’autore sulla tesi, sia morali che patrimoniali, spettano al laureando.",B,True
Qual è il requisito principale per complete la relazione finale del corso?,C. Deve essere frutto di approfondimento di un lavoro individuale.,C,True
Qual è il formato del file della tesi?,"A. PDF testuale, con frontespizio, in base al modello fornito dal CdS",A,True
Qual è il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025?,C. Il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025 è disponibile sul sito web della università.,A,False
Qual è il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025?,C. Il piano didattico per studenti immatricolati nell'a.a. 2024-25 è disponibile sul sito web della università.,C,True
Qual è il periodo in cui si tengono le lezioni di un insegnamento di questo corso?,D. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,D,True
Qual è il periodo in cui si tengono le lezioni di un insegnamento di questo corso?,D. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,D,True
Qual è l'anno in cui si svolgeranno le lezioni del corso di laurea in Ingegneria e scienze informatiche?,C. Il 2024/2025,C,True
Qual è il principale obiettivo di questo corso di laurea?,C. Sapere la storia della letteratura italiana,C,True
"Qual è l'obiettivo del modulo ""Giustificativo per il datore di lavoro""?",C. Cercare di certificare l'assenza lavorativa in caso di partecipazione alle lezioni o prove d'esame.,C,True
Qual è il servizio di tutorato del corso di studio?,B. Il servizio di tutorato del corso di studio fornisce indicazioni sull’organizzazione e la didattica degli insegnamenti.,C,False
"Qual è la principale funzione del ruolo di Analista, Progettista e Programmatore di Software?","C. Analizzare, progettare e sviluppare nuove applicazioni informatiche e/o evoluzione di applicazioni software esistenti.",C,True
Qual è l'obiettivo principale del sito web del corso?,B. Presentazione del corso,D,False
Qual è il periodo massimo di validità per il soggiorno all'estero?,B. Sei mesi,B,True
Qual è l'obiettivo principale delle sale studio Alfa Albatros e Beta a Cesena?,D. Ricercati individuali o di gruppo,C,False
Qual è la media di laurea in Ingegneria e scienze informatiche?,A. La media in trentesimi viene sommata alla media ponderata di tutti gli esami con voto in trentesimi sostenuti nel piano di studio.,A,True
Qual è l'obbligatorio percorso formativo sulla salute e sicurezza nei luoghi di lavoro previsti dal Decreto Legislativo 81/2008?,D. La formazione generale (Modulo 1) svolta presso l’Ateneo di Bologna o altro ente,D,True
Qual è l'obiettivo della validazione dell'identità digitale?,D. Associare l’account nome.cognome@studio.unibo.it a quanto hai dichiarato in fase di immatricolazione.,D,True
Qual è la principale funzione del tutor nel corso di studio?,B. La funzione di interfaccia tra gli studenti e il corso,A,False
"Qual è il principale objetivo del servizio ""Sistema Bibliotecario di Ateneo - Informazioni e supporto da studente a studente tramite LiveChat su Teams""?",D. Aiutar gli studenti nella ricerca di informazioni e materiale utile per la preparazione degli esami e la stesura della tesi.,D,True
Qual è la validità del TOLC per iscriversi al Corso di Ingegneria?,D. Il TOLC in presenza (TOLC@UNI) svolti nel 2024 sono validi.,D,True
Qual è il tasso di laureati per questo corso?,A. 30.1%,D,False
Qual è la natura del corso in cifre?,B. Il corso in cifre è un corso di laurea in Ingegneria e scienze informatiche.,B,True
Qual è l'obbligatorio per poter chiudere correttamente il piano di studi?,D. Scegliere fin da ora come si vorrà svolgere la prova finale.,D,True
Qual è l'obiettivo principale del corso di laurea in Ingegneria Scienze Informatiche?,A. Fornire alle studenti le competenze necessarie per lavorare nel campo dell'ingegneria informatica.,A,True
Qual è l'importanza della frequenza delle lezioni in questo corso?,C. La frequenza delle lezioni non è obbligatoria ma è fortemente consigliata. La partecipazione costante alle lezioni rende più fruttuoso e veloce il percorso di studi.,C,True
Qual è il servizio che aiuta gli studenti con disabilità o DSA?,A. Servizio per gli Studenti con Disabilità o con DSA,A,True
Qual è l'obiettivo principale di questo corso di tirocinio?,C. Dare la possibilità agli studenti di svolgere attività e progetti di tirocinio curriculare in scuole e enti/strutture pubbliche.,C,True
Qual è l'obiettivo della pagina di accesso al portale per la stipula della convenzione?,D. Svolgere l’attività di tirocinio nella propria scuola.,C,False
Qual è l'obiettivo principale del Corso?,D. La progettazione dei contenuti formativi e la pianificazione delle risorse.,D,True
"Qual è il programma di formazione ""Start-up creation lab""?",B. Un percorso di formazione gratuito per l’imprenditorialità dedicato a giovani talenti.,B,True
Qual è il messaggio principale del testo?,A. Il testo descrivere la possibilità di conciliare studio e lavoro.,A,True
Qual è l'obiettivo principale degli atenei nell'improvemento dell'università?,D. Migliorare la qualità dei servizi.,D,True
Qual è il tema del primo Hackathon europeo promosso da EUDIS?,D. L’innovazione digitale per la difesa,D,True
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per la Festa della Liberazione?,D. Giovedì 25 aprile e venerdì 26 aprile,D,True
Qual è il tema del video contest dell’Alma Mater Fest 2024?,D. L’intelligenza artificiale,D,True
Vuoi iscriverti all’università ma lavori oppure sei un atleta: le agevolazioni per far bene tutto sono...,A. Le agevolazioni per far bene tutto sono disponibili per gli studenti che si iscrivano all’università ma lavori o per gli atleti.,C,False
Qual è l'obiettivo dell'incontro outgoing Erasmus studio 2024-2025 in inglese?,C. Fornire informazioni sull'incontro.,C,True
Qual è l'obiettivo del programma annuale di formazione [“Seeds for the Future”]?,A. Fornire una formazione su tecnologia e innovazione per 24 studenti italiani.,A,True
Qual è l'obiettivo del primo Hackathon europeo sull’innovazione digitale per la difesa?,C. Involgere giovani e imprese nel rafforzare l’innovazione nel settore della difesa nell’Unione Europea.,C,True
Qual è l'obiettivo principale di un hackathon?,A. Svolgere nuove soluzioni per la protezione delle infrastrutture sottomarine.,C,False
Qual è l'obiettivo principale dei corsi di lingue straniere con quota di iscrizione?,A. Per aumentare la conoscenza del linguaggio inglese.,A,True
Qual è il valore del premio per la tesi per attività di volontariato?,D. 1.200 €,D,True
Qual è la scadenza della borsa di studio per la preparazione o approfondimento della tesi finale all'estero?,C. Ore 13 del 13 marzo 2024.,C,True
Qual è il nome del corso di laurea in Ingegneria e scienze informatiche?,C. Laurea in https://corsi.unibo.it/laurea/IngegneriaScienzeInformatiche,C,True
Qual è l'obiettivo della biblioteca della facoltà di Ingegneria e scienze informatiche?,B. Organizzare incontri formativi.,D,False
"Qual è l'obiettivo dell'evento ""Obiettivo Tesi senza stress""?",A. Insegnare tecniche di scrittura e organizzare efficacemente la tesi.,A,True
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per le festività Pasquali?,D. Il 29 marzo e il 01 aprile,D,True
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,B. Forneire informazioni sull'ammissione alla università.,D,False
Qual è il corso di laurea in Ingegneria e scienze informatiche sull'Università di Bologna?,B. Laurea in Ingegneria e scienze informatiche,B,True
Qual è l'obiettivo principale del evento Career Talks - Trova la tua strada?,C. Allargare le tue prospettive di carriera.,C,True
Qual è l'obiettivo principale del corso di Ingegneria Scienze Informatiche?,B. Fornire una formazione universitaria di livello internazionale,A,False
Qual è la scadenza del bando di ammissione ai corsi del Collegio Superiore di Ingegneria e Scienze Informatiche?,A. 14 giugno,A,True
Qual è il messaggio principale del testo?,D. Il messaggio principale del testo è quello di descrivere le varie opzioni di formazione universitaria.,D,True
Qual è l'obiettivo principale del corso di lingue straniere con quota di iscrizione?,A. Per aiutare gli studenti a superare l'idoneità linguistica.,C,False
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,C. Presentare le persone e i servizi a supporto,C,True
Qual è la scadenza della Call for StartUp?,B. 8 febbraio 2024,A,False
Qual è l'obiettivo principale del corso di laurea in Ingegneria e scienze informatiche?,C. Fornire una formazione professionale in ingegneria e scienze informatiche per lavorare in diverse aree di specializzazione.,C,True
Qual è il tema del video contest dell’Alma Mater Fest 2024?,D. L’intelligenza artificiale,D,True
Qual è l'obiettivo della conferenza organizzata dall'università di Bologna sull'impatto dell'AI sulle persone?,B. Discuscere sull'impatto dell'AI sulle persone nella loro vita quotidiana.,B,True
Qual è la chiusura estiva del Campus di Cesena?,B. Dal 10 al 18 agosto 2024.,B,True
