domanda,risposta_gold,risposta,rouge1,rouge2,rougeL,rougeLsum
Qual è la differenza tra Seduta di laurea e Proclamazione?,La Seduta di Laurea e la cerimonia di proclamazione si svolgono in due momenti distinti. Per la Seduta di laurea non è prevista la partecipazione dei laureandi; consiste nella valutazione dell'elaborato da parte della commissione. Invece la cerimonia di proclamazione è un momento che coinvolge i laureandi su base volontaria. ,Non sono in grado di trovare informazioni sulle differenze tra Seduta di laurea e Proclamazione.,0.25,0.09677419354838708,0.15625,0.15625
La tesi viene discussa?,"No, non è prevista la discussione della tesi di laurea.","Mi dispiace, ma non ho trovato informazioni sul fatto che la tesi venga discussa nel contesto fornito.",0.23076923076923078,0.0,0.23076923076923078,0.23076923076923078
Quali sono i requisiti di laurea?,Per poterti laureare devi soddisfare per tempo i requisiti di ammissione: Aver sostenuto e verbalizzato tutti gli esami previsti dal tuo piano di studi; Essere in regola con il pagamento delle tasse; Aver caricato la tesi in formato pdf su studenti online; Aver compilato il questionario AlmaLaurea su studenti online.,"I requisiti di laurea per accedere al Corso di laurea sono:

*   Possedere una laurea di alcune classi di laurea (o aver maturato un numero minimo di CFU in determinati ambiti).
*   Per SPOSI e SID, la classe di laurea è ""L-36, Scienze politiche e delle relazioni internazionali"".
*   Per SVIC, la classe di laurea è ""L-37, Scienze sociali per la cooperazione, lo sviluppo e la pace"".",0.1929824561403509,0.03571428571428571,0.14035087719298245,0.1929824561403509
Posso scegliere con relatore/relatrice anche un docente che non insegna a SVIC?,"Sì, è possibile avere come relatore/relatrice qualsiasi docente UniBo, purchè abbia almeno un insegnamento attivo nell'a.a. corrente. L'insegnamento deve essere ritenuto compatibile con SVIC.","Mi dispiace, ma non ho trovato informazioni specifiche sul fatto che si possa scegliere un docente che non insegna a SVIC come relatore/relatrice.",0.27450980392156865,0.08163265306122448,0.11764705882352941,0.11764705882352941
Il Corso di Laurea prevede l’obbligo di frequenza? E’ possibile sostenere gli esami non partecipando alle lezioni?,Nessun insegnamento attivato prevede l'obbligo di frequenza. È possibile sostenere tutti gli esami senza frequentare le lezioni. Per eventuali modifiche relative alla natura del programma d’esame fare riferimento al sito appositamente dedicato.,Non è chiaro se il Corso di Laurea preveda l'obbligo di frequenza.,0.17777777777777776,0.13953488372093023,0.17777777777777776,0.17777777777777776
E' possibile seguire le lezioni online?,"Per l'a.a. 2023/24 non è più possibile seguire le lezioni online, così come dare gli esami a distanza. Fanno eccezione casistiche specifiche o decisioni di singoli professori.","Sì, è possibile seguire le lezioni online tramite Microsoft Teams, come indicato nella sezione ""Incontri di orientamento"" del testo.",0.2978723404255319,0.17777777777777778,0.2978723404255319,0.2978723404255319
"Come, dove e quando si possono reperire i libri di testo?",Tutto il materiale utile alla preparazione degli esami è indicato dal docente sulla pagina dedicata all’insegnamento. Non è necessario acquistare alcun libro di testo prima dell’inizio delle lezioni. Tutti i libri di testo sono reperibili presso le biblioteche dei Dipartimenti di Scienze Economiche e di Scienze Statistiche.,Non sono stato in grado di trovare informazioni sulle librerie universitarie.,0.10344827586206895,0.0,0.10344827586206895,0.10344827586206895
Cosa sono gli OFA?,"Per immatricolarti ai Corsi di Laurea e Laurea Magistrale a ciclo unico sono richieste alcune conoscenze di base. La verifica delle conoscenze attraverso il TOLC-E ha l’obiettivo di verificare che tu non abbia carenze significative nelle particolari discipline di cui è richiesta un'adeguata preparazione per affrontare con profitto il corso di studio prescelto. La verifica delle conoscenze è solitamente un test o una prova. Nel caso in cui dalla verifica emergessero lacune in uno o più argomenti ti potrai comunque iscrivere, ma dovrai svolgere alcune attività supplementari, denominate appunto Obblighi Formativi Aggiuntivi (OFA).","Gli OFA (Orientamenti Formativi) sono un'attività obbligatoria per gli studenti universitari, che consiste nella scelta di un percorso di studio personalizzato, che può variare a seconda delle esigenze e delle scelte individuali.",0.23622047244094488,0.016,0.11023622047244096,0.11023622047244096
Come fare per assolvere gli OFA?,L’obbligo formativo nelle competenze logico-matematiche e/o di quelle di lingua italiana si considera assolto quando lo studente abbia superato la relativa prova. Vengono organizzati dei corsi tenuti da Tutor per aiutare nella preparazione della prova. La frequenza non è obbligatoria ma fortemente consigliata.,"Per assolvere gli OFA (Obligatory Final Assessments), segui questi passaggi:

1.  Accedi al portale Unibo e vai alla sezione ""Assolvere gli OFA"".
2.  Seleziona l'insegnamento per cui desideri assolvere l'OFA.
3.  Leggi attentamente il programma completo e la bibliografia d'esame.
4.  Controlla il numero di CFU (Credito Formativo Universitario) e il peso dell'insegnamento nel tuo piano complessivo.
5.  Ogni Credito Formativo Universitario corrisponde a circa 25 ore di carico di lavoro, tra ore di didattica e di studio individuale.
6.  Se hai bisogno di aiuto, non esitare a contattare il personale amministrativo o i tutor dei corsi.",0.16438356164383564,0.013888888888888888,0.09589041095890412,0.12328767123287669
Entro quando è possibile assolvere gli OFA?,Per gli studenti iscritti all’anno accademico 22/23 la scadenza per il conseguimento dell’OFA è posticipata al 31 marzo 2024.,Non sono in grado di trovare informazioni sulle date di assolvimento degli OFA nel contesto fornito.,0.05405405405405405,0.0,0.05405405405405405,0.05405405405405405
Come funziona l’attività di supporto per l’assolvimento degli OFA di matematica?,Sono organizzate attività di tutorato in cui gli studenti avranno la possibilità di sostenere una prova di assolvimento dell’OFA attraverso l’Applicativo AlmaMathematica che sarà organizzata tra fine giugno/inizio luglio e settembre. Durante il periodo di tutorato lo studente ha la possibilità di esercitarsi attraverso l’applicativo AlmaMathematica. E’ fortemente consigliata la frequenza al tutorato.,Non sono in grado di trovare informazioni sull'attività di supporto per l'assolvimento degli OFA di matematica.,0.23999999999999996,0.0273972602739726,0.18666666666666665,0.18666666666666665
Quali sono gli ambiti in cui è possibile avere un supporto per gli studenti con disabilità e con DSA?,"- Adattamento delle lezioni: È possibile registrare le lezioni, chiedere i materiali e le slide in anticipo o cambiare, ove possibile, l'aula di lezione se non è accessibile.
- Tutorato per lo studio: Il servizio è gestito tramite tutor alla pari (studenti di Laurea Magistrale) che supportano nella preparazione degli esami. 
- Materiale didattico in formato alternativo: Contattare: abis.testidigitali@unibo.it
- Sostenere esami: È possibile concordare delle agevolazioni per sostenere gli esami di profitto (sono necessari 15 giorni di preavviso rispetto alla data dell’appello).
- Adattamenti idoneità linguistica: CLA : È possibile concordare delle agevolazioni (es. tempo aggiuntivo del 50%, tutor lettore e/o scrittore) con un preavviso di almeno 15 giorni.","Gli ambiti in cui è possibile avere un supporto per gli studenti con disabilità e con DSA sono:

*   Servizi DSA/Disabilità",0.14400000000000002,0.0,0.09599999999999999,0.128
Quando si compila il piano di studi?,"Ci sono due finestre annue di apertura per la compilazione, indicativamente tra ottobre-novembre e febbraio-marzo.","La risposta alla tua domanda è: ""Non è specificato nel testo fornito"".",0.07407407407407408,0.0,0.07407407407407408,0.07407407407407408
Che cos’è il piano di studi e chi deve presentarlo?,"Il piano di studio è l'insieme di tutti gli esami che devi sostenere per poterti laureare. Alcuni esami sono obbligatori, mentre altri sono a scelta. Va presentato quando il piano didattico prevede un gruppo di scelta, nel caso di SVIC gli studenti del primo anno non lo devono presentare, mentre gli studenti del secondo e terzo anno sì.
Nota bene: La mancata presentazione del piano di studi prevede l’inserimento degli esami a scelta individuati annualmente nel piano di studi statutario. Tali esami possono eventualmente essere sostituiti dallo studente nei tempi indicati dall’amministrazione.","Il piano di studi è una classificazione ministeriale dei Corsi di laurea negli Atenei italiani, adottata sulla base della distribuzione dei CFU (Crediti Formativi Universitari) acquisiti nei vari SSD (Settori Scientifico Disciplinari) e dei profili professionali formati dai Corsi.",0.10606060606060608,0.046153846153846156,0.0909090909090909,0.10606060606060608
"Ho già presentato il piano di studi online ma vorrei apportare delle modifiche, posso farlo?","Sì, il piano di studi può essere modificato più volte nel periodo di apertura. Non è possibile modificarlo se è già scaduto il termine previsto. Gli studenti che si iscrivono fuori corso possono modificare il piano di studi solo se intendono laurearsi a partire dal primo appello estivo. Chi ritiene di potersi laureare entro la sessione di marzo dell'anno successivo non può modificare il piano di studi.","Sì, puoi apportare modifiche al piano di studi online.",0.10666666666666667,0.05479452054794521,0.10666666666666667,0.10666666666666667
Chi deve presentare il piano di studi con modulo cartaceo?,"Chi intende sostenere un esame relativo ad un insegnamento non previsto tra quelli individuati dal Consiglio di Corso di Studio deve presentare una richiesta al Consiglio nei termini previsti dall’amministrazione presentando il piano di studi con modulo cartaceo. Il Consiglio valuterà la coerenza della scelta con il percorso formativo dello studente. Vedi domanda 5 e 6. Inoltre deve presentare il modulo cartaceo chi proviene da Trasferimento, Passaggio, Opzione e chi si immatricola in seguito a Decadenza, o a Rinuncia, o come Laurea successiva alla prima e deve convalidare degli esami sostenuti in a.a. precedenti.",Non sono in grado di trovare informazioni sul modulo cartaceo nel contesto fornito.,0.09174311926605505,0.018691588785046728,0.07339449541284403,0.07339449541284403
Posso inserire nel piano di studi un insegnamento di un altro dipartimento?,"Sì, tra i CFU a scelta libera si può scegliere un insegnamento appartenente ad un qualsiasi Corso di laurea triennale (n.b. non è possibile sceglierlo da un Corso di laurea a ciclo unico). Ma è necessario che sia valutato coerente con il proprio Corso di appartenenza. Vedi domanda 6 per conoscere la procedura.",Non è chiaro se si possa inserire un insegnamento di un altro dipartimento nel piano di studi.,0.2058823529411765,0.0303030303030303,0.1764705882352941,0.1764705882352941
Cosa devo fare per inserire in piano di studi un insegnamento di un altro Corso?,"Se vuoi inserire in piano di studio che non appartiene a SVIC, ma ad un altro dipartimento è necessario seguire una procedura specifica. Innanzitutto è necessario rivolgersi alla Segreteria del Corso dal quale si vuole scegliere l'insegnamento e chiedere il nulla-osta per l'inserimento. Se questo viene concesso è necessario inviare copia dell'email a didatticasociale.svic@unibo.it e seguire la procedura che verrà indicata. Una volta compilati e inviati a didatticasociale.svic@unibo.it i moduli richiesti bisognerà attendere l'approvazione del coordinatore di Corso. Successivamente la Segreteria di SVIC provvederà a caricare il piano di studi online.","Per inserire in piano di studi un insegnamento di un altro Corso, puoi richiedere al Consiglio di Corso.",0.22222222222222224,0.10434782608695652,0.15384615384615385,0.15384615384615385
Non riesco a compilare il piano di studi online: a chi devo rivolgermi?,"Prima di tutto occorre verificare di essere in regola con il pagamento delle tasse universitarie: se non si è in regola con il pagamento non è possibile presentare il piano di studi. Si ricorda che chi proviene da Trasferimento, Passaggio, Opzione e chi si immatricola in seguito a Decadenza, o a Rinuncia, o come Laurea successiva alla prima e deve convalidare degli esami sostenuti in a.a. precedenti, deve presentare il piano di studi con modulo cartaceo. Se non rientri nei casi elencati: contattare la Manager Didattica del corso, via mail didatticasociale.svic@unibo.it o al numero 051/2092823.","Se non riesci a compilare il piano di studi online, puoi rivolgerti al Servizio Bibliotecario dell'Università di Bologna.",0.15384615384615385,0.06956521739130433,0.13675213675213674,0.13675213675213674
"Se ho modificato il mio piano di studi inserendo dei nuovi corsi, qual è la prima sessione utile per poter sostenere gli esami associati?","Prima di poter sostenere un esame bisogna aver acquisito la frequenza del corso associato. Quindi, in generale, la prima sessione utile per sostenere un esame è quella immediatamente successiva all'erogazione del corso associato, dal momento in cui l'esame è stato inserito nel piano di studio.","Mi dispiace, ma non sono in grado di fornire un'informazione precisa sulla prima sessione utile per sostenere gli esami associati ai nuovi corsi inseriti nel piano di studi. Il testo fornito non fornisce informazioni specifiche su questo argomento.",0.2619047619047619,0.14634146341463414,0.23809523809523808,0.23809523809523808
Posso inserire un esame in piano di studi a ottobre e sostenerlo a gennaio anche se le lezioni si svolgono nel secondo semestre?,"No, perché gli esami non possono essere sostenuti prima che si siano svolte le lezioni di quella materia dell’anno accademico in cui l’esame viene inserito in piano di studi.","Sì, puoi scegliere un esame per il piano di studi a ottobre e sostenerlo a gennaio, anche se le lezioni si svolgono nel secondo semestre.",0.25,0.11111111111111112,0.14285714285714285,0.14285714285714285
Ho nel mio piano di studio un esame che adesso risulta essere uno dei moduli di in corso integrato. Posso ancora sostenerlo?,"Se l'esame è stato inserito nel piano di studio quando il corso non era un modulo, ma un corso a sé stante, lo studente ha sempre il diritto a sostenerne l'esame e registrarlo come tale.","Mi dispiace, ma non ho trovato informazioni specifiche nel testo fornito che consentono di rispondere alla tua domanda.",0.14814814814814814,0.0,0.07407407407407407,0.07407407407407407
"Se intendo laurearmi a marzo, posso cambiare il piano di studi in ottobre dell’anno solare precedente?","No, perché per cambiare il piano di studi è necessario iscriversi all’anno accademico in corso e questo è incompatibile con la laurea nella terza sessione dell’anno accademico precedente (ovvero Marzo).","Sì, è possibile cambiare il piano di studi in ottobre dell'anno solare precedente.",0.41860465116279066,0.2439024390243903,0.41860465116279066,0.41860465116279066
Posso inserire un esame in piano di studi a febbraio e sostenere l’esame a maggio anche se le lezioni si sono svolte al primo semestre?,Sì.,"Mi dispiace, ma non trovo informazioni nel contesto che mi consentano di rispondere alla tua domanda.",0.0,0.0,0.0,0.0
Posso cambiare il piano di studi se sono fuori corso?,"Sì, ma solo nel primo anno di fuori corso con le stesse regole degli altri studenti. Negli anni fuori corso successivi il piano di studi non è modificabile.","Mi dispiace, ma non ho trovato informazioni sul fatto di poter cambiare il piano di studi se si è fuori corso.",0.3829787234042553,0.17777777777777778,0.25531914893617025,0.25531914893617025
"Un corso mi interessa, ma è un modulo di un corso integrato. Posso inserire solo questo modulo nel mio piano di studi?","No, non è possibile inserire singoli moduli di un corso integrato nel piano di studi. Fanno eccezione gli studenti Erasmus Incoming.","Non è chiaro se il modulo è un modulo di un corso integrato o un corso a sé stante. Per avere maggiori informazioni, ti consiglio di cliccare il titolo del modulo e di visitare la scheda dell'insegnamento, dove troverai il programma completo e la bibliografia d'esame.",0.18181818181818182,0.09375000000000001,0.18181818181818182,0.18181818181818182
"Svolgerò un periodo di studi all’estero (Erasmus, Overseas…), devo presentare il piano di studi?","Il piano di studi deve essere presentato secondo le modalità e le scadenze previste per il corso di studi, indipendentemente dal periodo di mobilità. In sede di compilazione, è possibile scegliere esami Unibo non corrispondenti a quelli che si intendono sostenere all’estero e che eventualmente non hanno una corrispondenza precisa presso Unibo, purché questi siano esami a scelta libera. Si richiede invece una maggiore corrispondenza nel caso in cui gli esami da sostenere nel periodo all’estero facciano parte del gruppo di esami obbligatori presenti nel rispettivo piano di studi. Qualora l’esame non venga sostenuto nel periodo di studi all’estero si renderà necessario sostenere il suo corrispettivo, inserito nel piano di studi originario, una volta rientrati presso l’Ateneo di Bologna.","Sì, è necessario presentare il piano di studi per un periodo di studi all'estero, come ad esempio Erasmus o Overseas.",0.15384615384615385,0.09929078014184396,0.13986013986013987,0.13986013986013987
