domanda,risposta_gold,risposta,se_corretta
Qual è il nuovo calcolo della media di laurea per laureandi con carriera pregressa?,B. Il nuovo calcolo della media di laurea per laureandi con carriera pregressa utilizza l'es exclusione dei voti delle attività riconosciute da precedenti carriere già chiuse.,B,True
Qual è l'obiettivo della verifica delle conoscenze nell'iscrizione al corso?,A. Verificare che il candidato non abbia carenze significative in particolari discipline per cui è richiesta un'adeguata preparazione per affrontare con profitto il Corso.,A,True
Qual è l'obiettivo principale del corso di laurea in Informatica?,D. L'apprendimento dei principi dell'ingegneria del software,D,True
Qual è il processo per ottenere la laurea in Ingegneria Scienze Informatiche?,D. Adhere strictamente alle linee guida per la redazione della tesi in Lingua Italiana.,D,True
Qual è il titolo del lavoro di laurea descritto nel testo?,A. Il titolo del lavoro di laurea è descritto nel testo.,A,True
Qual è la durata della prova scritta per la materia di Ingegneria del Software?,C. 40 minuti,C,True
Qual è la durata del secondo periodo di esami del corso?,C. Dal 03/06/2024 all'inizio delle lezioni dell'a. a.\xa02024/25 (settembre 2024),A,False
Qual è l'obiettivo principale del programma 'Muoversi in città: agevolazioni e sostenibilità per la comunità Unibo'?,B. Promuovere la sostenibilità della mobilità universitaria.,B,True
Qual è l'obiettivo principale del corso di Ingegneria Scienze Informatiche?,B. Sapere le basi di programmazione per sviluppare software,B,True
Qual è l'obiettivo del corso di Ingegneria e Scienze Informatiche?,D. Proporre agli studenti lo studio dell’informatica approfondendo aspetti sia di tipo progettuale/ingegneristico che di tipo matematico/scientifico.,D,True
"Qual è la differenza tra “Ingegneria Informatica” (BO), “Informatica” ( BO) e “Ingegneria e Scienze Informatiche”?","D. Il corso di Ingegneria Informatica utilizza un maggior numero di esami quali “Elettronica”, “Controlli Automatici”, “Elettrotecnica”, mentre il corso di Informatica utilizza un maggior numero di esami legato all’Informatica teorica e alla modellazione formale di sistemi.",D,True
Qual è il corso di laurea triennale che si svolge in Cesena nel Dipartimento di Informatica – Scienza e Ingegneria?,A. Ingegneria e Scienze,C,False
Qual è il requisito principale per complete la relazione finale del corso di laurea?,C. Deve essere frutto di approfondimento di un lavoro individuale.,C,True
Qual è la validità della domanda di laurea?,A. La domanda di laurea è valida per un solo anno accademico.,A,True
Qual è il diritto d’autore sulla tesi di laurea?,"C. Il diritto d’autore sulla tesi, sia morali che patrimoniali, spettano al laureando.",C,True
Qual è il requisito principale per complete la relazione finale del corso?,A. Deve essere frutto di approfondimento di un lavoro individuale.,A,True
Qual è il formato del file della tesi?,"B. PDF testuale, con frontespizio, in base al modello fornito dal CdS",B,True
Qual è il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025?,A. Il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025 è disponibile sul sito web della università.,A,True
Qual è il piano didattico per gli studenti immatricolati nell'a.a. 2024/2025?,B. Il piano didattico per studenti immatricolati nell'a.a. 2024-25 è disponibile sul sito web della università.,A,False
Qual è il periodo in cui si tengono le lezioni di un insegnamento di questo corso?,C. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,C,True
Qual è il periodo in cui si tengono le lezioni di un insegnamento di questo corso?,C. 18/09/2024 - 18/12/2024 2: 17/02/2025 - 10/06/2025 E: 18/09/2024 - 10/06/2025,C,True
Qual è l'anno in cui si svolgeranno le lezioni del corso di laurea in Ingegneria e scienze informatiche?,C. Il 2024/2025,C,True
Qual è il principale obiettivo di questo corso di laurea?,C. Sapere la storia della letteratura italiana,C,True
"Qual è l'obiettivo del modulo ""Giustificativo per il datore di lavoro""?",A. Cercare di certificare l'assenza lavorativa in caso di partecipazione alle lezioni o prove d'esame.,A,True
Qual è il servizio di tutorato del corso di studio?,C. Il servizio di tutorato del corso di studio fornisce indicazioni sull’organizzazione e la didattica degli insegnamenti.,C,True
"Qual è la principale funzione del ruolo di Analista, Progettista e Programmatore di Software?","A. Analizzare, progettare e sviluppare nuove applicazioni informatiche e/o evoluzione di applicazioni software esistenti.",A,True
Qual è l'obiettivo principale del sito web del corso?,A. Presentazione del corso,C,False
Qual è il periodo massimo di validità per il soggiorno all'estero?,D. Sei mesi,D,True
Qual è l'obiettivo principale delle sale studio Alfa Albatros e Beta a Cesena?,D. Ricercati individuali o di gruppo,A,False
Qual è la media di laurea in Ingegneria e scienze informatiche?,D. La media in trentesimi viene sommata alla media ponderata di tutti gli esami con voto in trentesimi sostenuti nel piano di studio.,D,True
Qual è l'obbligatorio percorso formativo sulla salute e sicurezza nei luoghi di lavoro previsti dal Decreto Legislativo 81/2008?,B. La formazione generale (Modulo 1) svolta presso l’Ateneo di Bologna o altro ente,B,True
Qual è l'obiettivo della validazione dell'identità digitale?,B. Associare l’account nome.cognome@studio.unibo.it a quanto hai dichiarato in fase di immatricolazione.,B,True
Qual è la principale funzione del tutor nel corso di studio?,B. La funzione di interfaccia tra gli studenti e il corso,A,False
"Qual è il principale objetivo del servizio ""Sistema Bibliotecario di Ateneo - Informazioni e supporto da studente a studente tramite LiveChat su Teams""?",D. Aiutar gli studenti nella ricerca di informazioni e materiale utile per la preparazione degli esami e la stesura della tesi.,D,True
Qual è la validità del TOLC per iscriversi al Corso di Ingegneria?,C. Il TOLC in presenza (TOLC@UNI) svolti nel 2024 sono validi.,C,True
Qual è il tasso di laureati per questo corso?,A. 30.1%,C,False
Qual è la natura del corso in cifre?,C. Il corso in cifre è un corso di laurea in Ingegneria e scienze informatiche.,C,True
Qual è l'obbligatorio per poter chiudere correttamente il piano di studi?,C. Scegliere fin da ora come si vorrà svolgere la prova finale.,C,True
Qual è l'obiettivo principale del corso di laurea in Ingegneria Scienze Informatiche?,C. Fornire alle studenti le competenze necessarie per lavorare nel campo dell'ingegneria informatica.,C,True
Qual è l'importanza della frequenza delle lezioni in questo corso?,A. La frequenza delle lezioni non è obbligatoria ma è fortemente consigliata. La partecipazione costante alle lezioni rende più fruttuoso e veloce il percorso di studi.,A,True
Qual è il servizio che aiuta gli studenti con disabilità o DSA?,C. Servizio per gli Studenti con Disabilità o con DSA,C,True
Qual è l'obiettivo principale di questo corso di tirocinio?,D. Dare la possibilità agli studenti di svolgere attività e progetti di tirocinio curriculare in scuole e enti/strutture pubbliche.,D,True
Qual è l'obiettivo della pagina di accesso al portale per la stipula della convenzione?,C. Svolgere l’attività di tirocinio nella propria scuola.,A,False
Qual è l'obiettivo principale del Corso?,D. La progettazione dei contenuti formativi e la pianificazione delle risorse.,D,True
"Qual è il programma di formazione ""Start-up creation lab""?",D. Un percorso di formazione gratuito per l’imprenditorialità dedicato a giovani talenti.,D,True
Qual è il messaggio principale del testo?,B. Il testo descrivere la possibilità di conciliare studio e lavoro.,B,True
Qual è l'obiettivo principale degli atenei nell'improvemento dell'università?,D. Migliorare la qualità dei servizi.,D,True
Qual è il tema del primo Hackathon europeo promosso da EUDIS?,C. L’innovazione digitale per la difesa,C,True
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per la Festa della Liberazione?,A. Giovedì 25 aprile e venerdì 26 aprile,C,False
Qual è il tema del video contest dell’Alma Mater Fest 2024?,B. L’intelligenza artificiale,B,True
Vuoi iscriverti all’università ma lavori oppure sei un atleta: le agevolazioni per far bene tutto sono...,A. Le agevolazioni per far bene tutto sono disponibili per gli studenti che si iscrivano all’università ma lavori o per gli atleti.,D,False
Qual è l'obiettivo dell'incontro outgoing Erasmus studio 2024-2025 in inglese?,C. Fornire informazioni sull'incontro.,C,True
Qual è l'obiettivo del programma annuale di formazione [“Seeds for the Future”]?,D. Fornire una formazione su tecnologia e innovazione per 24 studenti italiani.,D,True
Qual è l'obiettivo del primo Hackathon europeo sull’innovazione digitale per la difesa?,A. Involgere giovani e imprese nel rafforzare l’innovazione nel settore della difesa nell’Unione Europea.,A,True
Qual è l'obiettivo principale di un hackathon?,A. Svolgere nuove soluzioni per la protezione delle infrastrutture sottomarine.,D,False
Qual è l'obiettivo principale dei corsi di lingue straniere con quota di iscrizione?,C. Per aumentare la conoscenza del linguaggio inglese.,C,True
Qual è il valore del premio per la tesi per attività di volontariato?,C. 1.200 €,C,True
Qual è la scadenza della borsa di studio per la preparazione o approfondimento della tesi finale all'estero?,B. Ore 13 del 13 marzo 2024.,B,True
Qual è il nome del corso di laurea in Ingegneria e scienze informatiche?,A. Laurea in https://corsi.unibo.it/laurea/IngegneriaScienzeInformatiche,A,True
Qual è l'obiettivo della biblioteca della facoltà di Ingegneria e scienze informatiche?,A. Organizzare incontri formativi.,C,False
"Qual è l'obiettivo dell'evento ""Obiettivo Tesi senza stress""?",C. Insegnare tecniche di scrittura e organizzare efficacemente la tesi.,C,True
Qual è la data in cui la sede del Campus di Cesena sarà chiusa per le festività Pasquali?,B. Il 29 marzo e il 01 aprile,B,True
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,B. Forneire informazioni sull'ammissione alla università.,D,False
Qual è il corso di laurea in Ingegneria e scienze informatiche sull'Università di Bologna?,D. Laurea in Ingegneria e scienze informatiche,D,True
Qual è l'obiettivo principale del evento Career Talks - Trova la tua strada?,C. Allargare le tue prospettive di carriera.,C,True
Qual è l'obiettivo principale del corso di Ingegneria Scienze Informatiche?,C. Fornire una formazione universitaria di livello internazionale,A,False
Qual è la scadenza del bando di ammissione ai corsi del Collegio Superiore di Ingegneria e Scienze Informatiche?,C. 14 giugno,C,True
Qual è il messaggio principale del testo?,A. Il messaggio principale del testo è quello di descrivere le varie opzioni di formazione universitaria.,C,False
Qual è l'obiettivo principale del corso di lingue straniere con quota di iscrizione?,C. Per aiutare gli studenti a superare l'idoneità linguistica.,D,False
Qual è l'obiettivo principale delle Giornate dell’Orientamento?,B. Presentare le persone e i servizi a supporto,B,True
Qual è la scadenza della Call for StartUp?,B. 8 febbraio 2024,D,False
Qual è l'obiettivo principale del corso di laurea in Ingegneria e scienze informatiche?,B. Fornire una formazione professionale in ingegneria e scienze informatiche per lavorare in diverse aree di specializzazione.,B,True
Qual è il tema del video contest dell’Alma Mater Fest 2024?,B. L’intelligenza artificiale,B,True
Qual è l'obiettivo della conferenza organizzata dall'università di Bologna sull'impatto dell'AI sulle persone?,C. Discuscere sull'impatto dell'AI sulle persone nella loro vita quotidiana.,C,True
Qual è la chiusura estiva del Campus di Cesena?,A. Dal 10 al 18 agosto 2024.,A,True
