domanda,risposta_gold,risposta,se_corretta
"Chi è la Responsabile del procedimento, secondo il testo?",A. dott.ssa Barbara Froio,C. Il Responsabile del procedimento,False
"Secondo il bando, qual è la modalità di pagamento per l'iscrizione al TOLC?","D. Tramite la piattaforma PagoPA, seguendo le indicazioni su Studenti Online.","D. PagoPA, seguendo le indicazioni su Studenti Online.",True
Qual è la data limite per l'invio dell'attestato TOLC non ricevuto automaticamente per la prima selezione?,A. 9 maggio 2024,B. 6 maggio 2024,False
Quando è possibile presentare la candidatura alla selezione per l'immatricolazione?,"D. Dal 2 maggio 2024 al 15 luglio 2024, ore 13.00","D. Dal 2 maggio 2024 al 15 luglio 2024, ore 13.00",True
"Quanti posti sono disponibili per il corso di Astronomia (Codice 8004) per i cittadini italiani, dell'Unione Europea, cittadini non-UE equiparati e cittadini non-UE residenti all'estero che devono concorrere con i cittadini UE?",B. 35,A. 63,False
Quanti posti sono riservati ai cittadini non-UE residenti all'estero per il corso di laurea in Fisica a Bologna?,D. 2,D. 2,True
Entro quale data deve essere conseguito il diploma di scuola secondaria superiore da parte degli studenti che si iscrivono al corso con uno dei titoli elencati in 3.2.a?,C. 30 dicembre 2024,C. 30 dicembre 2024,True
"Secondo il bando, quando viene solitamente pubblicato il bando per l'ammissione ad anni successivi al primo?",C.  tra luglio e settembre 2024,C. tra luglio e settembre 2024,True
"In quale delle seguenti situazioni un cittadino non-UE residente all'estero, titolare di permesso di soggiorno per motivi di studio,  perderà i requisiti per il soggiorno in Italia?",D. Rinunciando formalmente agli studi presso l'Università di Bologna o un'altra università,D. Rinunciando formalmente agli studi presso lsen Italia o un'altra università,True
"Per la prima selezione del TOLC-I, quali date sono valide per la partecipazione?",B. Dal 1° gennaio 2023 al 29 aprile 2024,D. Dal 1° gennaio 2023 al 12 luglio 2024,False
Quali sono gli adattamenti possibili per gli studenti con DSA che scelgono di sostenere il TOLC presso l'Ateneo di Bologna?,D. Tempi aggiuntivi del 30% e ausili necessari come assistenza per la lettura del testo e calcolatrice non scientifica.,D. Tempi aggiuntivi del 30% e ausili necessari come assistenza per la lettura del testo e calcolatrice non scientifica.,True
"Per partecipare alla seconda selezione per l'ammissione ai corsi, qual è il periodo di candidatura?","B. Dal 2 maggio 2024 al 15 luglio 2024, ore 13.00","D. Dal 4 marzo 2024 al 30 aprile 2024, ore 13.00",False
"Secondo le istruzioni fornite, quando è necessario inviare l'attestato TOLC alla Segreteria Studenti?",C. Solo se non è possibile ricevere automaticamente il TOLC associato al tuo nominativo.,C. Solo se non è possibile ricevere automaticamente il TOLC associato al tuo nominativo.,True
"Qual è la data limite per la presentazione di un certificato di conoscenza della lingua italiana per i cittadini non-UE residenti all'estero che devono concorrere con i cittadini UE, per la prima selezione?",A. 22/04/2024,C. 30/04/2024,False
"Per il corso di Scienze Biologiche, quale peso viene attribuito al punteggio ottenuto nella sezione di Matematica del TOLC-I?",B. 0.75,C. 0 civita,False
In quale caso un candidato otterrà un Obblighi Formativi Aggiuntivi (OFA) durante la seconda selezione?,"A. Se il punteggio TOLC-I è inferiore a 19 per Matematica o inferiore a 11 per i corsi di Astronomia, Chimica e Chimica dei Materiali, Chimica Industriale, Fisica, Scienza dei Materiali, Scienze Biologiche e Scienze Naturali.","D. Se il punteggio TOLC-I è inferiore a 18 per Matematica o inferiore a 10 per i corsi di Astronomia, Chimica e Chimica dei Materiali, Chimica Industriale, Fisica, Scienza dei Materiali, Scienze Biologiche e Scienze Naturali.",False
Cosa succede se un candidato è stato classificato come “Vincitore” nella graduatoria del corso di riserva ma anche come “Idoneo” nel corso di maggior interesse durante la seconda selezione?,"C. Può immatricolarsi al corso di riserva e, se lo desidera, dichiarare il suo interesse per un possibile spostamento nel corso di maggior interesse.","C. Può immatricolarsi al corso di riserva e, se lo desidera, dichiarare il suo interesse per un possibile spostamento nel corso di maggior interesse.",True
"Se sei stato classificato come “Idoneo” in entrambi i corsi di studi scelti, cosa puoi fare?",C. Dichiarare il tuo interesse al recupero per entrambi i corsi seguendo le indicazioni della Sezione 4.5.,"A. Richiedere l'accesso alla selezione straordinaria, se prevista, per entrambi i corsi.",False
"In quale periodo è possibile dichiarare l'interesse al recupero per la prima selezione, secondo recupero?",B. Dal 27 maggio 2024 al 30 maggio 2024,C. Dal 25 luglio 2024 al 30 luglio 2024,False
Quando è possibile dichiarare l'interesse allo spostamento al corso di maggior interesse dopo la prima selezione?,A. Dal 27 maggio 2024 al 30 maggio 2024,C. Dal 4 giugno 2024 al 10 giugno 2024,False
"In quale periodo è possibile richiedere lo spostamento per la prima selezione, secondo spostamento?",A. Dal 27 maggio 2024 al 30 maggio 2024,C. Dal 25 luglio 2024 al 30 luglio 2024,False
"Qual è la data limite per l'immatricolazione per i vincitori della prima selezione, se si è ottenuto un posto tramite il recupero?",A. Dal 30 maggio 2024 al 10 giugno 2024,B. Dal 16 maggio 2024 al 23 maggio 2024,False
Qual è la data limite per attivare la carriera universitaria dopo l'immatricolazione?,C. 28 febbraio 2025,B. 30 maggio 2024,False
Entro quale data un studente deve richiedere il riconoscimento di precedenti carriere universitarie concluse?,A. 28 novembre 2024,C. 28 novembre 2023,False
Entro quando è necessario presentare la domanda di passaggio di corso per chi ha ottenuto un posto tramite la prima selezione?,D. tra il 25 luglio 2024 e il 26 agosto 2024,C. tra il 27 maggio 2024 e il 30 maggio 2024,False
In quale periodo è possibile richiedere il passaggio di corso per la seconda selezione?,D. Tra il 25 luglio 2024 e il 30 luglio 2024 (per chi ha ottenuto un posto a seguito di recupero: tra il 1° agosto 2024 e il 26 agosto 2024 – per il primo recupero – o tra il 29 agosto 2024 e il 3 settembre 2024 – per il secondo recupero),D. Tra il 25 luglio 2024 e il 30 luglio 2024 (per chi ha ottenuto un posto a seguito di recupero: tra il 1° agosto 2024 e il 26 agosto 2024 – per il primo recupero – o tra il 29 agosto 2024 e il 3 settembre 2024 – per il secondo recupero),True
"Per ottenere le agevolazioni sulla contribuzione studentesca in funzione dell'ISEE, qual è il periodo di riferimento per i CFU validi?",A.  dal 11/08/2022 al 10/08/2023,C. dal 11/08/2023 al 10/08/2024,False
"Qual è la data limite per l'immatricolazione a seguito del primo recupero per gli studenti classificati ""I doneo"" nella seconda selezione?",C. Dal 1° agosto 2024 al 26 agosto 2024,C. Dal 1° agosto 2024 al 26 agosto 2024,True
"Per ottenere l'esonero totale o la riduzione della contribuzione studentesca, qual è il periodo temporale entro cui i CFU devono essere stati acquisiti?",C. Dal 1° agosto 2023 al 10 agosto 2024,C. Dal 1° agosto 2023 al 10 agosto 2024,True
Qual è la data limite per la presentazione dell'ISEE per poter beneficiare di eventuali agevolazioni universitarie?,"C.  Non è specificata una data limite precisa per la presentazione dell'ISEE, ma si sottolinea l'importanza di presentarlo entro le scadenze previste per evitare di perdere eventuali agevolazioni.","C.  Non è specificata una data limite precisa per la presentazione dell'ISEE, ma si sottolinea l'importanza di presentarlo entro le scadenze previste per evitare di perdere eventuali agevolazioni.",True
Qual è il requisito minimo di CFU richiesto per accedere ai benefici ER.GO?,"B. Il numero minimo di CFU richiesto è determinato dall'anno di prima immatricolazione all'università, indipendentemente dall'anno di corso a cui vieni ammesso.","D. Il numero minimo di CFU richiesto è determinato dall'anno di corso a cui vieni ammesso, indipendentemente dall'anno di prima immatricolazione.",False
In quale delle seguenti date l'International Desk di Bologna sarà chiuso?,A. venerdì 29 marzo 2024,C. venerdì 26 aprile 2024,False
Quali sono i requisiti minimi per l'ammissione al terzo anno del corso di laurea in Astronomia?,B. 70 CFU riconoscibili di cui almeno 12 CFU nei SSD FIS,D. 70 CFU riconoscibili di cui almeno 1 dia nei SSD FIS,False
"Per essere ammessi al secondo anno del Corso di Laurea in Chimica e Chimica dei Materiali, quali CFU sono necessari in totale?",B. 70 CFU,C. 50 CFU,False
Qual è la data limite per la presentazione della domanda di Abbreviazione di Corso per chi si immatricola in seguito ad una carriera chiusa?,A. 28 Novembre 2024,D. 10 Ottobre 2024,False
"Per poter ottenere l'esenzione dal pagamento della contribuzione, gli studenti con certificazione di invalidità civile pari o superiore al 66% devono:",D. inviare il certificato attestante la loro condizione all'indirizzo email della segreteria studenti di scienze segscienze@unibo.it,D. segreteria studenti di scienze segscienze@unibo.it,True
Qual è la data limite per la presentazione del certificato di conoscenza della lingua italiana?,B. 02/09/2024,D. 09/09/2024,False
"Secondo il bando, qual è il numero minimo di crediti ECTS necessari per l'ammissione al secondo anno di un corso di laurea?",C. 30,D. 50,False
"Per l'ammissione al terzo anno di un corso di laurea, quanti punti vengono assegnati per ogni credito riconosciuto?",A. ½ punto,B. 1 punto,False
Entro quale data gli studenti recuperati devono iscriversi al corso?,B. 10 ottobre 2024,C. 7 ottobre 2024,False
Qual è la data limite per attivare la carriera universitaria dopo l'immatricolazione?,B. 28 febbraio 2025,B. 28 febbraio 2025,True
"Secondo il bando, entro quale data deve essere presentata la domanda di passaggio di corso per gli studenti già iscritti ad altro corso di studio all'Università di Bologna?",C. 07/10/2024,C. 07/10/2024,True
Entro quale termine è possibile presentare un ricorso contro il provvedimento riguardante l'accreditamento dei corsi di studio?,C. 60 giorni dalla pubblicazione del bando,B. 30 giorni dalla pubblicazione del bando,False
Qual è la conseguenza penale per chi fornisce dichiarazioni false nel modulo?,B.  È punito ai sensi del codice penale e delle leggi speciali in materia.,B. È punito ai sensi del codice penale e delle leggi speciali in materia.,True
Quale dei seguenti link fornisce informazioni su come iscriversi agli anni successivi al primo anno di laurea in Matematica presso l'Università di Bologna?,C. http://www.unibo.it/it/didattica/iscrizioni-trasferimenti-e-laurea/iscriversi-anni-successivi-al-primo,C. http://www.unibo.it/it/didattica/iscrizioni-trasferimenti-e-laurea/iscriversi-anni-successivi-al-primo,True
Quale tra le seguenti opzioni NON è un argomento trattato nella sezione dedicata alle iscrizioni ai corsi di laurea e laurea magistrale a ciclo unico?,C. Ottenere lo status di studente-atleta,A. Trasferirsi da un altro Ateneo,False
"Quali sono le due risorse disponibili per gli studenti che desiderano approfondire l'equilibrio tra studio e lavoro, o la possibilità di abbreviare il percorso di studi?",C. Conciliare studio e lavoro e Abbreviazione di carriera,C. Conciliare studio e lavoro e Abbreviazione di carriera,True
Quale tra questi aspetti NON è menzionato come parte dell'organizzazione e della qualità del corso di laurea in Matematica?,B. Servizi di orientamento,B. Servizi di orientamento,True
Quali sono le conseguenze per gli studenti che non superano l'obbligo formativo aggiuntivo (OFA) entro la scadenza prevista?,C. Saranno iscritti all'anno accademico successivo come ripetenti all'anno di corso e dovranno ripetere la procedura prevista per il superamento dell'OFA.,C. Saranno iscritti all'anno accademico successivo come ripetenti all'anno di corso e dovranno ripetere la procedura prevista per il superamento dell'OFA.,True
"Secondo il regolamento, cosa succede agli studenti che non superano l'Obbligo Formativo Aggiuntivo (OFA) entro la scadenza prevista?",C. Saranno iscritti all'anno accademico successivo come ripetenti e dovranno ripetere la procedura per il superamento dell'OFA.,C. Saranno iscritti all'anno accademico successivo come ripetenti e dovranno ripetere la procedura per il superamento dell'OFA.,True
"Secondo il regolamento didattico, quali sono i criteri principali per il riconoscimento dei crediti formativi universitari acquisiti in corsi di studio di diversa classe presso università telematiche o estere?",C. Analisi del programma svolto e valutazione della congruità dei settori scientifico disciplinari e dei contenuti delle attività formative con gli obiettivi formativi del corso di studio.,C. Analisi del programma svolto e valutazione della congruità dei settori scientifico disciplinari e dei contenuti delle attività formative con gli obiettivi formativi del corso di studio.,True
Quale aspetto viene considerato nella determinazione dei crediti assegnati alle attività formative?,A. Gli obiettivi formativi programmati,A. Gli obiettivi formativi programmati,True
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale 'Servizi Online' dell'Università di Bologna?,C. AlmaEsami,D. Bacheca offerte di lavoro,False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,B.  Incarichi extraistituzionali,B. Incarichi extraistituzionali,True
Quali sono le principali aree di focus per studenti che desiderano ottimizzare la propria esperienza universitaria?,"C. Ridurre i costi, utilizzare i servizi offerti e migliorare la qualità della vita durante gli studi","B. Concentrarsi sui servizi di supporto accademico, migliorare le competenze linguistiche e partecipare a programmi di scambio internazionale",False
Quali sono i tre principali argomenti trattati nei video YouTube?,"C. Ridurre i costi del percorso universitario, utilizzare i servizi offerti e vivere al meglio durante gli studi","C. Ridurre i costi del percorso universitario, utilizzare i servizi offerti e vivere al meglio durante gli studi",True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,C. myUniBo,D. myAlmaOrienta,False
Quale delle seguenti NON è una competenza associata alla funzione di 'Esperto matematico'?,B. Capacità progettuali e di pianificazione,D.  Esperienza pratica in ambito legale,False
Quale giorno della settimana è possibile contattare il servizio di orientamento telefonicamente?,"A. Lunedì, Mercoledì e Venerdì","D. Lunedì, Martedì, Giovedì e Venerdì",False
In quale orario è possibile contattare il servizio di orientamento per studenti internazionali?,C. Venerdì dalle 10:00 alle 11:00,D. Lunedì dalle 9:30 alle 1 civetta,False
In quale orario è possibile contattare il servizio di orientamento per lavoro tramite telefono?,"D. Lunedì, Martedì, Giovedì e Venerdì dalle 10:00 alle 12:00",D. dalle 10:00 alle 12:00,True
"Secondo il corso di laurea in Matematica, quali sono le principali abilità che il laureato dovrebbe possedere per applicare le proprie conoscenze?","D. Padronanza del linguaggio e del ragionamento matematico, capacità di analisi e sintesi, capacità di formalizzare e risolvere problemi matematici semplici.","D. Padronanza del linguaggio e del ragionamento matematico, capacità di analisi e sintesi, capacità di formalizzare e risolvere problemi matematici semplici.",True
Quale abilità NON è specificamente menzionata come obiettivo del corso di laurea in Matematica?,B. Capacità di programmazione in linguaggi informatici,B. Capacità di programmazione in linguaggi informatici,True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,C. Bacheca offerte di lavoro,False
Quale servizio online NON è disponibile per gli studenti dell'Università di Bologna?,D.  IRIS - Archivio produzione scientifica,C. Servizi bibliotecari,False
Come possono gli studenti conoscere le opinioni degli studenti che frequentano il Corso di Laurea in Matematica a Bologna?,C. Guardando un video su YouTube,D. Partecipando a un forum online dedicato agli studenti di matematica,False
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,D. AlmaEsami,True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,B. UniboImmagine,C. Concilium,False
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per il nuovo anno accademico?,B. Dal 25 luglio,D. Dal 1 dia 10 settembre,False
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per l'anno accademico in corso?,B. Dal 25 luglio,C. Dal 1 civile agosto,False
Quale informazione NON è disponibile sul sito web?,A. Note legali,C. Impostazioni cookie,False
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale online dell'Università di Bologna?,A. Incarichi extraistituzionali,D. AlmaEsami,False
Quali sono i codici dei piani didattici disponibili per l'anno accademico 2024/2025?,C. 6061 e 8010,C. 6061 e 8010,True
Quale codice identifica il piano didattico per gli studenti immatricolati nell'anno accademico 2024/25 nel corso di laurea in Matematica?,D. 6061,D. 6061,True
Quali opportunità di finanziamento per gli studi sono disponibili per gli studenti presso l'Università di Bologna?,"A. ER.GO: diritto agli studi, incentivi per lo studio, borse di studio per studenti internazionali, prestito fiduciario UniCredit ad Honorem",C. Erasmus e Overseas,False
Quale tra queste opzioni NON è un'opportunità per i laureati in matematica dell'Università di Bologna?,B. Prepararsi al mondo del lavoro,D. Partecipare a un'indagine sui laureati magistrali in matematica,False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,A. AlmaEsami,B. Bacheca offerte di lavoro,False
Quali sono i codici dei piani didattici disponibili per il corso di laurea in Matematica nell'anno accademico 2024/2025?,D. 6061 e 8010,D. 6061 e 8010,True
"Secondo i dati forniti, quale percentuale di laureati del corso di Matematica lavora attualmente?",C. 6%,D. 93%,False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,D. Servizi bibliotecari,False
Quale dei seguenti servizi NON è elencato come disponibile per gli studenti dell'Università di Bologna?,B. UniboImmagine,C.  Incarichi extraistituzionali,False
Chi è responsabile della proposta e del sostegno delle istanze degli studenti del Corso?,B. I rappresentanti degli studenti eletti periodicamente,"D. Il Consiglio di Corso, composto da professori e studenti",False
"Oltre a Instagram, su quale altra piattaforma social l'Università di Bologna è presente?",C. TikTok,B. Twitter,False
Quale tra i seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,B. AlmaEsami,B. AlmaEsami,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B.  Concilium,C. UniboImmagine,False
Qual è il principale compito della Commissione di Accertamento della Qualità del Corso di studio?,B. Supportare il Coordinatore nel presidio delle procedure di accertamento di qualità e nella diffusione della cultura della qualità.,B. Supportare il Coordinatore nel presidio delle procedure di accertamento di qualità e nella diffusione della cultura della qualità.,True
Quale tra le seguenti NON è una responsabilità della Commissione di gestione AQ del Corso di studio?,"A. Formulare pareri sull'istituzione, attivazione, modifica e soppressione dell'offerta formativa.",C. Monitorare l'andamento delle carriere degli studenti e la loro soddisfazione al termine del percorso formativo.,False
Quante app sono disponibili per gli studenti dell'Università di Bologna?,B. Quattro,C. Tre,False
Quale docente ha pubblicato l'ultimo avviso il 2022-09-22?,C. Elisa Ercolessi,D. Jacopo Gandini,False
Quale docente è stato nominato professore ordinario nel 2021?,B. Antonella Grassi,B. Antonella Grassi,True
In quale anno è stato pubblicato l'ultimo avviso?,B. 2010,D. 2012,False
Quali sono gli ambiti di specializzazione offerti al terzo anno del corso di laurea per integrare la formazione in relazione agli interessi degli studenti?,"B. statistica, intelligenza artificiale, ricerca operativa, crittografia, logica","D. fisica matematica, analisi numerica, probabilità, informatica, fisica generale",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,D. Cedolini web,False
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. U-Web Reporting - Reportistica Contabile Progetti,D. U-Web Reporting - Reportistica Contabile Progetti,True
Quali sono le piattaforme social su cui è possibile seguire l'Università di Bologna?,"D. Instagram, TikTok, YouTube, Telegram, LinkedIn, Facebook, Twitter e Spreaker","C. Instagram, TikTok, YouTube, Facebook, Twitter e LinkedIn",False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,D. Bacheca offerte di lavoro,False
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,C. UniboImmagine,B. Concilium,False
Quale tipo di corso NON richiede una corrispondenza specifica con un insegnamento italiano per il riconoscimento dei crediti?,D. Corsi Liberi,D. Corsi Liberi,True
"Per i Corsi Opzionali di ambito matematico, quanti crediti possono essere riconosciuti per un esame superato presso una sede esterna?",B. Un numero di crediti corrispondente a quello dell'insegnamento di ambito matematico presso la sede esterna.,B. Un numero di crediti corrispondente a quello dell'insegnamento di ambito matematico presso la sede esterna.,True
Entro quale data deve essere comunicata la scelta del tirocinio per un progetto di Dipartimento?,D. 15 ottobre o 15 marzo,D. 1мерть или 3март,True
Quando è necessario consegnare la documentazione relativa al tirocinio per l'approvazione da parte della commissione?,"D. Prima di ogni appello di laurea, circa un mese prima della data di laurea.",C. Entro il 15 Giugno di ogni anno accademico.,False
"Secondo il corso di laurea in Matematica, quali sono le principali attività che contribuiscono allo sviluppo dell'autonomia di giudizio negli studenti?",A. Le attività di esercitazione e di laboratorio,A. Le attività di esercitazione e di laboratorio,True
Quale delle seguenti affermazioni descrive meglio il modo in cui il corso di laurea in Matematica aiuta gli studenti a sviluppare le loro capacità comunicative?,"A. Gli studenti sviluppano le loro capacità comunicative attraverso un approccio didattico interattivo che include esercitazioni, lavoro di gruppo e presentazioni.","A. Gli studenti sviluppano le loro capacità comunicative attraverso un approccio didattico interattivo che include esercitazioni, lavoro di gruppo e presentazioni.",True
Quanti crediti formativi (CFU) devono essere scelti obbligatoriamente tra i corsi proposti nel piano didattico?,C. 12,C. 12,True
Quale delle seguenti affermazioni descrive più accuratamente l'obiettivo del corso di studi in matematica riguardo alla formazione professionale degli studenti?,"C. Fornire una solida base matematica e competenze applicabili in settori ad alto contenuto tecnologico, come l'industria, il mondo finanziario e i servizi.","C. Fornire una solida base matematica e competenze applicabili in settori ad alto contenuto tecnologico, come l'industria, il mondo finanziario e i servizi.",True
Chi è responsabile della verifica della formazione in materia di sicurezza per gli studenti in tirocinio presso Soggetti esterni?,D. Le Aziende/Enti ospitanti,D. Le Aziende/Enti ospitanti,True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti dell'Università di Bologna?,B. AlmaEsami,B. AlmaEsami,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. UniboImmagine,C. Concilium,False
Dove si trovano le informazioni sull'idoneità di lingua inglese per il primo anno del corso di laurea in Matematica?,B. Nella pagina del Centro Linguistico di Ateneo (Cilta),B. Nel modulo di domanda di ammissione,True
"Per ottenere il riconoscimento di un titolo equipollente in Lingua e Letteratura Italiana, a quale pagina web bisogna fare riferimento?",A. http://www.cilta.unibo.it/CILTA/Idoneitalinguistica/Certificazioniequipollenti.htm,A. http://www.cilta.unibo.it/CILTA/Idoneitalinguistica/Certificazioniequipollenti.htm,True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti della facoltà di Matematica all'Università di Bologna?,B. AlmaEsami,C. AlmaRM,False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. Concilium,D. Concilium,True
Per quali insegnamenti è necessario contattare il docente via email per fissare un appuntamento per gli esami?,"C. ANALISI FUNZIONALE 1, INTRODUZIONE AL CALCOLO SCIENTIFICO/MATEMATICA COMPUTAZIONALE e TOPOLOGIA ALGEBRICA 1","C. ANALISI FUNZIONALE 1, INTRODUZIONE AL CALCOLO SCIENTIFICO/MATEMATICA COMPUTAZIONALE e TOPOLOGIA ALGEBRICA 1",True
Quando è possibile iscriversi all'appello orale di  '02023 CALCOLO NUMERICO SIMONCINI VALERIA'?,D. Dal 5 settembre 2024 al 28 settembre 2024,C. Dal 08 ottobre 2024 al 14 novembre 2024,False
In quale aula si terrà l'esame di 'GEOMETRIA 2' con il professore Mongardi Giovanni?,B. Aula Cremona,C. Aula Seminario VIII piano,False
Qual è l'importo dell'indennità da pagare se si presenta la domanda di laurea oltre il termine ordinario ma entro la scadenza tardiva con mora?,"B. 100,00 €","C. 150,00 €",False
In quale periodo si svolgono le sessioni d'esame autunnale per l'anno accademico 2023/2024?,C. Fino al 13 settembre 2024,B. Dal 16 settembre 2024 al 20 dicembre 2024,False
Quale dei seguenti servizi online è specificamente dedicato alla gestione degli esami per gli studenti dell'Università di Bologna?,A. AlmaEsami,D. AlmaRM,False
In quale anno accademico è disponibile il piano didattico per il corso di laurea in Matematica con codice 6061?,B. 2024/2025,D. 2023/2024,False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. Incarichi extraistituzionali,D. Incarichi extraistituzionali,True
In quale anno accademico sono disponibili i piani didattici per i corsi di laurea in matematica?,B. 2024/2025,C. 2023/2024,False
Quale dei seguenti codici identifica un piano didattico per studenti immatricolati nell'anno accademico 2024/2025?,A. 6061,C. 8010,False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,C. AlmaEsami,B. Cedolini web,False
Quali piani didattici sono disponibili per studenti immatricolati nel corso di laurea in Matematica nell'anno accademico 2024/2025?,A. Codice 6061 e Codice 8010,D. Codice 6061 e Codice 8011,False
Quale insegnamento del primo anno di corso ha un periodo di svolgimento che comprende sia il periodo autunnale che quello primaverile?,A. GEOMETRIA E ALGEBRA LINEARE 1,D. Aritmetica e gruppi,False
"In secondo anno di corso, quale insegnamento ha un arco temporale di lezioni che si estende dal 17 febbraio 2025 al 30 maggio 2025?",A. ANALISI MATEMATICA 2A,D. TOPOLOGIA,False
Quale dei seguenti corsi fa parte del percorso Modellistico Applicativo e si concentra sull'approfondimento in probabilità?,D. PROBABILITA' 2,B. ISTITUZIONI DI ANALISI NUMERICA E PROBABILITA',False
Quale tra i seguenti insegnamenti è obbligatorio per il percorso teorico?,D. ISTITUZIONI DI ALGEBRA E GEOMETRIA,D. ISTITUZIONI DI ALGEBRA E GEOMETRIA,True
Quale corso universitario richiede 2 CFU e appartiene al settore scientifico disciplinare MAT/05?,C. COMPLEMENTI DI ANALISI MATEMATICA,D. GEOMETRIA ALGEBRICA 1,False
Quale insegnamento del primo anno di corso ha un periodo di lezione che si estende dall'16/09/2024 al 30/05/2025?,B. ALGEBRA 1 - non attivo per l'anno 2024/2025,B. ALGEBRA 1 - non attivo per l'anno 2024/2025,True
Quale tra i seguenti insegnamenti del terzo anno di corso ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,A. FISICA MATEMATICA 3,B. ANALISI MATEMATICA 3,False
Quale tra i seguenti corsi opzionali ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,A. CURVE E SUPERFICI ALGEBRICHE,C. GEOMETRIA PROIETTIVA,False
